,encoder_freeze,scratch,measure_size,weights,uncertainty_topk,grad_num,rand_num,T_mc,encoder_lr,cost_predictor_lr,rank_warmup_epochs,lambda_reg,lambda_pair,lambda_infonce,gamma,beta,noise_std,margin_scale,tau,tau_c,feature_predictor_lr,epochs,phase,train_size,top-1,used_time,val_reg_r2,val_rank_r2,sampling_seed
29,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,13.02,"[0.6476, 0.7147, 0.6724]","[None, None, None]",2009
30,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.86,"[0.5314, 0.6656, 0.6871]","[None, None, None]",2010
31,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.56,"[0.6536, 0.6687, 0.6607, 0.7095]","[None, None, None, None]",2011
32,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.49,"[0.6314, 0.605]","[None, None]",2012
33,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.43,"[0.5561, 0.6138]","[None, None]",2013
34,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,13.26,"[0.586, 0.6825, 0.6984]","[None, None, None]",2014
35,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,13.16,"[0.6037, 0.664, 0.6643]","[None, None, None]",2015
36,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.49,"[0.5852, 0.7017, 0.679, 0.6968]","[None, None, None, None]",2016
37,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.82,"[0.5558, 0.703, 0.7063]","[None, None, None]",2017
38,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,13.01,"[0.6077, 0.6148, 0.6663]","[None, None, None]",2018
39,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.65,"[0.6042, 0.7031]","[None, None]",2019
40,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.82,"[0.5846, 0.6086, 0.6236]","[None, None, None]",2000
41,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.5354],[None],2001
42,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.34,"[0.633, 0.6292]","[None, None]",2002
43,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.39,"[0.6113, 0.6604]","[None, None]",2003
44,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.58,"[0.5164, 0.651, 0.6077, 0.595]","[None, None, None, None]",2004
45,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.37,"[0.6772, 0.6661]","[None, None]",2005
46,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.5735],[None],2006
47,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.51,"[0.4756, 0.6955, 0.6775, 0.7157]","[None, None, None, None]",2007
48,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.38,"[0.6052, 0.6151]","[None, None]",2008
49,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.34,"[0.6485, 0.6751]","[None, None]",2009
50,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.99,"[0.5101, 0.6237, 0.6556]","[None, None, None]",2010
51,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.43,"[0.6383, 0.6709]","[None, None]",2011
52,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.4,"[0.6262, 0.5757]","[None, None]",2012
53,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.34,"[0.5495, 0.583]","[None, None]",2013
54,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.81,"[0.5843, 0.6707, 0.6653]","[None, None, None]",2014
55,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.79,"[0.5991, 0.6449, 0.6166]","[None, None, None]",2015
56,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.48,"[0.584, 0.6823, 0.6981, 0.6789]","[None, None, None, None]",2016
57,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.88,"[0.5293, 0.6853, 0.6242]","[None, None, None]",2017
58,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.79,"[0.5928, 0.5625, 0.6033]","[None, None, None]",2018
59,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.65,"[0.5913, 0.6838]","[None, None]",2019
60,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.77,"[0.5736, 0.6118, 0.5732, 0.6648]","[None, None, None, None]",2000
61,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.07,[0.5341],[None],2001
62,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.41,"[0.631, 0.6087]","[None, None]",2002
63,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.37,"[0.6093, 0.6588]","[None, None]",2003
64,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.61,"[0.5086, 0.668, 0.6396, 0.6387]","[None, None, None, None]",2004
65,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.38,"[0.6699, 0.7007]","[None, None]",2005
66,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.08,[0.5728],[None],2006
67,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.56,"[0.4622, 0.7016, 0.671, 0.711]","[None, None, None, None]",2007
68,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.4,"[0.6071, 0.6203]","[None, None]",2008
69,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.42,"[0.6428, 0.7038]","[None, None]",2009
70,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.97,"[0.5053, 0.6199, 0.6681]","[None, None, None]",2010
71,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.71,"[0.6384, 0.6514, 0.6487, 0.6651]","[None, None, None, None]",2011
72,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.92,"[0.626, 0.6253, 0.6426]","[None, None, None]",2012
73,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.34,"[0.5474, 0.5744]","[None, None]",2013
74,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.92,"[0.5831, 0.6688, 0.6573]","[None, None, None]",2014
75,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.99,"[0.5943, 0.6565, 0.6368]","[None, None, None]",2015
76,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.5,"[0.5801, 0.6707, 0.694, 0.6849]","[None, None, None, None]",2016
77,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.8,"[0.539, 0.6787, 0.6758]","[None, None, None]",2017
78,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.8,"[0.5925, 0.5583, 0.6162]","[None, None, None]",2018
79,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.34,"[0.5892, 0.6947]","[None, None]",2019
80,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.49,"[0.5578, 0.588, 0.5789, 0.5786]","[None, None, None, None]",2000
81,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.08,[0.5639],[None],2001
82,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.82,"[0.546, 0.3986, 0.4755]","[None, None, None]",2002
83,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.33,"[0.3241, 0.4942]","[None, None]",2003
84,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.57,"[0.5656, 0.4174, 0.458, 0.5007]","[None, None, None, None]",2004
85,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.34,"[0.5745, 0.4726]","[None, None]",2005
86,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.34,"[0.6023, 0.5006]","[None, None]",2006
87,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,5,320,0,22.43,"[0.5832, 0.511, 0.5541, 0.5453, 0.5541]","[None, None, None, None, None]",2007
88,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.34,"[0.2705, 0.0903]","[None, None]",2008
89,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.34,"[0.5227, 0.5785]","[None, None]",2009
90,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.79,"[0.4197, 0.4748, 0.5126]","[None, None, None]",2010
91,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.53,"[0.5884, 0.5514, 0.5659, 0.5543]","[None, None, None, None]",2011
92,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.34,"[0.5362, 0.4432]","[None, None]",2012
93,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.83,"[0.4152, 0.4113, 0.5025]","[None, None, None]",2013
94,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.68,"[0.5458, 0.4806, 0.5283, 0.5202]","[None, None, None, None]",2014
95,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,5,320,0,22.48,"[0.6127, 0.4953, 0.5309, 0.5509, 0.578]","[None, None, None, None, None]",2015
96,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.52,"[0.5546, 0.2668, 0.4417, 0.5394]","[None, None, None, None]",2016
97,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.8,"[0.6037, 0.5247, 0.536]","[None, None, None]",2017
98,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.36,"[0.5072, 0.5106]","[None, None]",2018
99,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.81,"[0.6015, 0.5839, 0.5513]","[None, None, None]",2019
100,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.5,"[0.4074, 0.5055, 0.4728, 0.4162]","[None, None, None, None]",2000
101,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.05,[0.4561],[None],2001
102,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.34,"[0.4225, 0.2719]","[None, None]",2002
103,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.36,"[-0.2926, 0.3802]","[None, None]",2003
104,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.8,"[0.5059, 0.3432, 0.3479]","[None, None, None]",2004
105,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.81,"[0.3586, 0.3772, 0.43]","[None, None, None]",2005
106,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.85,"[0.53, 0.4488, 0.4633]","[None, None, None]",2006
107,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.63,"[0.4973, 0.345, 0.4838, 0.4794]","[None, None, None, None]",2007
108,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.86,"[-0.0291, -0.5055, 0.2441]","[None, None, None]",2008
109,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.35,"[0.3202, 0.521]","[None, None]",2009
110,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.51,"[0.2552, 0.3739, 0.4941, 0.4777]","[None, None, None, None]",2010
111,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.5,"[0.4579, 0.4698, 0.4798, 0.4554]","[None, None, None, None]",2011
112,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.36,"[0.3558, 0.4051]","[None, None]",2012
113,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.81,"[0.222, 0.2752, 0.3873]","[None, None, None]",2013
114,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.55,"[0.4473, 0.334, 0.3841, 0.4306]","[None, None, None, None]",2014
115,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,7,448,0,33.83,"[0.4752, 0.3364, 0.4352, 0.4483, 0.4203, 0.4289, 0.4167]","[None, None, None, None, None, None, None]",2015
116,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.75,"[0.3557, -0.1699, 0.1835, 0.4013]","[None, None, None, None]",2016
117,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,13.27,"[0.4957, 0.4311, 0.3907]","[None, None, None]",2017
118,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,5,320,0,22.89,"[0.3487, 0.3316, 0.2667, 0.4344, 0.4374]","[None, None, None, None, None]",2018
119,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,2.0,0.2,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,13.06,"[0.451, 0.4529, 0.4683]","[None, None, None]",2019
120,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.85,"[0.1239, 0.1631, 0.1209, -0.0494]","[None, None, None, None]",2000
121,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.21,[0.1811],[None],2001
122,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.63,"[-0.0286, -0.6894, -0.4615, -0.349]","[None, None, None, None]",2002
123,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.38,"[-1.1739, -0.3727]","[None, None]",2003
124,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.93,"[0.3484, -0.6745, -0.549]","[None, None, None]",2004
125,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.82,"[-0.1427, -0.916, -0.2104]","[None, None, None]",2005
126,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.81,"[0.3967, -0.3465, -0.3568]","[None, None, None]",2006
127,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,5,320,0,22.47,"[0.2974, -0.6942, -0.3413, -0.3955, -0.4877]","[None, None, None, None, None]",2007
128,False,False,64,"(0.4, 0.3, 0.3)",64,4,0,20,1e-05,1e-05,100,0.01,3.0,0.1,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.98,"[-0.8383, -1.433, -0.5976]","[None, None, None]",2008
