,measure_size,scratch,encoder_freeze,encoder_lr,cost_predictor_lr,weights,sampling_seed,rank_warmup_epochs,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2
8361,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2001,0,4,0,7,25.27,336,0,"[-1.1033, -1.0716, -0.506, -0.2461, -0.5226, -0.8345, -0.9887]","[None, None, None, None, None, None, None]"
8362,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2002,0,4,0,4,13.46,192,0,"[-1.0514, -0.3422, -0.1148, -0.2332]","[None, None, None, None]"
8363,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2003,0,4,0,3,9.98,144,0,"[-0.2382, 0.2643, 0.1203]","[None, None, None]"
8364,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2004,0,4,0,3,10.12,144,0,"[0.2112, -0.2361, -0.1836]","[None, None, None]"
8365,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2005,0,4,0,3,9.89,144,0,"[-0.3421, -0.4865, -0.6156]","[None, None, None]"
8366,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2006,0,4,0,6,21.19,288,0,"[0.3027, -0.7577, -0.3568, -0.2315, -0.3973, -0.6453]","[None, None, None, None, None, None]"
8367,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2007,0,4,0,6,21.17,288,0,"[-0.2636, -0.4657, -0.4283, -0.4056, -0.6899, -0.8748]","[None, None, None, None, None, None]"
8368,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2008,0,4,0,5,17.24,240,0,"[0.0639, -1.703, -1.0805, -0.6825, -0.6586]","[None, None, None, None, None]"
8369,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2009,0,4,0,6,21.18,288,0,"[0.1167, -0.4131, -0.3707, -0.4143, -0.5911, -0.6444]","[None, None, None, None, None, None]"
8370,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2010,0,4,0,5,17.29,240,0,"[-0.3846, 0.1381, 0.0138, -0.3203, -0.6053]","[None, None, None, None, None]"
8371,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2011,0,4,0,2,6.51,96,0,"[-0.3553, -0.8392]","[None, None]"
8372,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2012,0,4,0,4,13.46,192,0,"[-0.3762, -1.227, -0.8638, -0.8927]","[None, None, None, None]"
8373,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2013,0,4,0,4,13.69,192,0,"[-0.3015, -1.0468, -0.1648, -0.3245]","[None, None, None, None]"
8374,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2014,0,4,0,3,10.14,144,0,"[0.2796, -0.8141, -0.2209]","[None, None, None]"
8375,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2015,0,4,0,1,3.22,48,0,[-0.5851],[None]
8376,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2016,0,4,0,6,21.26,288,0,"[-0.9978, -0.0453, -0.0691, -0.2414, -0.4533, -0.5863]","[None, None, None, None, None, None]"
8377,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2017,0,4,0,3,9.9,144,0,"[-0.9411, -1.4695, -0.1465]","[None, None, None]"
8378,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2018,0,4,0,3,9.91,144,0,"[-0.9675, -0.6858, -0.3548]","[None, None, None]"
8379,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2019,0,4,0,5,17.26,240,0,"[0.5804, -0.3581, -0.4266, -0.7138, -0.9217]","[None, None, None, None, None]"
8380,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2000,0,4,0,4,13.56,192,0,"[-0.7432, -1.712, -0.399, -0.292]","[None, None, None, None]"
8381,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2001,0,4,0,7,25.78,336,0,"[-1.1033, -1.0716, -0.506, -0.2461, -0.5226, -0.8345, -0.9887]","[None, None, None, None, None, None, None]"
8382,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2002,0,4,0,4,13.74,192,0,"[-1.0514, -0.3422, -0.1148, -0.2332]","[None, None, None, None]"
8383,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2003,0,4,0,3,10.26,144,0,"[-0.2382, 0.2643, 0.1203]","[None, None, None]"
8384,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2004,0,4,0,3,10.26,144,0,"[0.2112, -0.2361, -0.1836]","[None, None, None]"
8385,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2005,0,4,0,3,9.94,144,0,"[-0.3421, -0.4865, -0.6156]","[None, None, None]"
8386,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2006,0,4,0,6,21.44,288,0,"[0.3027, -0.7577, -0.3568, -0.2315, -0.3973, -0.6453]","[None, None, None, None, None, None]"
8387,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2007,0,4,0,6,21.49,288,0,"[-0.2636, -0.4657, -0.4283, -0.4056, -0.6899, -0.8748]","[None, None, None, None, None, None]"
8388,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2008,0,4,0,5,17.74,240,0,"[0.0639, -1.703, -1.0805, -0.6825, -0.6586]","[None, None, None, None, None]"
8389,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2009,0,4,0,6,21.9,288,0,"[0.1167, -0.4131, -0.3707, -0.4143, -0.5911, -0.6444]","[None, None, None, None, None, None]"
8390,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2010,0,4,0,5,17.84,240,0,"[-0.3846, 0.1381, 0.0138, -0.3203, -0.6053]","[None, None, None, None, None]"
8391,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2011,0,4,0,2,6.69,96,0,"[-0.3553, -0.8392]","[None, None]"
8392,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2012,0,4,0,4,13.93,192,0,"[-0.3762, -1.227, -0.8638, -0.8927]","[None, None, None, None]"
8393,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2013,0,4,0,4,13.67,192,0,"[-0.3015, -1.0468, -0.1648, -0.3245]","[None, None, None, None]"
8394,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2014,0,4,0,3,9.9,144,0,"[0.2796, -0.8141, -0.2209]","[None, None, None]"
8395,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2015,0,4,0,1,3.15,48,0,[-0.5851],[None]
8396,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2016,0,4,0,6,21.87,288,0,"[-0.9978, -0.0453, -0.0691, -0.2414, -0.4533, -0.5863]","[None, None, None, None, None, None]"
8397,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2017,0,4,0,3,10.01,144,0,"[-0.9411, -1.4695, -0.1465]","[None, None, None]"
8398,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2018,0,4,0,3,9.89,144,0,"[-0.9675, -0.6858, -0.3548]","[None, None, None]"
8399,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2019,0,4,0,5,17.25,240,0,"[0.5804, -0.3581, -0.4266, -0.7138, -0.9217]","[None, None, None, None, None]"
8400,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2000,100,4,0,4,13.47,192,0,"[0.6782, 0.5788, 0.6211, 0.6217]","[None, None, None, None]"
8401,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2001,100,4,0,6,21.26,288,0,"[0.5243, 0.463, 0.5705, 0.6446, 0.6191, 0.6331]","[None, None, None, None, None, None]"
8402,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2002,100,4,0,4,13.7,192,0,"[0.6395, 0.6373, 0.6418, 0.6298]","[None, None, None, None]"
8403,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2003,100,4,0,5,17.25,240,0,"[0.5394, 0.5872, 0.5935, 0.6185, 0.6043]","[None, None, None, None, None]"
8404,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2004,100,4,0,3,9.9,144,0,"[0.5302, 0.5097, 0.6055]","[None, None, None]"
8405,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2005,100,4,0,2,6.46,96,0,"[0.5848, 0.5233]","[None, None]"
8406,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2006,100,4,0,4,13.47,192,0,"[0.5908, 0.554, 0.6038, 0.5288]","[None, None, None, None]"
8407,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2007,100,4,0,7,25.29,336,0,"[0.6068, 0.562, 0.6204, 0.6189, 0.597, 0.6387, 0.6404]","[None, None, None, None, None, None, None]"
8408,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2008,100,4,0,5,17.48,240,0,"[0.3761, 0.5742, 0.5682, 0.5905, 0.6214]","[None, None, None, None, None]"
8409,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2009,100,4,0,6,21.28,288,0,"[0.6232, 0.5822, 0.5854, 0.6485, 0.6283, 0.6329]","[None, None, None, None, None, None]"
8410,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2010,100,4,0,5,17.75,240,0,"[0.6395, 0.6382, 0.6543, 0.6697, 0.6347]","[None, None, None, None, None]"
8411,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2011,100,4,0,3,9.89,144,0,"[0.632, 0.5737, 0.5483]","[None, None, None]"
8412,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2012,100,4,0,3,9.9,144,0,"[0.6261, 0.5393, 0.5402]","[None, None, None]"
8413,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2013,100,4,0,4,13.46,192,0,"[0.5755, 0.5821, 0.619, 0.6694]","[None, None, None, None]"
8414,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2014,100,4,0,4,13.85,192,0,"[0.5782, 0.5133, 0.4856, 0.5857]","[None, None, None, None]"
8415,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2015,100,4,0,1,3.28,48,0,[0.6571],[None]
8416,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2016,100,4,0,5,17.86,240,0,"[0.6335, 0.5033, 0.5669, 0.6162, 0.6219]","[None, None, None, None, None]"
8417,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2017,100,4,0,3,10.28,144,0,"[0.5992, 0.617, 0.5974]","[None, None, None]"
8418,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2018,100,4,0,2,6.5,96,0,"[0.528, 0.5171]","[None, None]"
8419,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2019,100,4,0,4,13.47,192,0,"[0.5657, 0.5568, 0.609, 0.6313]","[None, None, None, None]"
8420,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2000,100,4,0,4,13.9,192,0,"[0.6782, 0.5788, 0.6211, 0.6217]","[None, None, None, None]"
8421,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2001,100,4,0,6,21.55,288,0,"[0.5243, 0.463, 0.5705, 0.6446, 0.6191, 0.6331]","[None, None, None, None, None, None]"
8422,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2002,100,4,0,4,13.46,192,0,"[0.6395, 0.6373, 0.6418, 0.6298]","[None, None, None, None]"
8423,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2003,100,4,0,5,17.25,240,0,"[0.5394, 0.5872, 0.5935, 0.6185, 0.6043]","[None, None, None, None, None]"
8424,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2004,100,4,0,3,9.98,144,0,"[0.5302, 0.5097, 0.6055]","[None, None, None]"
8425,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2005,100,4,0,2,6.67,96,0,"[0.5848, 0.5233]","[None, None]"
8426,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2006,100,4,0,4,13.52,192,0,"[0.5908, 0.554, 0.6038, 0.5288]","[None, None, None, None]"
8427,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2007,100,4,0,7,25.31,336,0,"[0.6068, 0.562, 0.6204, 0.6189, 0.597, 0.6387, 0.6404]","[None, None, None, None, None, None, None]"
8428,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2008,100,4,0,5,17.28,240,0,"[0.3761, 0.5742, 0.5682, 0.5905, 0.6214]","[None, None, None, None, None]"
8429,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2009,100,4,0,6,21.62,288,0,"[0.6232, 0.5822, 0.5854, 0.6485, 0.6283, 0.6329]","[None, None, None, None, None, None]"
8430,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2010,100,4,0,5,17.54,240,0,"[0.6395, 0.6382, 0.6543, 0.6697, 0.6347]","[None, None, None, None, None]"
8431,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2011,100,4,0,3,10.2,144,0,"[0.632, 0.5737, 0.5483]","[None, None, None]"
8432,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2012,100,4,0,3,10.0,144,0,"[0.6261, 0.5393, 0.5402]","[None, None, None]"
8433,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2013,100,4,0,4,13.59,192,0,"[0.5755, 0.5821, 0.619, 0.6694]","[None, None, None, None]"
8434,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2014,100,4,0,4,13.47,192,0,"[0.5782, 0.5133, 0.4856, 0.5857]","[None, None, None, None]"
8435,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2015,100,4,0,1,3.15,48,0,[0.6571],[None]
8436,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2016,100,4,0,5,17.63,240,0,"[0.6335, 0.5033, 0.5669, 0.6162, 0.6219]","[None, None, None, None, None]"
8437,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2017,100,4,0,3,10.2,144,0,"[0.5992, 0.617, 0.5974]","[None, None, None]"
8438,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2018,100,4,0,2,6.53,96,0,"[0.528, 0.5171]","[None, None]"
8439,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2019,100,4,0,4,13.46,192,0,"[0.5657, 0.5568, 0.609, 0.6313]","[None, None, None, None]"
8440,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2000,100,4,0,3,9.99,144,0,"[0.5966, 0.5086, 0.5265]","[None, None, None]"
8441,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2001,100,4,0,6,21.48,288,0,"[0.4163, 0.3975, 0.534, 0.5917, 0.5638, 0.5741]","[None, None, None, None, None, None]"
8442,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2002,100,4,0,3,10.27,144,0,"[0.544, 0.5556, 0.553]","[None, None, None]"
8443,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2003,100,4,0,5,17.86,240,0,"[0.458, 0.5376, 0.5428, 0.5313, 0.468]","[None, None, None, None, None]"
8444,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2004,100,4,0,3,10.27,144,0,"[0.5502, 0.4756, 0.5227]","[None, None, None]"
8445,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2005,100,4,0,2,6.71,96,0,"[0.5276, 0.4675]","[None, None]"
8446,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2006,100,4,0,4,13.96,192,0,"[0.5624, 0.4063, 0.5031, 0.5078]","[None, None, None, None]"
8447,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2007,100,4,0,4,13.97,192,0,"[0.5632, 0.4787, 0.4943, 0.5082]","[None, None, None, None]"
8448,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2008,100,4,0,7,26.14,336,0,"[0.3607, 0.2561, 0.4315, 0.5336, 0.5528, 0.563, 0.5527]","[None, None, None, None, None, None, None]"
8449,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2009,100,4,0,8,30.48,384,0,"[0.6018, 0.5006, 0.4989, 0.5406, 0.5082, 0.5059, 0.4888, 0.4861]","[None, None, None, None, None, None, None, None]"
8450,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2010,100,4,0,4,13.94,192,0,"[0.6008, 0.593, 0.598, 0.5629]","[None, None, None, None]"
8451,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2011,100,4,0,3,10.27,144,0,"[0.5561, 0.5069, 0.4661]","[None, None, None]"
8452,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2012,100,4,0,3,10.26,144,0,"[0.6079, 0.4478, 0.544]","[None, None, None]"
8453,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2013,100,4,0,5,17.85,240,0,"[0.5267, 0.4307, 0.5432, 0.5846, 0.5598]","[None, None, None, None, None]"
8454,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2014,100,4,0,4,13.92,192,0,"[0.5642, 0.3932, 0.4565, 0.5084]","[None, None, None, None]"
8455,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2015,100,4,0,1,3.15,48,0,[0.6374],[None]
8456,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2016,100,4,0,4,13.47,192,0,"[0.5433, 0.521, 0.5301, 0.5103]","[None, None, None, None]"
8457,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2017,100,4,0,3,9.91,144,0,"[0.5203, 0.518, 0.5626]","[None, None, None]"
8458,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2018,100,4,0,3,9.9,144,0,"[0.4523, 0.468, 0.4591]","[None, None, None]"
8459,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2019,100,4,0,4,13.6,192,0,"[0.596, 0.532, 0.558, 0.5702]","[None, None, None, None]"
8460,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2000,100,4,0,3,10.26,144,0,"[0.5966, 0.5086, 0.5265]","[None, None, None]"
8461,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2001,100,4,0,6,21.89,288,0,"[0.4163, 0.3975, 0.534, 0.5917, 0.5638, 0.5741]","[None, None, None, None, None, None]"
8462,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2002,100,4,0,3,10.25,144,0,"[0.544, 0.5556, 0.553]","[None, None, None]"
8463,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2003,100,4,0,5,17.84,240,0,"[0.458, 0.5376, 0.5428, 0.5313, 0.468]","[None, None, None, None, None]"
8464,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2004,100,4,0,3,10.14,144,0,"[0.5502, 0.4756, 0.5227]","[None, None, None]"
8465,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2005,100,4,0,2,6.46,96,0,"[0.5276, 0.4675]","[None, None]"
8466,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2006,100,4,0,4,13.46,192,0,"[0.5624, 0.4063, 0.5031, 0.5078]","[None, None, None, None]"
8467,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2007,100,4,0,4,13.47,192,0,"[0.5632, 0.4787, 0.4943, 0.5082]","[None, None, None, None]"
8468,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2008,100,4,0,7,25.38,336,0,"[0.3607, 0.2561, 0.4315, 0.5336, 0.5528, 0.563, 0.5527]","[None, None, None, None, None, None, None]"
8469,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2009,100,4,0,8,29.52,384,0,"[0.6018, 0.5006, 0.4989, 0.5406, 0.5082, 0.5059, 0.4888, 0.4861]","[None, None, None, None, None, None, None, None]"
8470,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2010,100,4,0,4,13.73,192,0,"[0.6008, 0.593, 0.598, 0.5629]","[None, None, None, None]"
8471,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2011,100,4,0,3,9.9,144,0,"[0.5561, 0.5069, 0.4661]","[None, None, None]"
8472,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2012,100,4,0,3,10.09,144,0,"[0.6079, 0.4478, 0.544]","[None, None, None]"
8473,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2013,100,4,0,5,17.38,240,0,"[0.5267, 0.4307, 0.5432, 0.5846, 0.5598]","[None, None, None, None, None]"
8474,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2014,100,4,0,4,13.51,192,0,"[0.5642, 0.3932, 0.4565, 0.5084]","[None, None, None, None]"
8475,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2015,100,4,0,1,3.29,48,0,[0.6374],[None]
8476,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2016,100,4,0,4,13.94,192,0,"[0.5433, 0.521, 0.5301, 0.5103]","[None, None, None, None]"
8477,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2017,100,4,0,3,10.28,144,0,"[0.5203, 0.518, 0.5626]","[None, None, None]"
8478,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2018,100,4,0,3,10.26,144,0,"[0.4523, 0.468, 0.4591]","[None, None, None]"
8479,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2019,100,4,0,4,13.98,192,0,"[0.596, 0.532, 0.558, 0.5702]","[None, None, None, None]"
8480,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2000,100,4,0,4,13.96,192,0,"[-0.0055, -0.0562, 0.2136, 0.2816]","[None, None, None, None]"
8481,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2001,100,4,0,6,21.92,288,0,"[-0.1267, -0.1578, 0.074, 0.2102, 0.0962, -0.04]","[None, None, None, None, None, None]"
8482,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2002,100,4,0,4,14.02,192,0,"[-0.1593, 0.2108, 0.2926, 0.122]","[None, None, None, None]"
8483,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2003,100,4,0,3,10.28,144,0,"[0.1786, 0.4056, 0.2704]","[None, None, None]"
8484,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2004,100,4,0,3,10.26,144,0,"[0.4437, 0.2247, 0.2081]","[None, None, None]"
8485,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2005,100,4,0,4,13.95,192,0,"[0.2278, 0.1449, 0.0149, -0.0213]","[None, None, None, None]"
8486,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2006,100,4,0,5,17.86,240,0,"[0.4758, -0.1941, 0.1113, 0.1603, 0.131]","[None, None, None, None, None]"
8487,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2007,100,4,0,6,21.94,288,0,"[0.3132, 0.1552, 0.1812, 0.0175, -0.0568, -0.1175]","[None, None, None, None, None, None]"
8488,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2008,100,4,0,6,21.9,288,0,"[0.2582, -0.7794, -0.1851, 0.065, 0.1437, 0.1075]","[None, None, None, None, None, None]"
8489,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2009,100,4,0,8,30.48,384,0,"[0.4834, -0.0224, 0.1612, 0.2096, 0.0399, 0.0163, -0.0083, -0.0352]","[None, None, None, None, None, None, None, None]"
8490,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2010,100,4,0,4,13.94,192,0,"[0.3311, 0.385, 0.3652, 0.3092]","[None, None, None, None]"
8491,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2011,100,4,0,2,6.7,96,0,"[0.2214, 0.0498]","[None, None]"
8492,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2012,100,4,0,3,10.25,144,0,"[0.3, -0.3674, -0.0076]","[None, None, None]"
8493,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2013,100,4,0,4,13.62,192,0,"[0.2918, -0.2465, 0.1826, 0.1543]","[None, None, None, None]"
8494,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2014,100,4,0,3,9.9,144,0,"[0.4755, 0.0233, 0.1977]","[None, None, None]"
8495,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2015,100,4,0,1,3.24,48,0,[0.3295],[None]
8496,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2016,100,4,0,6,21.45,288,0,"[-0.043, 0.3393, 0.276, 0.1368, 0.0516, -0.0511]","[None, None, None, None, None, None]"
8497,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2017,100,4,0,3,9.89,144,0,"[-0.014, -0.1565, 0.2873]","[None, None, None]"
8498,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2018,100,4,0,4,13.66,192,0,"[-0.1382, -0.0044, 0.136, 0.2284]","[None, None, None, None]"
8499,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2019,100,4,0,6,21.35,288,0,"[0.6142, 0.3392, 0.1854, 0.255, 0.1914, 0.1124]","[None, None, None, None, None, None]"
8500,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2000,100,4,0,4,13.45,192,0,"[-0.0055, -0.0562, 0.2136, 0.2816]","[None, None, None, None]"
8501,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2001,100,4,0,6,21.19,288,0,"[-0.1267, -0.1578, 0.074, 0.2102, 0.0962, -0.04]","[None, None, None, None, None, None]"
8502,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2002,100,4,0,4,13.66,192,0,"[-0.1593, 0.2108, 0.2926, 0.122]","[None, None, None, None]"
8503,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2003,100,4,0,3,10.15,144,0,"[0.1786, 0.4056, 0.2704]","[None, None, None]"
8504,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2004,100,4,0,3,9.9,144,0,"[0.4437, 0.2247, 0.2081]","[None, None, None]"
8505,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2005,100,4,0,4,13.47,192,0,"[0.2278, 0.1449, 0.0149, -0.0213]","[None, None, None, None]"
8506,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2006,100,4,0,5,17.29,240,0,"[0.4758, -0.1941, 0.1113, 0.1603, 0.131]","[None, None, None, None, None]"
8507,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2007,100,4,0,6,21.26,288,0,"[0.3132, 0.1552, 0.1812, 0.0175, -0.0568, -0.1175]","[None, None, None, None, None, None]"
8508,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2008,100,4,0,6,21.56,288,0,"[0.2582, -0.7794, -0.1851, 0.065, 0.1437, 0.1075]","[None, None, None, None, None, None]"
8509,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2009,100,4,0,8,29.55,384,0,"[0.4834, -0.0224, 0.1612, 0.2096, 0.0399, 0.0163, -0.0083, -0.0352]","[None, None, None, None, None, None, None, None]"
8510,48,False,False,1e-05,1e-05,"(0.7, 0.3, 0.0)",2010,100,4,0,4,13.45,192,0,"[0.3311, 0.385, 0.3652, 0.3092]","[None, None, None, None]"
