measure_size,encoder_lr,cost_predictor_lr,rank_warmup_epochs,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2,sampling_seed
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,29,172.14,928,0,"[0.491, 0.2651, 0.2555, 0.1855, 0.2465, 0.2651, 0.1889, 0.1609, 0.1562, 0.1058, 0.0815, 0.006, -0.0381, -0.1513, -0.2417, -0.2849, -0.0025, -0.006, 0.0037, 0.016, -0.0026, -0.1069, -0.1481, -0.1205, -0.1292, -0.1865, -0.1756, 0.0342, 0.3576]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,2,0,2,6.53,64,0,"[0.4777, 0.4172]","[None, None]",2019
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.15,32,0,[0.4735],[None],2000
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,38,272.49,1216,1,"[0.5799, 0.162, 0.1676, 0.1562, 0.1089, 0.1045, 0.0441, -0.1072, -0.135, -0.216, -0.3448, -0.3818, -0.4726, -0.5723, -0.6608, -0.732, -0.4297, -0.4252, -0.2232, -0.3479, -0.5071, -0.5607, -0.6443, -0.6537, -0.667, -0.6936, -0.7287, -0.733, -0.7153, -0.6634, -0.6623, -0.6733, -0.5409, -0.5516, -0.6025, -0.5311, -0.182, 0.1354]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,38,272.68,1216,0,"[0.4373, 0.2228, 0.2879, 0.287, 0.2443, 0.203, 0.2015, 0.1356, 0.1082, 0.0506, -0.0807, -0.1414, -0.2108, -0.2548, -0.3098, -0.3136, -0.0145, -0.0344, 0.1242, 0.0706, -0.0219, -0.149, -0.2704, -0.2124, -0.2999, -0.3035, -0.3685, -0.3806, -0.3809, -0.3531, -0.3973, -0.4019, -0.2731, -0.3226, -0.2492, -0.3175, -0.2829, 0.1568]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.3,64,1,"[0.5473, 0.3683]","[None, None]",2003
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,3,9.61,96,0,"[0.5202, 0.2866, 0.2762]","[None, None, None]",2004
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.3,64,0,"[0.4683, 0.1943]","[None, None]",2005
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,3,9.62,96,1,"[0.5957, 0.3689, 0.3755]","[None, None, None]",2006
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.34,64,1,"[0.452, 0.3646]","[None, None]",2007
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,3,9.66,96,0,"[0.2969, 0.2349, 0.221]","[None, None, None]",2008
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,3,9.62,96,0,"[0.5534, 0.3366, 0.4269]","[None, None, None]",2009
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.3,64,1,"[0.5153, 0.3519]","[None, None]",2010
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.29,64,0,"[0.4563, 0.1988]","[None, None]",2011
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.3,64,1,"[0.5638, 0.4516]","[None, None]",2012
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.29,64,0,"[0.4507, 0.3428]","[None, None]",2013
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.3,64,0,"[0.3656, 0.3551]","[None, None]",2014
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.1,32,0,[0.5874],[None],2015
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.1,32,0,[0.49],[None],2016
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,1,3.1,32,0,[0.4905],[None],2017
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,17,69.9,544,0,"[0.483, 0.3959, 0.339, 0.264, 0.2434, 0.2595, 0.2987, 0.2537, 0.253, 0.2357, 0.2597, 0.2263, 0.1985, 0.1684, 0.1307, 0.0851, 0.3632]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,2,0,2,6.29,64,1,"[0.4803, 0.4417]","[None, None]",2019
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.15,32,0,[0.4884],[None],2000
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,20,94.43,640,0,"[0.582, 0.1935, 0.2544, 0.2674, 0.1241, 0.089, 0.1151, 0.0802, -0.0496, -0.1315, -0.1715, -0.2775, -0.3762, -0.5243, -0.4997, -0.5121, -0.2293, -0.2465, -0.0635, 0.0227]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,21,102.84,672,0,"[0.4754, 0.3272, 0.2756, 0.2628, 0.2521, 0.2114, 0.2145, 0.1821, 0.1405, 0.0901, 0.0481, 0.0244, -0.0286, -0.0833, -0.0683, -0.1015, 0.2181, 0.1008, 0.2666, 0.3126, 0.4053]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.55,64,1,"[0.5551, 0.4727]","[None, None]",2003
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,3,9.91,96,1,"[0.5305, 0.3046, 0.3128]","[None, None, None]",2004
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.54,64,0,"[0.4823, 0.229]","[None, None]",2005
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,3,10.0,96,1,"[0.5978, 0.4075, 0.3857]","[None, None, None]",2006
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.53,64,1,"[0.4536, 0.4274]","[None, None]",2007
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,3,9.99,96,0,"[0.3125, 0.2333, 0.1935]","[None, None, None]",2008
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,3,9.94,96,0,"[0.562, 0.3591, 0.4662]","[None, None, None]",2009
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.36,64,1,"[0.5149, 0.3576]","[None, None]",2010
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,3,9.99,96,0,"[0.4742, 0.2542, 0.2859]","[None, None, None]",2011
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.52,64,1,"[0.5716, 0.4596]","[None, None]",2012
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.31,64,0,"[0.4598, 0.3361]","[None, None]",2013
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.11,32,0,[0.3745],[None],2014
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.31,64,0,"[0.5988, 0.4228]","[None, None]",2015
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.11,32,0,[0.4973],[None],2016
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,1,3.17,32,0,[0.4964],[None],2017
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,7,24.11,224,0,"[0.4867, 0.4566, 0.3145, 0.3206, 0.2896, 0.2635, 0.3151]","[None, None, None, None, None, None, None]",2018
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,2,0,2,6.31,64,1,"[0.4857, 0.4494]","[None, None]",2019
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,1,3.1,32,0,[0.503],[None],2000
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,34,224.44,1088,0,"[0.5918, 0.238, 0.2994, 0.1865, 0.1227, 0.1079, 0.0049, 0.0426, 0.0418, 0.0451, 0.1262, 0.1288, 0.1034, 0.0734, -0.0591, -0.1522, 0.1597, 0.0884, 0.219, 0.2314, 0.1385, 0.0962, 0.0718, 0.0394, 0.0067, -0.0105, -0.0379, -0.0582, 0.0054, -0.0191, -0.0772, -0.1187, 0.0163, 0.3005]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,5,16.69,160,0,"[0.4934, 0.4384, 0.3453, 0.339, 0.3058]","[None, None, None, None, None]",2002
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.3,64,1,"[0.5588, 0.4681]","[None, None]",2003
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,3,9.62,96,1,"[0.5363, 0.2701, 0.3267]","[None, None, None]",2004
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.3,64,0,"[0.4938, 0.3045]","[None, None]",2005
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,3,9.62,96,1,"[0.5988, 0.4293, 0.4221]","[None, None, None]",2006
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.29,64,1,"[0.4504, 0.4229]","[None, None]",2007
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,3,9.68,96,0,"[0.3248, 0.2756, 0.184]","[None, None, None]",2008
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,3,9.63,96,0,"[0.5705, 0.3967, 0.4956]","[None, None, None]",2009
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.3,64,1,"[0.5155, 0.372]","[None, None]",2010
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,3,9.63,96,0,"[0.4876, 0.2818, 0.2437]","[None, None, None]",2011
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.3,64,1,"[0.5774, 0.4622]","[None, None]",2012
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.3,64,0,"[0.4648, 0.3359]","[None, None]",2013
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,3,9.63,96,0,"[0.389, 0.402, 0.3981]","[None, None, None]",2014
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.29,64,0,"[0.6033, 0.457]","[None, None]",2015
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.3,64,0,"[0.5095, 0.2348]","[None, None]",2016
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,1,3.11,32,0,[0.4954],[None],2017
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,16,61.83,512,0,"[0.488, 0.4453, 0.34, 0.3331, 0.3157, 0.3264, 0.3025, 0.3163, 0.2765, 0.3455, 0.3804, 0.3653, 0.3468, 0.3525, 0.3452, 0.3607]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,2,0,2,6.43,64,1,"[0.4927, 0.4208]","[None, None]",2019
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.5101],[None],2000
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,3,10.04,96,0,"[0.5983, 0.2494, 0.2937]","[None, None, None]",2001
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,19,87.76,608,0,"[0.5147, 0.432, 0.3161, 0.2293, 0.2704, 0.2285, 0.2055, 0.2815, 0.2915, 0.3129, 0.335, 0.3566, 0.3403, 0.3341, 0.2681, 0.2102, 0.3344, 0.2714, 0.4316]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.56,64,0,"[0.5574, 0.4583]","[None, None]",2003
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,3,10.0,96,1,"[0.5461, 0.2919, 0.3618]","[None, None, None]",2004
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.54,64,0,"[0.4983, 0.2899]","[None, None]",2005
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.54,64,0,"[0.5981, 0.4271]","[None, None]",2006
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.54,64,0,"[0.4472, 0.4425]","[None, None]",2007
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.54,64,0,"[0.3273, 0.2887]","[None, None]",2008
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,3,10.0,96,0,"[0.5814, 0.4388, 0.4703]","[None, None, None]",2009
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.55,64,1,"[0.517, 0.3677]","[None, None]",2010
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,3,10.0,96,0,"[0.4864, 0.3187, 0.316]","[None, None, None]",2011
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.55,64,1,"[0.5805, 0.4774]","[None, None]",2012
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.4618],[None],2013
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,3,10.0,96,0,"[0.3951, 0.4332, 0.408]","[None, None, None]",2014
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,1,3.22,32,0,[0.6055],[None],2015
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.54,64,0,"[0.512, 0.2818]","[None, None]",2016
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,1,3.23,32,0,[0.4985],[None],2017
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,8,28.55,256,0,"[0.4944, 0.4017, 0.3157, 0.3223, 0.2908, 0.3693, 0.3849, 0.4104]","[None, None, None, None, None, None, None, None]",2018
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,2,0,2,6.54,64,1,"[0.4926, 0.4085]","[None, None]",2019
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.53,64,0,"[0.4159, 0.507]","[None, None]",2000
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,21,104.38,672,0,"[0.5225, 0.3816, 0.4366, 0.3325, 0.2604, 0.1506, 0.1412, 0.0779, 0.0967, -0.0446, -0.1605, -0.1747, -0.2576, -0.4196, -0.3152, -0.3313, -0.1003, -0.2009, -0.0719, 0.1424, 0.3076]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,14,54.09,448,0,"[0.5101, 0.441, 0.4068, 0.3055, 0.3752, 0.3519, 0.3456, 0.3634, 0.3707, 0.3672, 0.3087, 0.2057, 0.1727, 0.1862]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,3,9.62,96,1,"[0.4739, 0.5615, 0.4926]","[None, None, None]",2003
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,3,9.71,96,0,"[0.5069, 0.3295, 0.2986]","[None, None, None]",2004
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,4,13.53,128,0,"[0.4335, 0.1487, 0.1703, 0.2144]","[None, None, None, None]",2005
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,3,9.77,96,1,"[0.588, 0.4277, 0.418]","[None, None, None]",2006
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,1,"[0.3491, 0.4703]","[None, None]",2007
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,1,"[0.3065, 0.3089]","[None, None]",2008
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,0,"[0.5423, 0.3952]","[None, None]",2009
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.43,64,0,"[0.5203, 0.2455]","[None, None]",2010
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,6,20.22,192,0,"[0.402, 0.2638, 0.1669, 0.2381, 0.2969, 0.3181]","[None, None, None, None, None, None]",2011
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,1,"[0.5289, 0.4852]","[None, None]",2012
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.5065],[None],2013
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,1,"[0.2478, 0.4199]","[None, None]",2014
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,0,"[0.5854, 0.4362]","[None, None]",2015
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,3,9.63,96,1,"[0.4674, 0.3674, 0.3467]","[None, None, None]",2016
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.3696],[None],2017
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,3,9.64,96,0,"[0.4762, 0.4789, 0.3735]","[None, None, None]",2018
32,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,1,"[0.3492, 0.4454]","[None, None]",2019
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.418],[None],2000
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,3,9.64,96,0,"[0.5189, 0.5031, 0.4619]","[None, None, None]",2001
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,26,144.43,832,0,"[0.5127, 0.4169, 0.3595, 0.4329, 0.3776, 0.2719, 0.2796, 0.2329, 0.2276, 0.2474, 0.2104, 0.203, 0.1541, 0.1523, 0.05, -0.0182, 0.0937, 0.1652, 0.1687, 0.0608, 0.2814, 0.3089, 0.1941, 0.2955, 0.2351, 0.3418]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,3,10.06,96,0,"[0.4709, 0.5401, 0.5344]","[None, None, None]",2003
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,3,9.99,96,0,"[0.4961, 0.323, 0.3823]","[None, None, None]",2004
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.4271, 0.2126]","[None, None]",2005
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,3,9.98,96,0,"[0.5802, 0.4544, 0.3976]","[None, None, None]",2006
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,1,"[0.3613, 0.5147]","[None, None]",2007
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,4,13.54,128,0,"[0.2926, 0.2844, 0.438, 0.392]","[None, None, None, None]",2008
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.5333, 0.3603]","[None, None]",2009
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.53,64,0,"[0.5108, 0.2086]","[None, None]",2010
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,3,9.89,96,0,"[0.4055, 0.2705, 0.2316]","[None, None, None]",2011
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.53,64,1,"[0.5286, 0.4551]","[None, None]",2012
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.5116, 0.4262]","[None, None]",2013
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.23,32,0,[0.2483],[None],2014
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.5888, 0.4038]","[None, None]",2015
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,3,10.0,96,0,"[0.4684, 0.421, 0.4436]","[None, None, None]",2016
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.23,32,0,[0.3624],[None],2017
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,5,17.18,160,1,"[0.4774, 0.5533, 0.4182, 0.4357, 0.486]","[None, None, None, None, None]",2018
32,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.24,32,0,[0.3467],[None],2019
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.4167],[None],2000
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.5199, 0.5208]","[None, None]",2001
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,7,24.72,224,0,"[0.5087, 0.4876, 0.4456, 0.3152, 0.3616, 0.4029, 0.4935]","[None, None, None, None, None, None, None]",2002
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,0,"[0.4716, 0.6091]","[None, None]",2003
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,3,10.0,96,0,"[0.493, 0.265, 0.3618]","[None, None, None]",2004
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.4361],[None],2005
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,3,9.86,96,1,"[0.58, 0.4034, 0.3606]","[None, None, None]",2006
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.45,64,1,"[0.3633, 0.5068]","[None, None]",2007
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,3,10.01,96,0,"[0.2951, 0.3047, 0.3212]","[None, None, None]",2008
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,0,"[0.5258, 0.3358]","[None, None]",2009
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.56,64,0,"[0.5095, 0.1975]","[None, None]",2010
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,3,9.99,96,0,"[0.414, 0.2316, 0.1708]","[None, None, None]",2011
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,1,"[0.5398, 0.4507]","[None, None]",2012
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.56,64,1,"[0.5113, 0.3677]","[None, None]",2013
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.2444],[None],2014
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.61,64,1,"[0.5857, 0.406]","[None, None]",2015
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,3,9.73,96,0,"[0.4639, 0.3756, 0.4324]","[None, None, None]",2016
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.3536],[None],2017
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,10,35.98,320,0,"[0.4726, 0.5188, 0.379, 0.3314, 0.2572, 0.2347, 0.1748, 0.2168, 0.1859, 0.2055]","[None, None, None, None, None, None, None, None, None, None]",2018
32,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.37,64,1,"[0.3359, 0.4304]","[None, None]",2019
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.13,32,0,[0.4128],[None],2000
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,4,13.1,128,0,"[0.5192, 0.5012, 0.5364, 0.4893]","[None, None, None, None]",2001
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,14,53.81,448,0,"[0.5078, 0.4173, 0.3885, 0.4302, 0.435, 0.4241, 0.432, 0.47, 0.4223, 0.4173, 0.4053, 0.3269, 0.2858, 0.2771]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,0,"[0.4644, 0.5601]","[None, None]",2003
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,0,"[0.4859, 0.2516]","[None, None]",2004
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.4472],[None],2005
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,3,9.63,96,0,"[0.5779, 0.4032, 0.4341]","[None, None, None]",2006
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.53,64,1,"[0.3616, 0.5092]","[None, None]",2007
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,3,10.0,96,0,"[0.2858, 0.2444, 0.3641]","[None, None, None]",2008
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.5233, 0.3636]","[None, None]",2009
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.39,64,0,"[0.5083, 0.1786]","[None, None]",2010
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,3,9.98,96,0,"[0.4153, 0.2795, 0.2547]","[None, None, None]",2011
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,1,"[0.5396, 0.4067]","[None, None]",2012
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,1,"[0.5107, 0.3652]","[None, None]",2013
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.2398],[None],2014
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,1,"[0.5861, 0.4013]","[None, None]",2015
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,3,10.0,96,0,"[0.4557, 0.3349, 0.436]","[None, None, None]",2016
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.23,32,0,[0.3449],[None],2017
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,4,13.53,128,0,"[0.468, 0.5465, 0.3963, 0.4053]","[None, None, None, None]",2018
32,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,1,"[0.3275, 0.4128]","[None, None]",2019
