epochs,lr,lambda_kld,lambda_reg,lambda_pair,lambda_smooth,lambda_infonce,num_pairs,tv_mean,tv_median,spearman_mean,spearman_median,unique_mean,unique_median
1000,0.0001,0.0,0.01,0.1,0.1,0.2,200.0,1.5518,1.2793,0.0632,0.2545,7.75,8.0
1000,0.0001,0.0,0.01,0.5,0.0,0.0,200.0,2.4945,2.1668,-0.0343,-0.2409,6.91,7.0
1000,0.0001,0.0,0.01,0.5,0.0,0.01,200.0,2.4364,2.2979,0.1436,0.3,7.34,7.0
1000,0.0001,0.0,0.01,0.5,0.0,0.1,11.0,2.2467,2.814,0.0091,0.3545,6.4545,7.0
1000,0.0001,0.0,0.01,0.5,0.0,0.2,200.0,1.5655,1.2881,0.4358,0.8727,7.805,8.0
1000,0.0001,0.0,0.01,0.5,0.01,0.0,200.0,2.5182,2.1702,-0.0627,-0.2227,6.985,7.0
1000,0.0001,0.0,0.01,0.5,0.01,0.01,200.0,2.2061,1.8405,0.0837,0.2545,7.22,7.0
1000,0.0001,0.0,0.01,0.5,0.01,0.1,24.0,2.2169,1.8609,-0.3208,-0.8364,7.5833,7.0
1000,0.0001,0.0,0.01,0.5,0.01,0.2,200.0,1.5232,1.2875,0.4057,0.8727,8.325,8.0
1000,0.0001,0.0,0.01,0.5,0.1,0.0,200.0,2.5777,2.2251,-0.0342,-0.1955,6.995,7.0
1000,0.0001,0.0,0.01,0.5,0.1,0.01,200.0,2.4019,2.1577,0.0501,0.1273,6.84,7.0
1000,0.0001,0.0,0.01,0.5,0.1,0.1,14.0,2.3221,2.8322,0.0013,0.4182,7.1429,6.0
1000,0.0001,0.0,0.01,0.5,0.1,0.2,200.0,1.5607,1.3087,0.4329,0.8545,8.17,8.0
1000,0.0001,0.0,0.01,1.0,0.0,0.0,200.0,2.1374,2.0279,0.019,0.0455,6.565,7.0
1000,0.0001,0.0,0.01,1.0,0.0,0.01,200.0,2.2519,2.1214,0.1977,0.3909,7.275,7.0
1000,0.0001,0.0,0.01,1.0,0.0,0.1,,,,,,,
1000,0.0001,0.0,0.01,1.0,0.0,0.2,112.0,1.6688,1.3319,0.6166,0.9364,8.7768,9.0
1000,0.0001,0.0,0.01,1.0,0.01,0.0,200.0,2.5142,2.2314,0.0497,0.0909,6.71,7.0
1000,0.0001,0.0,0.01,1.0,0.01,0.01,200.0,2.3255,2.0869,0.2113,0.3182,7.185,7.0
1000,0.0001,0.0,0.01,1.0,0.01,0.1,,,,,,,
1000,0.0001,0.0,0.01,1.0,0.01,0.2,55.0,1.6364,1.3347,0.5798,0.9455,8.5091,8.0
1000,0.0001,0.0,0.01,1.0,0.1,0.0,200.0,2.4341,2.1866,-0.0212,-0.1273,6.675,7.0
1000,0.0001,0.0,0.01,1.0,0.1,0.01,200.0,2.3486,2.0633,0.2108,0.4227,7.2,7.0
1000,0.0001,0.0,0.01,1.0,0.1,0.1,,,,,,,
1000,0.0001,0.0,0.01,1.0,0.1,0.2,77.0,1.5461,1.259,0.6149,0.9182,9.2857,9.0
1000,0.0001,0.0,0.1,0.0,0.0,0.0,200.0,1.8455,1.526,0.0353,-0.0727,6.525,7.0
1000,0.0001,0.0,0.1,0.0,0.0,0.01,200.0,1.9624,1.7671,0.0555,0.0273,6.625,7.0
1000,0.0001,0.0,0.1,0.0,0.0,0.1,5.0,3.1776,3.3752,0.7127,1.0,9.8,11.0
1000,0.0001,0.0,0.1,0.0,0.0,0.2,200.0,1.8598,1.6891,-0.0222,-0.8545,8.9,9.0
1000,0.0001,0.0,0.1,0.0,0.01,0.0,200.0,1.9205,1.6784,0.0733,0.3045,6.61,7.0
1000,0.0001,0.0,0.1,0.0,0.01,0.01,200.0,1.8346,1.7415,0.0934,0.4,6.54,6.5
1000,0.0001,0.0,0.1,0.0,0.01,0.1,18.0,1.9464,1.9093,-0.7727,-0.9,8.0556,8.0
1000,0.0001,0.0,0.1,0.0,0.01,0.2,200.0,1.7964,1.6147,-0.0078,-0.8727,8.74,9.0
1000,0.0001,0.0,0.1,0.0,0.1,0.0,200.0,2.1192,2.0122,0.0715,0.2273,6.935,7.0
1000,0.0001,0.0,0.1,0.0,0.1,0.01,200.0,2.0164,1.8741,0.0965,0.1455,6.79,7.0
1000,0.0001,0.0,0.1,0.0,0.1,0.1,11.0,2.4423,2.1014,-0.3917,-0.9091,8.4545,8.0
1000,0.0001,0.0,0.1,0.0,0.1,0.2,200.0,1.626,1.5005,0.0876,0.8682,8.555,8.0
1000,0.0001,0.0,0.1,0.1,0.0,0.0,200.0,2.1979,1.9891,0.1,0.25,6.765,7.0
1000,0.0001,0.0,0.1,0.1,0.0,0.01,200.0,1.9947,1.7511,0.1092,0.2909,6.585,7.0
1000,0.0001,0.0,0.1,0.1,0.0,0.1,35.0,2.1465,1.9848,-0.5904,-0.8909,8.6571,8.0
1000,0.0001,0.0,0.1,0.1,0.0,0.2,200.0,1.6615,1.5317,0.0586,0.9182,8.18,8.0
1000,0.0001,0.0,0.1,0.1,0.01,0.0,200.0,2.4011,2.2522,0.1864,0.5182,7.01,7.0
1000,0.0001,0.0,0.1,0.1,0.01,0.01,200.0,2.0405,1.8148,0.033,0.0182,6.57,7.0
1000,0.0001,0.0,0.1,0.1,0.01,0.1,7.0,2.3009,1.4889,-0.0922,-0.8909,8.4286,8.0
1000,0.0001,0.0,0.1,0.1,0.01,0.2,175.0,1.7288,1.603,-0.0772,-0.9182,8.36,8.0
1000,0.0001,0.0,0.1,0.1,0.1,0.0,200.0,2.0536,1.8825,0.1182,0.4091,6.545,6.0
1000,0.0001,0.0,0.1,0.1,0.1,0.01,200.0,1.9786,1.8898,0.0618,0.0318,6.505,7.0
1000,0.0001,0.0,0.1,0.1,0.1,0.1,12.0,2.6505,2.5298,0.0394,0.2545,9.1667,9.0
1000,0.0001,0.0,0.1,0.1,0.1,0.2,162.0,1.6874,1.6081,-0.0573,-0.9,8.1235,8.0
1000,0.0001,0.0,0.1,0.5,0.0,0.0,200.0,2.5075,2.5574,0.232,0.4773,7.025,7.0
1000,0.0001,0.0,0.1,0.5,0.0,0.01,200.0,1.8639,1.643,0.1201,0.4045,6.38,6.0
1000,0.0001,0.0,0.1,0.5,0.0,0.1,38.0,2.5907,2.2294,-0.1844,-0.8545,8.7632,9.0
1000,0.0001,0.0,0.1,0.5,0.0,0.2,200.0,1.7622,1.6317,-0.0104,-0.8909,9.065,9.0
1000,0.0001,0.0,0.1,0.5,0.01,0.0,200.0,2.2881,2.2691,0.1747,0.3818,6.865,7.0
1000,0.0001,0.0,0.1,0.5,0.01,0.01,200.0,2.0114,1.9326,0.0307,-0.0182,6.79,7.0
1000,0.0001,0.0,0.1,0.5,0.01,0.1,60.0,2.5239,2.3067,-0.1874,-0.9091,8.9833,9.0
1000,0.0001,0.0,0.1,0.5,0.01,0.2,200.0,1.6747,1.6098,-0.2475,-0.9455,8.615,9.0
1000,0.0001,0.0,0.1,0.5,0.1,0.0,200.0,2.109,2.0041,0.2747,0.6818,7.04,7.0
1000,0.0001,0.0,0.1,0.5,0.1,0.01,200.0,1.8669,1.7489,0.08,0.1455,6.505,7.0
1000,0.0001,0.0,0.1,0.5,0.1,0.1,35.0,2.3159,2.0377,-0.4062,-0.8909,7.8,8.0
1000,0.0001,0.0,0.1,0.5,0.1,0.2,149.0,1.6366,1.2932,-0.2477,-0.9545,8.6174,9.0
1000,0.0001,0.0,0.1,1.0,0.0,0.0,200.0,2.0139,1.8373,0.0367,0.0591,7.01,7.0
1000,0.0001,0.0,0.1,1.0,0.0,0.01,200.0,2.0262,1.8173,0.0939,0.1909,6.66,7.0
1000,0.0001,0.0,0.1,1.0,0.0,0.1,25.0,2.2871,2.1048,-0.1109,-0.9364,8.56,9.0
1000,0.0001,0.0,0.1,1.0,0.0,0.2,200.0,1.903,1.681,0.1459,0.9364,8.585,9.0
1000,0.0001,0.0,0.1,1.0,0.01,0.0,200.0,2.1435,1.9318,0.1199,0.1818,6.755,7.0
1000,0.0001,0.0,0.1,1.0,0.01,0.01,200.0,1.8779,1.7876,0.0004,-0.1091,6.635,7.0
1000,0.0001,0.0,0.1,1.0,0.01,0.1,19.0,1.9118,2.0836,-0.333,-0.9,8.6842,8.0
1000,0.0001,0.0,0.1,1.0,0.01,0.2,200.0,1.7182,1.6087,0.082,0.9,8.535,9.0
1000,0.0001,0.0,0.1,1.0,0.1,0.0,200.0,2.0258,1.7607,0.0336,-0.0682,6.96,7.0
1000,0.0001,0.0,0.1,1.0,0.1,0.01,200.0,2.0965,1.912,0.1527,0.4045,7.185,7.0
1000,0.0001,0.0,0.1,1.0,0.1,0.1,67.0,2.335,2.2319,-0.4512,-0.9364,8.9254,9.0
1000,0.0001,0.0,0.1,1.0,0.1,0.2,200.0,1.8791,1.6305,0.107,0.9273,8.825,9.0
1000,0.0001,0.0,0.5,0.0,0.0,0.0,200.0,1.75,1.5725,0.1182,0.4773,7.275,7.0
1000,0.0001,0.0,0.5,0.0,0.0,0.01,200.0,1.7725,1.512,0.1882,0.4182,7.175,7.0
1000,0.0001,0.0,0.5,0.0,0.0,0.1,31.0,2.8342,2.9521,0.4672,0.9909,9.1935,9.0
1000,0.0001,0.0,0.5,0.0,0.0,0.2,36.0,2.6098,2.7848,0.7523,0.9727,10.0556,10.0
1000,0.0001,0.0,0.5,0.0,0.01,0.0,200.0,1.8363,1.6913,0.2697,0.7864,7.47,7.0
1000,0.0001,0.0,0.5,0.0,0.01,0.01,200.0,1.8423,1.5277,0.0941,0.3045,7.34,7.0
1000,0.0001,0.0,0.5,0.0,0.01,0.1,46.0,2.9594,2.9781,0.3982,0.9545,9.5,10.0
1000,0.0001,0.0,0.5,0.0,0.01,0.2,29.0,2.9936,3.1645,0.7172,0.9909,10.069,10.0
1000,0.0001,0.0,0.5,0.0,0.1,0.0,200.0,1.8225,1.714,0.2164,0.7364,7.28,7.0
1000,0.0001,0.0,0.5,0.0,0.1,0.01,200.0,1.7543,1.5066,0.1177,0.2273,6.99,7.0
1000,0.0001,0.0,0.5,0.0,0.1,0.1,33.0,3.0676,3.1242,0.519,1.0,9.7879,10.0
1000,0.0001,0.0,0.5,0.0,0.1,0.2,29.0,2.6886,2.7848,0.7176,1.0,10.0345,10.0
1000,0.0001,0.0,0.5,0.1,0.0,0.0,200.0,1.9524,1.8345,0.2887,0.8045,7.6,8.0
1000,0.0001,0.0,0.5,0.1,0.0,0.01,200.0,1.905,1.6867,0.1377,0.3318,6.92,7.0
1000,0.0001,0.0,0.5,0.1,0.0,0.1,32.0,2.9898,3.2982,0.5026,0.9818,9.1562,10.0
1000,0.0001,0.0,0.5,0.1,0.0,0.2,39.0,3.1482,3.2304,0.7869,0.9909,10.0769,10.0
1000,0.0001,0.0,0.5,0.1,0.01,0.0,200.0,1.8767,1.7601,0.2352,0.7136,7.215,7.0
1000,0.0001,0.0,0.5,0.1,0.01,0.01,200.0,1.6471,1.4292,0.1893,0.6545,7.26,7.0
1000,0.0001,0.0,0.5,0.1,0.01,0.1,32.0,3.0551,3.1699,0.7389,1.0,9.1562,9.0
1000,0.0001,0.0,0.5,0.1,0.01,0.2,42.0,2.6548,2.6654,0.7944,0.9909,10.2857,11.0
1000,0.0001,0.0,0.5,0.1,0.1,0.0,200.0,1.8823,1.7016,0.2232,0.7409,7.225,7.0
1000,0.0001,0.0,0.5,0.1,0.1,0.01,200.0,1.8142,1.6106,0.0792,0.1455,7.07,7.0
1000,0.0001,0.0,0.5,0.1,0.1,0.1,37.0,3.0439,3.2607,0.6747,1.0,9.5405,10.0
1000,0.0001,0.0,0.5,0.1,0.1,0.2,29.0,2.4504,2.523,0.721,1.0,10.1379,10.0
1000,0.0001,0.0,0.5,0.5,0.0,0.0,200.0,1.8969,1.5739,0.18,0.5955,7.35,7.0
1000,0.0001,0.0,0.5,0.5,0.0,0.01,200.0,2.0475,1.9346,0.2608,0.7455,7.205,7.0
1000,0.0001,0.0,0.5,0.5,0.0,0.1,49.0,3.013,3.2511,0.5141,0.9909,9.3061,9.0
1000,0.0001,0.0,0.5,0.5,0.0,0.2,35.0,2.9586,3.1971,0.5366,1.0,10.2857,10.0
1000,0.0001,0.0,0.5,0.5,0.01,0.0,200.0,1.8563,1.6388,0.187,0.6409,7.02,7.0
1000,0.0001,0.0,0.5,0.5,0.01,0.01,200.0,2.045,1.8964,0.1474,0.4455,7.32,7.0
1000,0.0001,0.0,0.5,0.5,0.01,0.1,50.0,3.0247,3.1972,0.5949,0.9909,9.72,10.0
1000,0.0001,0.0,0.5,0.5,0.01,0.2,35.0,3.0312,3.1971,0.7694,1.0,10.7714,11.0
1000,0.0001,0.0,0.5,0.5,0.1,0.0,200.0,1.9747,1.7086,0.1471,0.5636,7.03,7.0
1000,0.0001,0.0,0.5,0.5,0.1,0.01,200.0,1.9253,1.722,0.2102,0.4955,7.36,7.0
1000,0.0001,0.0,0.5,0.5,0.1,0.1,40.0,3.1003,3.3559,0.592,1.0,9.625,10.0
1000,0.0001,0.0,0.5,0.5,0.1,0.2,26.0,2.9047,2.9866,0.692,1.0,10.5,10.5
1000,0.0001,0.0,0.5,1.0,0.0,0.0,200.0,2.0305,2.0368,0.2294,0.7364,7.13,7.0
1000,0.0001,0.0,0.5,1.0,0.0,0.01,200.0,2.1111,1.9895,0.1043,0.1727,7.345,7.0
1000,0.0001,0.0,0.5,1.0,0.0,0.1,55.0,2.9187,2.9807,0.3762,0.9818,9.4182,10.0
1000,0.0001,0.0,0.5,1.0,0.0,0.2,37.0,3.0419,3.1971,0.7762,0.9909,10.3514,10.0
1000,0.0001,0.0,0.5,1.0,0.01,0.0,200.0,2.0741,1.9407,0.3302,0.8636,7.465,7.0
1000,0.0001,0.0,0.5,1.0,0.01,0.01,200.0,1.92,1.742,0.1229,0.3091,6.885,7.0
1000,0.0001,0.0,0.5,1.0,0.01,0.1,47.0,2.9411,2.9914,0.6091,1.0,9.9787,10.0
1000,0.0001,0.0,0.5,1.0,0.01,0.2,58.0,2.9604,2.9799,0.8124,0.9955,10.3103,10.0
1000,0.0001,0.0,0.5,1.0,0.1,0.0,200.0,2.1475,2.2533,0.376,0.9409,7.41,7.0
1000,0.0001,0.0,0.5,1.0,0.1,0.01,200.0,2.0735,2.0299,0.2766,0.7,7.295,7.0
1000,0.0001,0.0,0.5,1.0,0.1,0.1,41.0,2.9769,3.0776,0.5967,0.9909,9.4146,9.0
1000,0.0001,0.0,0.5,1.0,0.1,0.2,68.0,3.0942,3.098,0.8067,0.9909,10.2353,10.0
1000,0.0001,0.01,0.01,0.0,0.0,0.0,200.0,1.839,1.5197,0.007,-0.2545,5.605,6.0
1000,0.0001,0.01,0.01,0.0,0.0,0.01,200.0,1.585,1.3577,0.0166,-0.2364,5.735,6.0
1000,0.0001,0.01,0.01,0.0,0.0,0.1,200.0,1.3058,1.1306,-0.0351,-0.2273,5.78,6.0
1000,0.0001,0.01,0.01,0.0,0.0,0.2,85.0,1.5584,1.1285,0.1151,0.3545,6.4706,6.0
1000,0.0001,0.01,0.01,0.0,0.01,0.0,200.0,1.8552,1.5615,-0.0217,-0.2682,5.7,6.0
1000,0.0001,0.01,0.01,0.0,0.01,0.01,200.0,1.5128,1.2546,0.0089,-0.2273,5.48,5.0
1000,0.0001,0.01,0.01,0.0,0.01,0.1,200.0,1.3246,1.0961,-0.1035,-0.3636,6.155,6.0
1000,0.0001,0.01,0.01,0.0,0.01,0.2,98.0,1.2787,0.9762,0.1037,0.3909,5.9388,6.0
1000,0.0001,0.01,0.01,0.0,0.1,0.0,200.0,2.0366,1.7275,-0.0787,-0.3182,5.745,6.0
1000,0.0001,0.01,0.01,0.0,0.1,0.01,200.0,1.5319,1.2201,-0.0001,-0.2818,5.575,5.0
1000,0.0001,0.01,0.01,0.0,0.1,0.1,200.0,1.4912,1.2127,-0.0868,-0.4727,5.955,6.0
1000,0.0001,0.01,0.01,0.0,0.1,0.2,67.0,1.3928,1.159,0.1204,0.4,6.1045,6.0
1000,0.0001,0.01,0.01,0.1,0.0,0.0,200.0,1.7048,1.3389,-0.0428,-0.3364,5.62,6.0
1000,0.0001,0.01,0.01,0.1,0.0,0.01,200.0,1.3917,1.1668,-0.1228,-0.5364,5.64,6.0
1000,0.0001,0.01,0.01,0.1,0.0,0.1,79.0,1.8271,1.4071,0.0341,0.1,6.519,7.0
1000,0.0001,0.01,0.01,0.1,0.0,0.2,90.0,1.5443,1.2407,-0.0301,0.0364,6.9111,7.0
1000,0.0001,0.01,0.01,0.1,0.01,0.0,200.0,1.7644,1.4457,-0.0775,-0.3273,5.535,5.0
1000,0.0001,0.01,0.01,0.1,0.01,0.01,200.0,1.4956,1.2434,-0.1691,-0.5091,5.695,6.0
1000,0.0001,0.01,0.01,0.1,0.01,0.1,114.0,1.9419,1.6572,0.0847,0.2864,6.2456,6.0
1000,0.0001,0.01,0.01,0.1,0.01,0.2,95.0,1.4171,1.1145,0.0622,0.1545,6.9579,7.0
1000,0.0001,0.01,0.01,0.1,0.1,0.0,200.0,1.7998,1.5933,-0.101,-0.4955,5.55,5.0
1000,0.0001,0.01,0.01,0.1,0.1,0.01,200.0,1.4433,1.1568,-0.1177,-0.4818,5.41,5.0
1000,0.0001,0.01,0.01,0.1,0.1,0.1,104.0,1.7455,1.5097,-0.0212,0.0091,6.2308,6.0
1000,0.0001,0.01,0.01,0.1,0.1,0.2,107.0,1.423,1.1267,0.0353,0.0727,6.7757,7.0
1000,0.0001,0.01,0.01,0.5,0.0,0.0,200.0,1.7923,1.556,-0.0645,-0.3591,5.985,6.0
1000,0.0001,0.01,0.01,0.5,0.0,0.01,200.0,1.9511,1.7812,-0.0397,-0.3455,6.22,6.0
1000,0.0001,0.01,0.01,0.5,0.0,0.1,137.0,2.1213,1.6575,-0.1127,-0.1545,6.4891,6.0
1000,0.0001,0.01,0.01,0.5,0.0,0.2,188.0,1.6244,1.4824,0.2132,0.4091,6.8457,7.0
1000,0.0001,0.01,0.01,0.5,0.01,0.0,200.0,1.8151,1.6581,-0.0532,-0.4818,5.81,6.0
1000,0.0001,0.01,0.01,0.5,0.01,0.01,200.0,2.102,1.8725,-0.0043,-0.1955,6.06,6.0
1000,0.0001,0.01,0.01,0.5,0.01,0.1,103.0,2.1034,2.4011,0.0923,0.3273,6.3301,6.0
1000,0.0001,0.01,0.01,0.5,0.01,0.2,200.0,1.7141,1.5311,0.2,0.5136,6.975,7.0
1000,0.0001,0.01,0.01,0.5,0.1,0.0,200.0,1.7707,1.5706,-0.0608,-0.4909,5.8,6.0
1000,0.0001,0.01,0.01,0.5,0.1,0.01,200.0,1.8753,1.6568,-0.0765,-0.4909,6.0,6.0
1000,0.0001,0.01,0.01,0.5,0.1,0.1,144.0,2.106,1.4473,-0.0861,-0.2364,6.5139,6.0
1000,0.0001,0.01,0.01,0.5,0.1,0.2,180.0,1.7915,1.5885,0.1077,0.3,6.9111,7.0
1000,0.0001,0.01,0.01,1.0,0.0,0.0,200.0,1.7147,1.426,0.0257,-0.1273,5.625,6.0
1000,0.0001,0.01,0.01,1.0,0.0,0.01,200.0,1.6738,1.3651,-0.0524,-0.2091,5.835,6.0
1000,0.0001,0.01,0.01,1.0,0.0,0.1,118.0,1.8703,1.6224,-0.076,-0.4591,6.5847,7.0
1000,0.0001,0.01,0.01,1.0,0.0,0.2,36.0,1.0914,1.0144,0.3869,0.8182,7.0,7.0
1000,0.0001,0.01,0.01,1.0,0.01,0.0,200.0,1.6619,1.4155,0.0063,-0.2091,5.675,6.0
1000,0.0001,0.01,0.01,1.0,0.01,0.01,200.0,1.6324,1.4535,-0.041,-0.3227,6.055,6.0
1000,0.0001,0.01,0.01,1.0,0.01,0.1,83.0,1.5365,1.2562,-0.2071,-0.5545,6.8675,7.0
1000,0.0001,0.01,0.01,1.0,0.01,0.2,33.0,1.1486,1.1676,0.3939,0.6636,7.1212,7.0
1000,0.0001,0.01,0.01,1.0,0.1,0.0,200.0,1.8829,1.6605,-0.0131,-0.15,5.98,6.0
1000,0.0001,0.01,0.01,1.0,0.1,0.01,200.0,1.6165,1.3586,-0.0406,-0.2818,6.025,6.0
1000,0.0001,0.01,0.01,1.0,0.1,0.1,87.0,1.8482,1.2987,-0.034,-0.2909,6.4598,6.0
1000,0.0001,0.01,0.01,1.0,0.1,0.2,40.0,1.196,1.2049,0.3784,0.7318,6.925,7.0
1000,0.0001,0.01,0.1,0.0,0.0,0.0,200.0,1.5882,1.4077,-0.0151,-0.2227,5.605,6.0
1000,0.0001,0.01,0.1,0.0,0.0,0.01,200.0,1.6697,1.4245,-0.0577,-0.4091,5.865,6.0
1000,0.0001,0.01,0.1,0.0,0.0,0.1,200.0,1.9276,1.9989,-0.2929,-0.6727,7.08,7.0
1000,0.0001,0.01,0.1,0.0,0.0,0.2,186.0,1.7852,1.8675,-0.4206,-0.8091,7.5591,7.0
1000,0.0001,0.01,0.1,0.0,0.01,0.0,200.0,1.5741,1.3656,-0.0337,-0.3227,5.79,6.0
1000,0.0001,0.01,0.1,0.0,0.01,0.01,200.0,1.7108,1.3924,-0.0276,-0.1364,5.905,6.0
1000,0.0001,0.01,0.1,0.0,0.01,0.1,200.0,1.7193,1.7836,-0.244,-0.65,6.96,7.0
1000,0.0001,0.01,0.1,0.0,0.01,0.2,200.0,1.6795,1.7491,-0.3996,-0.8091,7.135,7.0
1000,0.0001,0.01,0.1,0.0,0.1,0.0,200.0,1.5798,1.4194,-0.0094,-0.2591,5.65,6.0
1000,0.0001,0.01,0.1,0.0,0.1,0.01,200.0,1.7284,1.3401,-0.0182,-0.2864,5.63,6.0
1000,0.0001,0.01,0.1,0.0,0.1,0.1,200.0,1.9788,2.2047,-0.3724,-0.6545,7.185,7.0
1000,0.0001,0.01,0.1,0.0,0.1,0.2,200.0,1.7248,1.7108,-0.3792,-0.9,7.55,7.0
1000,0.0001,0.01,0.1,0.1,0.0,0.0,200.0,1.6175,1.3171,-0.0417,-0.4136,5.455,5.0
1000,0.0001,0.01,0.1,0.1,0.0,0.01,200.0,1.7696,1.5314,-0.1189,-0.4955,5.785,6.0
1000,0.0001,0.01,0.1,0.1,0.0,0.1,200.0,1.7731,1.8989,-0.2118,-0.5273,6.625,7.0
1000,0.0001,0.01,0.1,0.1,0.0,0.2,141.0,1.4889,1.2703,-0.1406,-0.7727,6.8794,7.0
1000,0.0001,0.01,0.1,0.1,0.01,0.0,200.0,1.5493,1.2812,-0.0547,-0.2864,5.445,6.0
1000,0.0001,0.01,0.1,0.1,0.01,0.01,200.0,1.6607,1.4834,-0.1329,-0.5273,5.69,6.0
1000,0.0001,0.01,0.1,0.1,0.01,0.1,172.0,1.7538,1.5363,-0.2474,-0.6182,7.1163,7.0
1000,0.0001,0.01,0.1,0.1,0.01,0.2,172.0,1.3399,1.2639,-0.3016,-0.7818,7.0,7.0
1000,0.0001,0.01,0.1,0.1,0.1,0.0,200.0,1.6057,1.4267,-0.0504,-0.3591,5.68,6.0
1000,0.0001,0.01,0.1,0.1,0.1,0.01,200.0,1.7539,1.4782,-0.0626,-0.4318,5.54,6.0
1000,0.0001,0.01,0.1,0.1,0.1,0.1,200.0,2.0234,2.4223,-0.3546,-0.7818,7.395,8.0
1000,0.0001,0.01,0.1,0.1,0.1,0.2,95.0,1.0777,1.1599,-0.257,-0.6455,6.6,7.0
1000,0.0001,0.01,0.1,0.5,0.0,0.0,200.0,1.7513,1.5526,-0.0926,-0.5,5.815,6.0
1000,0.0001,0.01,0.1,0.5,0.0,0.01,200.0,1.7693,1.545,-0.0086,-0.2136,5.93,6.0
1000,0.0001,0.01,0.1,0.5,0.0,0.1,200.0,2.2395,2.5732,-0.3425,-0.7818,7.44,8.0
1000,0.0001,0.01,0.1,0.5,0.0,0.2,106.0,1.6954,1.6105,-0.4542,-0.9,7.3208,7.0
1000,0.0001,0.01,0.1,0.5,0.01,0.0,200.0,1.7031,1.5478,-0.1089,-0.4818,5.625,6.0
1000,0.0001,0.01,0.1,0.5,0.01,0.01,200.0,1.8428,1.7189,-0.0359,-0.3091,5.895,6.0
1000,0.0001,0.01,0.1,0.5,0.01,0.1,200.0,2.0422,1.7811,-0.3675,-0.7727,7.165,7.0
1000,0.0001,0.01,0.1,0.5,0.01,0.2,112.0,1.65,1.5897,-0.4029,-0.9227,7.9911,8.0
1000,0.0001,0.01,0.1,0.5,0.1,0.0,200.0,1.653,1.3263,-0.093,-0.4909,5.635,6.0
1000,0.0001,0.01,0.1,0.5,0.1,0.01,200.0,1.8122,1.5337,-0.0604,-0.3409,5.84,6.0
1000,0.0001,0.01,0.1,0.5,0.1,0.1,200.0,2.1259,2.2293,-0.302,-0.5364,7.2,7.0
1000,0.0001,0.01,0.1,0.5,0.1,0.2,110.0,1.5527,1.5659,-0.5536,-0.9,7.4818,7.0
1000,0.0001,0.01,0.1,1.0,0.0,0.0,200.0,1.6898,1.4259,-0.0816,-0.4545,5.8,6.0
1000,0.0001,0.01,0.1,1.0,0.0,0.01,200.0,1.9517,1.7864,-0.1446,-0.4409,6.235,6.0
1000,0.0001,0.01,0.1,1.0,0.0,0.1,200.0,2.0018,1.8783,-0.2246,-0.6227,7.24,7.0
1000,0.0001,0.01,0.1,1.0,0.0,0.2,145.0,1.715,1.5687,-0.0378,-0.2636,7.1103,7.0
1000,0.0001,0.01,0.1,1.0,0.01,0.0,200.0,1.7618,1.4459,-0.0775,-0.3591,5.855,6.0
1000,0.0001,0.01,0.1,1.0,0.01,0.01,200.0,1.8388,1.7164,-0.0677,-0.3455,6.28,6.0
1000,0.0001,0.01,0.1,1.0,0.01,0.1,200.0,1.9794,1.7182,-0.1069,-0.3727,7.405,7.0
1000,0.0001,0.01,0.1,1.0,0.01,0.2,200.0,1.6645,1.5646,0.1231,0.6364,7.055,7.0
1000,0.0001,0.01,0.1,1.0,0.1,0.0,200.0,1.6572,1.2837,-0.0976,-0.4864,5.73,6.0
1000,0.0001,0.01,0.1,1.0,0.1,0.01,200.0,1.6965,1.4312,-0.1829,-0.5,6.04,6.0
1000,0.0001,0.01,0.1,1.0,0.1,0.1,200.0,2.102,1.8451,-0.1739,-0.5636,7.355,7.0
1000,0.0001,0.01,0.1,1.0,0.1,0.2,161.0,1.5938,1.5704,-0.1113,-0.8,7.1801,7.0
1000,0.0001,0.01,0.5,0.0,0.0,0.0,200.0,1.729,1.4986,-0.022,-0.1773,6.37,6.0
1000,0.0001,0.01,0.5,0.0,0.0,0.01,200.0,1.8186,1.6543,-0.0755,-0.4227,6.515,6.0
1000,0.0001,0.01,0.5,0.0,0.0,0.1,51.0,2.9974,3.2813,0.3071,0.9727,9.4706,10.0
1000,0.0001,0.01,0.5,0.0,0.0,0.2,125.0,2.2507,2.1003,0.2037,0.9182,8.92,9.0
1000,0.0001,0.01,0.5,0.0,0.01,0.0,200.0,1.6752,1.5718,-0.0642,-0.4682,6.22,6.0
1000,0.0001,0.01,0.5,0.0,0.01,0.01,200.0,1.8738,1.7361,-0.0233,-0.3182,6.36,6.0
1000,0.0001,0.01,0.5,0.0,0.01,0.1,106.0,2.6697,2.5649,0.1876,0.9455,9.1792,9.0
1000,0.0001,0.01,0.5,0.0,0.01,0.2,82.0,2.5883,2.2093,0.3276,0.9818,9.4268,9.0
1000,0.0001,0.01,0.5,0.0,0.1,0.0,200.0,1.7359,1.4933,-0.0549,-0.4,6.265,6.0
1000,0.0001,0.01,0.5,0.0,0.1,0.01,200.0,1.672,1.5647,-0.0709,-0.3545,6.56,6.0
1000,0.0001,0.01,0.5,0.0,0.1,0.1,92.0,2.4092,2.2829,0.3088,0.9636,8.6087,9.0
1000,0.0001,0.01,0.5,0.0,0.1,0.2,123.0,2.3858,2.2285,0.2222,0.9182,9.2114,10.0
1000,0.0001,0.01,0.5,0.1,0.0,0.0,200.0,1.7801,1.6969,-0.1301,-0.4955,6.405,6.0
