epochs,lr,lambda_kld,lambda_reg,lambda_pair,lambda_smooth,lambda_infonce,num_pairs,tv_mean,tv_median,spearman_mean,spearman_median,unique_mean,unique_median,mono_viol_mean,mono_viol_median
1000,0.0001,0.01,0.01,0.1,0.01,0.01,200.0,4.2758,4.3151,-0.9146,-0.9545,7.025,7.0,0.445,0.0
1000,0.0001,0.01,0.01,0.1,0.01,0.1,200.0,4.4392,4.385,-0.9669,-0.9818,8.595,9.0,0.285,0.0
1000,0.0001,0.01,0.01,0.1,0.01,0.2,200.0,4.6177,4.5759,-0.9628,-0.9727,9.03,9.0,0.505,0.0
1000,0.0001,0.01,0.01,0.1,0.1,0.0,200.0,4.3136,4.2856,-0.8662,-0.8909,6.235,6.0,0.835,1.0
1000,0.0001,0.01,0.01,0.1,0.1,0.01,200.0,4.4533,4.4084,-0.9161,-0.9364,7.0,7.0,0.32,0.0
1000,0.0001,0.01,0.01,0.1,0.1,0.1,200.0,4.4296,4.3952,-0.9673,-0.9818,8.645,9.0,0.275,0.0
1000,0.0001,0.01,0.01,0.1,0.1,0.2,200.0,4.5144,4.4839,-0.9683,-0.9818,8.99,9.0,0.4,0.0
1000,0.0001,0.01,0.01,0.5,0.0,0.0,200.0,4.3594,4.311,-0.8929,-0.9091,6.805,7.0,0.785,1.0
1000,0.0001,0.01,0.01,0.5,0.0,0.01,200.0,4.3887,4.3164,-0.9337,-0.9545,7.325,7.0,0.4,0.0
1000,0.0001,0.01,0.01,0.5,0.0,0.1,200.0,4.469,4.4731,-0.9741,-0.9818,8.85,9.0,0.235,0.0
1000,0.0001,0.01,0.01,0.5,0.0,0.2,200.0,4.5332,4.5024,-0.9789,-0.9909,9.335,9.0,0.275,0.0
1000,0.0001,0.01,0.01,0.5,0.01,0.0,200.0,4.2384,4.2965,-0.883,-0.9,6.535,7.0,0.625,0.0
1000,0.0001,0.01,0.01,0.5,0.01,0.01,200.0,4.3091,4.2474,-0.9334,-0.9545,7.385,8.0,0.315,0.0
1000,0.0001,0.01,0.01,0.5,0.01,0.1,200.0,4.4551,4.4326,-0.976,-0.9909,8.945,9.0,0.21,0.0
1000,0.0001,0.01,0.01,0.5,0.01,0.2,200.0,4.5367,4.4482,-0.9774,-0.9909,9.18,9.0,0.29,0.0
1000,0.0001,0.01,0.01,0.5,0.1,0.0,200.0,4.2753,4.2511,-0.8988,-0.9182,6.795,7.0,0.685,0.5
1000,0.0001,0.01,0.01,0.5,0.1,0.01,200.0,4.3561,4.286,-0.9281,-0.9545,7.38,8.0,0.41,0.0
1000,0.0001,0.01,0.01,0.5,0.1,0.1,200.0,4.4409,4.4233,-0.9729,-0.9818,8.81,9.0,0.24,0.0
1000,0.0001,0.01,0.01,0.5,0.1,0.2,200.0,4.4949,4.4824,-0.9741,-0.9818,9.12,9.0,0.31,0.0
1000,0.0001,0.01,0.01,1.0,0.0,0.0,200.0,4.2324,4.1761,-0.9032,-0.9273,6.905,7.0,0.645,0.0
1000,0.0001,0.01,0.01,1.0,0.0,0.01,200.0,4.2883,4.3265,-0.934,-0.9545,7.485,7.0,0.425,0.0
1000,0.0001,0.01,0.01,1.0,0.0,0.1,200.0,4.3804,4.3776,-0.973,-0.9818,8.795,9.0,0.235,0.0
1000,0.0001,0.01,0.01,1.0,0.0,0.2,200.0,4.5001,4.4906,-0.9793,-0.9909,9.325,9.0,0.26,0.0
1000,0.0001,0.01,0.01,1.0,0.01,0.0,200.0,4.2709,4.2248,-0.8995,-0.9273,6.915,7.0,0.725,0.0
1000,0.0001,0.01,0.01,1.0,0.01,0.01,200.0,4.3197,4.3055,-0.9287,-0.9545,7.385,7.0,0.425,0.0
1000,0.0001,0.01,0.01,1.0,0.01,0.1,200.0,4.4082,4.4108,-0.9738,-0.9818,8.735,9.0,0.195,0.0
1000,0.0001,0.01,0.01,1.0,0.01,0.2,200.0,4.4904,4.4559,-0.9783,-0.9909,9.35,10.0,0.265,0.0
1000,0.0001,0.01,0.01,1.0,0.1,0.0,200.0,4.4073,4.3615,-0.8823,-0.9045,6.5,7.0,0.59,0.0
1000,0.0001,0.01,0.01,1.0,0.1,0.01,200.0,4.243,4.1952,-0.9258,-0.9545,7.355,7.0,0.55,0.0
1000,0.0001,0.01,0.01,1.0,0.1,0.1,200.0,4.3686,4.3767,-0.9744,-0.9818,8.71,9.0,0.2,0.0
1000,0.0001,0.01,0.01,1.0,0.1,0.2,200.0,4.4962,4.4726,-0.9791,-0.9909,9.295,9.0,0.24,0.0
1000,0.0001,0.01,0.1,0.0,0.0,0.0,200.0,4.4328,4.4215,-0.8948,-0.9091,6.605,7.0,0.54,0.0
1000,0.0001,0.01,0.1,0.0,0.0,0.01,200.0,4.3225,4.2591,-0.9022,-0.9318,6.77,7.0,0.56,0.0
1000,0.0001,0.01,0.1,0.0,0.0,0.1,200.0,4.3681,4.2689,-0.9718,-0.9818,8.74,9.0,0.255,0.0
1000,0.0001,0.01,0.1,0.0,0.0,0.2,200.0,4.4875,4.4641,-0.9794,-0.9909,9.165,9.0,0.33,0.0
1000,0.0001,0.01,0.1,0.0,0.01,0.0,200.0,4.3377,4.3367,-0.8926,-0.9091,6.795,7.0,0.715,0.0
1000,0.0001,0.01,0.1,0.0,0.01,0.01,200.0,4.4032,4.4091,-0.9155,-0.9273,6.955,7.0,0.485,0.0
1000,0.0001,0.01,0.1,0.0,0.01,0.1,200.0,4.3724,4.443,-0.9712,-0.9818,8.735,9.0,0.295,0.0
1000,0.0001,0.01,0.1,0.0,0.01,0.2,200.0,4.6156,4.5411,-0.9807,-0.9909,9.235,9.5,0.265,0.0
1000,0.0001,0.01,0.1,0.0,0.1,0.0,200.0,4.3014,4.2367,-0.8886,-0.9091,6.635,7.0,0.69,0.0
1000,0.0001,0.01,0.1,0.0,0.1,0.01,200.0,4.3555,4.2703,-0.9092,-0.9273,6.94,7.0,0.475,0.0
1000,0.0001,0.01,0.1,0.0,0.1,0.1,200.0,4.4369,4.3826,-0.9692,-0.9818,8.755,9.0,0.335,0.0
1000,0.0001,0.01,0.1,0.0,0.1,0.2,200.0,4.5127,4.4136,-0.9785,-0.9909,9.185,9.0,0.395,0.0
1000,0.0001,0.01,0.1,0.1,0.0,0.0,200.0,4.4109,4.3438,-0.9039,-0.9273,6.685,7.0,0.615,0.0
1000,0.0001,0.01,0.1,0.1,0.0,0.01,200.0,4.4301,4.4616,-0.9248,-0.9455,7.275,7.0,0.525,0.0
1000,0.0001,0.01,0.1,0.1,0.0,0.1,200.0,4.5474,4.4859,-0.9763,-0.9818,9.05,9.0,0.26,0.0
1000,0.0001,0.01,0.1,0.1,0.0,0.2,200.0,4.4786,4.4641,-0.9787,-0.9909,9.255,9.0,0.325,0.0
1000,0.0001,0.01,0.1,0.1,0.01,0.0,200.0,4.2923,4.2738,-0.8888,-0.9,6.48,6.5,0.715,0.0
1000,0.0001,0.01,0.1,0.1,0.01,0.01,200.0,4.4117,4.4004,-0.9061,-0.9273,7.18,7.0,0.675,0.0
1000,0.0001,0.01,0.1,0.1,0.01,0.1,200.0,4.4116,4.4314,-0.9771,-0.9818,8.81,9.0,0.2,0.0
1000,0.0001,0.01,0.1,0.1,0.01,0.2,200.0,4.4474,4.3997,-0.9799,-0.9909,9.275,9.0,0.265,0.0
1000,0.0001,0.01,0.1,0.1,0.1,0.0,200.0,4.3507,4.3194,-0.8827,-0.9091,6.64,7.0,0.815,1.0
1000,0.0001,0.01,0.1,0.1,0.1,0.01,200.0,4.3039,4.2883,-0.9079,-0.9364,7.155,7.0,0.575,0.0
1000,0.0001,0.01,0.1,0.1,0.1,0.1,200.0,4.3433,4.3497,-0.9733,-0.9818,8.85,9.0,0.21,0.0
1000,0.0001,0.01,0.1,0.1,0.1,0.2,200.0,4.4373,4.4681,-0.9818,-0.9909,9.21,9.0,0.22,0.0
1000,0.0001,0.01,0.1,0.5,0.0,0.0,200.0,4.3887,4.3679,-0.9051,-0.9273,6.845,7.0,0.63,0.0
1000,0.0001,0.01,0.1,0.5,0.0,0.01,200.0,4.3652,4.2845,-0.8951,-0.9273,7.015,7.0,0.485,0.0
1000,0.0001,0.01,0.1,0.5,0.0,0.1,200.0,4.5568,4.432,-0.9783,-0.9818,9.105,9.0,0.265,0.0
1000,0.0001,0.01,0.1,0.5,0.0,0.2,200.0,4.4631,4.4696,-0.9789,-0.9909,9.405,10.0,0.255,0.0
1000,0.0001,0.01,0.1,0.5,0.01,0.0,200.0,4.2655,4.2787,-0.8869,-0.9,6.56,7.0,0.665,0.0
1000,0.0001,0.01,0.1,0.5,0.01,0.01,200.0,4.4206,4.2743,-0.9127,-0.9273,7.175,7.0,0.565,0.0
1000,0.0001,0.01,0.1,0.5,0.01,0.1,200.0,4.3981,4.2762,-0.971,-0.9818,8.76,9.0,0.345,0.0
1000,0.0001,0.01,0.1,0.5,0.01,0.2,200.0,4.4881,4.4845,-0.9819,-0.9909,9.39,10.0,0.28,0.0
1000,0.0001,0.01,0.1,0.5,0.1,0.0,200.0,4.4172,4.3934,-0.9085,-0.9273,6.765,7.0,0.53,0.0
1000,0.0001,0.01,0.1,0.5,0.1,0.01,200.0,4.3769,4.3457,-0.9196,-0.9545,7.45,8.0,0.63,0.0
1000,0.0001,0.01,0.1,0.5,0.1,0.1,200.0,4.3208,4.3297,-0.9717,-0.9818,8.92,9.0,0.23,0.0
1000,0.0001,0.01,0.1,0.5,0.1,0.2,200.0,4.4882,4.4629,-0.9821,-0.9909,9.395,10.0,0.215,0.0
1000,0.0001,0.01,0.1,1.0,0.0,0.0,200.0,4.3672,4.348,-0.9124,-0.9364,7.03,7.0,0.595,0.0
1000,0.0001,0.01,0.1,1.0,0.0,0.01,200.0,4.3302,4.2175,-0.9299,-0.9545,7.265,7.0,0.46,0.0
1000,0.0001,0.01,0.1,1.0,0.0,0.1,200.0,4.3043,4.3363,-0.9777,-0.9818,9.045,9.0,0.255,0.0
1000,0.0001,0.01,0.1,1.0,0.0,0.2,200.0,4.4764,4.4413,-0.9861,-0.9909,9.56,10.0,0.2,0.0
1000,0.0001,0.01,0.1,1.0,0.01,0.0,200.0,4.3368,4.339,-0.9105,-0.9273,7.125,7.0,0.615,0.0
1000,0.0001,0.01,0.1,1.0,0.01,0.01,200.0,4.3837,4.3552,-0.9333,-0.9545,7.445,7.0,0.485,0.0
1000,0.0001,0.01,0.1,1.0,0.01,0.1,200.0,4.355,4.3222,-0.9782,-0.9909,9.14,9.0,0.25,0.0
1000,0.0001,0.01,0.1,1.0,0.01,0.2,200.0,4.449,4.3644,-0.982,-0.9909,9.615,10.0,0.28,0.0
1000,0.0001,0.01,0.1,1.0,0.1,0.0,200.0,4.3393,4.3175,-0.9179,-0.9455,7.13,7.0,0.515,0.0
1000,0.0001,0.01,0.1,1.0,0.1,0.01,200.0,4.4169,4.3572,-0.9363,-0.9545,7.58,7.5,0.415,0.0
1000,0.0001,0.01,0.1,1.0,0.1,0.1,200.0,4.4656,4.3732,-0.9794,-0.9818,9.135,9.0,0.26,0.0
1000,0.0001,0.01,0.1,1.0,0.1,0.2,200.0,4.4785,4.4735,-0.985,-0.9909,9.53,10.0,0.285,0.0
1000,0.0001,0.01,0.5,0.0,0.0,0.0,200.0,4.3958,4.3612,-0.9462,-0.9636,7.885,8.0,0.455,0.0
1000,0.0001,0.01,0.5,0.0,0.0,0.01,200.0,4.2353,4.1707,-0.9507,-0.9636,7.97,8.0,0.485,0.0
1000,0.0001,0.01,0.5,0.0,0.0,0.1,200.0,4.4454,4.4407,-0.9865,-0.9909,9.625,10.0,0.24,0.0
1000,0.0001,0.01,0.5,0.0,0.0,0.2,200.0,4.4926,4.5199,-0.9888,-0.9909,10.05,10.0,0.31,0.0
1000,0.0001,0.01,0.5,0.0,0.01,0.0,200.0,4.3495,4.3088,-0.9416,-0.9636,7.77,8.0,0.485,0.0
1000,0.0001,0.01,0.5,0.0,0.01,0.01,200.0,4.3366,4.2586,-0.954,-0.9636,7.985,8.0,0.465,0.0
1000,0.0001,0.01,0.5,0.0,0.01,0.1,200.0,4.4464,4.4433,-0.9869,-0.9909,9.715,10.0,0.3,0.0
1000,0.0001,0.01,0.5,0.0,0.01,0.2,200.0,4.472,4.4559,-0.9909,-0.9909,9.98,10.0,0.2,0.0
1000,0.0001,0.01,0.5,0.0,0.1,0.0,200.0,4.3412,4.2579,-0.9502,-0.9636,7.84,8.0,0.41,0.0
1000,0.0001,0.01,0.5,0.0,0.1,0.01,200.0,4.3719,4.3531,-0.9439,-0.9636,7.975,8.0,0.5,0.0
1000,0.0001,0.01,0.5,0.0,0.1,0.1,200.0,4.4326,4.3695,-0.9874,-0.9909,9.685,10.0,0.29,0.0
1000,0.0001,0.01,0.5,0.0,0.1,0.2,200.0,4.4714,4.514,-0.99,-0.9909,9.975,10.0,0.235,0.0
1000,0.0001,0.01,0.5,0.1,0.0,0.0,200.0,4.3621,4.2956,-0.946,-0.9636,7.81,8.0,0.49,0.0
1000,0.0001,0.01,0.5,0.1,0.0,0.01,200.0,4.2696,4.2271,-0.9499,-0.9636,7.94,8.0,0.465,0.0
1000,0.0001,0.01,0.5,0.1,0.0,0.1,200.0,4.4286,4.3941,-0.988,-0.9909,9.765,10.0,0.24,0.0
1000,0.0001,0.01,0.5,0.1,0.0,0.2,200.0,4.4815,4.4971,-0.991,-0.9909,9.96,10.0,0.255,0.0
1000,0.0001,0.01,0.5,0.1,0.01,0.0,200.0,4.5301,4.483,-0.9483,-0.9636,7.93,8.0,0.37,0.0
1000,0.0001,0.01,0.5,0.1,0.01,0.01,200.0,4.34,4.2536,-0.9534,-0.9636,7.895,8.0,0.385,0.0
1000,0.0001,0.01,0.5,0.1,0.01,0.1,200.0,4.4416,4.3958,-0.9874,-0.9909,9.865,10.0,0.28,0.0
1000,0.0001,0.01,0.5,0.1,0.01,0.2,200.0,4.4883,4.4717,-0.9911,-0.9909,9.965,10.0,0.225,0.0
1000,0.0001,0.01,0.5,0.1,0.1,0.0,200.0,4.2461,4.1587,-0.9472,-0.9545,7.655,8.0,0.485,0.0
1000,0.0001,0.01,0.5,0.1,0.1,0.01,200.0,4.404,4.4649,-0.9446,-0.9636,7.945,8.0,0.515,0.0
1000,0.0001,0.01,0.5,0.1,0.1,0.1,200.0,4.4496,4.4423,-0.9878,-0.9909,9.73,10.0,0.245,0.0
1000,0.0001,0.01,0.5,0.1,0.1,0.2,200.0,4.472,4.476,-0.9905,-0.9909,10.05,10.0,0.2,0.0
1000,0.0001,0.01,0.5,0.5,0.0,0.0,200.0,4.2091,4.1455,-0.9529,-0.9636,7.81,8.0,0.36,0.0
1000,0.0001,0.01,0.5,0.5,0.0,0.01,200.0,4.3584,4.3599,-0.9478,-0.9636,7.995,8.0,0.485,0.0
1000,0.0001,0.01,0.5,0.5,0.0,0.1,200.0,4.4715,4.4304,-0.9878,-0.9909,9.805,10.0,0.25,0.0
1000,0.0001,0.01,0.5,0.5,0.0,0.2,200.0,4.4877,4.5165,-0.9888,-0.9909,10.04,10.0,0.295,0.0
1000,0.0001,0.01,0.5,0.5,0.01,0.0,200.0,4.3611,4.3157,-0.9426,-0.9545,7.755,8.0,0.435,0.0
1000,0.0001,0.01,0.5,0.5,0.01,0.01,200.0,4.2373,4.2001,-0.9494,-0.9636,7.895,8.0,0.44,0.0
1000,0.0001,0.01,0.5,0.5,0.01,0.1,200.0,4.4739,4.4595,-0.9881,-0.9909,9.83,10.0,0.25,0.0
1000,0.0001,0.01,0.5,0.5,0.01,0.2,200.0,4.4867,4.489,-0.9905,-0.9909,10.02,10.0,0.245,0.0
1000,0.0001,0.01,0.5,0.5,0.1,0.0,200.0,4.2265,4.2127,-0.9518,-0.9636,7.82,8.0,0.415,0.0
1000,0.0001,0.01,0.5,0.5,0.1,0.01,200.0,4.3479,4.3418,-0.9527,-0.9636,8.025,8.0,0.38,0.0
1000,0.0001,0.01,0.5,0.5,0.1,0.1,200.0,4.4646,4.4653,-0.9891,-0.9909,9.845,10.0,0.215,0.0
1000,0.0001,0.01,0.5,0.5,0.1,0.2,200.0,4.473,4.4526,-0.9898,-0.9909,10.045,10.0,0.23,0.0
1000,0.0001,0.01,0.5,1.0,0.0,0.0,200.0,4.4132,4.3459,-0.9467,-0.9545,7.76,8.0,0.455,0.0
1000,0.0001,0.01,0.5,1.0,0.0,0.01,200.0,4.4581,4.3591,-0.9525,-0.9818,8.135,8.0,0.43,0.0
1000,0.0001,0.01,0.5,1.0,0.0,0.1,200.0,4.421,4.4641,-0.9876,-0.9909,9.805,10.0,0.27,0.0
1000,0.0001,0.01,0.5,1.0,0.0,0.2,200.0,4.4743,4.481,-0.9908,-0.9909,10.02,10.0,0.2,0.0
1000,0.0001,0.01,0.5,1.0,0.01,0.0,200.0,4.3816,4.3802,-0.9451,-0.9636,7.94,8.0,0.48,0.0
1000,0.0001,0.01,0.5,1.0,0.01,0.01,200.0,4.3985,4.3308,-0.9456,-0.9636,7.835,8.0,0.455,0.0
1000,0.0001,0.01,0.5,1.0,0.01,0.1,200.0,4.4529,4.4527,-0.9876,-0.9909,9.805,10.0,0.295,0.0
1000,0.0001,0.01,0.5,1.0,0.01,0.2,200.0,4.4756,4.4979,-0.9912,-0.9909,10.095,10.0,0.215,0.0
1000,0.0001,0.01,0.5,1.0,0.1,0.0,200.0,4.34,4.311,-0.9505,-0.9636,7.75,8.0,0.34,0.0
1000,0.0001,0.01,0.5,1.0,0.1,0.01,200.0,4.4381,4.4107,-0.9461,-0.9636,8.11,8.0,0.51,0.0
1000,0.0001,0.01,0.5,1.0,0.1,0.1,200.0,4.4415,4.4684,-0.9893,-0.9909,9.81,10.0,0.2,0.0
1000,0.0001,0.01,0.5,1.0,0.1,0.2,200.0,4.4807,4.4846,-0.9916,-0.9909,10.02,10.0,0.21,0.0
1000,0.0001,0.1,0.01,0.0,0.0,0.0,200.0,4.1293,4.0761,-0.9164,-0.9455,7.045,7.0,0.76,1.0
1000,0.0001,0.1,0.01,0.0,0.0,0.01,200.0,4.0885,4.0227,-0.9289,-0.9545,7.215,7.0,0.68,0.0
1000,0.0001,0.1,0.01,0.0,0.0,0.1,200.0,4.2494,4.2773,-0.9653,-0.9818,8.15,8.0,0.24,0.0
1000,0.0001,0.1,0.01,0.0,0.0,0.2,200.0,4.3687,4.4065,-0.9492,-0.9636,7.945,8.0,0.37,0.0
1000,0.0001,0.1,0.01,0.0,0.01,0.0,200.0,4.1155,4.0844,-0.9145,-0.9455,7.11,7.0,0.765,1.0
1000,0.0001,0.1,0.01,0.0,0.01,0.01,200.0,4.1226,4.0487,-0.9282,-0.95,7.26,7.0,0.605,0.0
1000,0.0001,0.1,0.01,0.0,0.01,0.1,200.0,4.3392,4.2897,-0.9596,-0.9727,7.97,8.0,0.33,0.0
1000,0.0001,0.1,0.01,0.0,0.01,0.2,200.0,4.5454,4.4639,-0.9563,-0.9636,8.11,8.0,0.435,0.0
1000,0.0001,0.1,0.01,0.0,0.1,0.0,200.0,4.0536,4.0642,-0.9136,-0.9455,7.045,7.0,0.785,1.0
1000,0.0001,0.1,0.01,0.0,0.1,0.01,200.0,4.1644,4.085,-0.9269,-0.9545,7.245,7.0,0.69,1.0
1000,0.0001,0.1,0.01,0.0,0.1,0.1,200.0,4.3608,4.2804,-0.9609,-0.9727,7.975,8.0,0.29,0.0
1000,0.0001,0.1,0.01,0.0,0.1,0.2,200.0,4.4175,4.4274,-0.9531,-0.9636,7.92,8.0,0.375,0.0
1000,0.0001,0.1,0.01,0.1,0.0,0.0,200.0,4.0809,3.9988,-0.9199,-0.9545,7.185,7.0,0.77,0.5
1000,0.0001,0.1,0.01,0.1,0.0,0.01,200.0,4.1409,4.0435,-0.9328,-0.9545,7.255,7.0,0.615,0.0
1000,0.0001,0.1,0.01,0.1,0.0,0.1,200.0,4.2955,4.2663,-0.9634,-0.9727,8.12,8.0,0.275,0.0
1000,0.0001,0.1,0.01,0.1,0.0,0.2,200.0,4.4395,4.2612,-0.9573,-0.9682,8.11,8.0,0.39,0.0
1000,0.0001,0.1,0.01,0.1,0.01,0.0,200.0,4.1275,4.0153,-0.9206,-0.9545,7.105,7.0,0.75,1.0
1000,0.0001,0.1,0.01,0.1,0.01,0.01,200.0,4.165,4.0435,-0.9337,-0.9545,7.21,7.0,0.615,0.0
1000,0.0001,0.1,0.01,0.1,0.01,0.1,200.0,4.3303,4.3252,-0.9626,-0.9818,8.315,8.0,0.35,0.0
1000,0.0001,0.1,0.01,0.1,0.01,0.2,200.0,4.4849,4.4048,-0.9631,-0.9818,8.385,9.0,0.33,0.0
1000,0.0001,0.1,0.01,0.1,0.1,0.0,200.0,4.1244,4.0419,-0.9181,-0.9455,7.125,7.0,0.77,1.0
1000,0.0001,0.1,0.01,0.1,0.1,0.01,200.0,4.1366,4.0417,-0.9312,-0.9545,7.185,7.0,0.62,0.0
1000,0.0001,0.1,0.01,0.1,0.1,0.1,200.0,4.4393,4.2966,-0.9637,-0.9818,8.12,8.0,0.28,0.0
1000,0.0001,0.1,0.01,0.1,0.1,0.2,200.0,4.369,4.3661,-0.966,-0.9818,8.285,8.0,0.285,0.0
1000,0.0001,0.1,0.01,0.5,0.0,0.0,200.0,4.1045,4.1202,-0.8767,-0.9091,6.765,7.0,1.035,1.0
1000,0.0001,0.1,0.01,0.5,0.0,0.01,200.0,4.1375,4.1459,-0.8983,-0.9364,6.87,7.0,0.865,1.0
1000,0.0001,0.1,0.01,0.5,0.0,0.1,200.0,4.4748,4.4137,-0.968,-0.9818,8.39,8.0,0.265,0.0
1000,0.0001,0.1,0.01,0.5,0.0,0.2,200.0,4.3885,4.3815,-0.9704,-0.9818,8.325,8.0,0.215,0.0
1000,0.0001,0.1,0.01,0.5,0.01,0.0,200.0,4.1194,4.1401,-0.8645,-0.9273,6.78,7.0,1.115,1.0
1000,0.0001,0.1,0.01,0.5,0.01,0.01,200.0,4.0021,4.053,-0.8909,-0.9409,7.005,7.0,0.84,1.0
1000,0.0001,0.1,0.01,0.5,0.01,0.1,200.0,4.2943,4.355,-0.9662,-0.9818,8.3,8.0,0.225,0.0
1000,0.0001,0.1,0.01,0.5,0.01,0.2,200.0,4.4918,4.4587,-0.9698,-0.9818,8.485,9.0,0.285,0.0
1000,0.0001,0.1,0.01,0.5,0.1,0.0,200.0,4.0497,4.0923,-0.8724,-0.9136,6.765,7.0,1.05,1.0
1000,0.0001,0.1,0.01,0.5,0.1,0.01,200.0,4.1137,4.1345,-0.885,-0.9273,6.975,7.0,0.885,1.0
1000,0.0001,0.1,0.01,0.5,0.1,0.1,200.0,4.4006,4.3467,-0.961,-0.9727,8.01,8.0,0.325,0.0
1000,0.0001,0.1,0.01,0.5,0.1,0.2,200.0,4.3979,4.3608,-0.9606,-0.9636,8.095,8.0,0.28,0.0
1000,0.0001,0.1,0.01,1.0,0.0,0.0,200.0,3.9213,3.9543,-0.8691,-0.9364,7.05,7.0,1.155,1.0
1000,0.0001,0.1,0.01,1.0,0.0,0.01,200.0,4.0139,4.0678,-0.9067,-0.9455,7.195,7.0,0.87,1.0
1000,0.0001,0.1,0.01,1.0,0.0,0.1,200.0,4.3194,4.3367,-0.9639,-0.9818,8.095,8.0,0.33,0.0
1000,0.0001,0.1,0.01,1.0,0.0,0.2,200.0,4.5121,4.4029,-0.9751,-0.9818,8.47,8.0,0.215,0.0
1000,0.0001,0.1,0.01,1.0,0.01,0.0,200.0,3.9397,4.0093,-0.8851,-0.9364,6.93,7.0,1.11,1.0
1000,0.0001,0.1,0.01,1.0,0.01,0.01,200.0,4.1042,4.1218,-0.909,-0.9545,7.295,7.0,0.975,1.0
1000,0.0001,0.1,0.01,1.0,0.01,0.1,200.0,4.1962,4.2373,-0.9599,-0.9727,8.035,8.0,0.395,0.0
1000,0.0001,0.1,0.01,1.0,0.01,0.2,200.0,4.4076,4.3527,-0.9657,-0.9727,8.505,9.0,0.335,0.0
1000,0.0001,0.1,0.01,1.0,0.1,0.0,200.0,3.907,3.855,-0.8826,-0.9364,7.03,7.0,1.1,1.0
1000,0.0001,0.1,0.01,1.0,0.1,0.01,200.0,4.0126,4.0515,-0.9034,-0.9545,7.14,7.0,0.88,1.0
1000,0.0001,0.1,0.01,1.0,0.1,0.1,200.0,4.3428,4.322,-0.9674,-0.9818,8.31,8.0,0.29,0.0
1000,0.0001,0.1,0.01,1.0,0.1,0.2,200.0,4.475,4.397,-0.9654,-0.9818,8.375,8.0,0.31,0.0
1000,0.0001,0.1,0.1,0.0,0.0,0.0,200.0,4.1038,4.0526,-0.9436,-0.9636,7.555,8.0,0.66,0.0
1000,0.0001,0.1,0.1,0.0,0.0,0.01,200.0,4.1972,4.1567,-0.9489,-0.9636,7.66,8.0,0.625,0.0
1000,0.0001,0.1,0.1,0.0,0.0,0.1,200.0,4.432,4.409,-0.9689,-0.9818,8.505,8.0,0.285,0.0
1000,0.0001,0.1,0.1,0.0,0.0,0.2,200.0,4.515,4.4111,-0.9663,-0.9818,8.595,9.0,0.335,0.0
1000,0.0001,0.1,0.1,0.0,0.01,0.0,200.0,4.1098,4.0921,-0.94,-0.9545,7.475,8.0,0.735,0.5
1000,0.0001,0.1,0.1,0.0,0.01,0.01,200.0,4.2264,4.2234,-0.9475,-0.9636,7.715,8.0,0.595,0.0
1000,0.0001,0.1,0.1,0.0,0.01,0.1,200.0,4.3338,4.3072,-0.9669,-0.9818,8.23,8.0,0.25,0.0
1000,0.0001,0.1,0.1,0.0,0.01,0.2,200.0,4.3499,4.3036,-0.9675,-0.9818,8.325,8.0,0.32,0.0
1000,0.0001,0.1,0.1,0.0,0.1,0.0,200.0,4.0933,4.0514,-0.9433,-0.9636,7.6,8.0,0.67,0.0
1000,0.0001,0.1,0.1,0.0,0.1,0.01,200.0,4.129,4.1271,-0.9474,-0.9727,7.675,8.0,0.565,0.0
1000,0.0001,0.1,0.1,0.0,0.1,0.1,200.0,4.3986,4.3805,-0.9666,-0.9818,8.36,8.0,0.31,0.0
1000,0.0001,0.1,0.1,0.0,0.1,0.2,200.0,4.4219,4.3466,-0.9688,-0.9818,8.53,9.0,0.32,0.0
1000,0.0001,0.1,0.1,0.1,0.0,0.0,200.0,4.0839,4.157,-0.9355,-0.9545,7.555,8.0,0.865,1.0
1000,0.0001,0.1,0.1,0.1,0.0,0.01,200.0,4.2254,4.2347,-0.9353,-0.9636,7.59,8.0,0.675,0.0
1000,0.0001,0.1,0.1,0.1,0.0,0.1,200.0,4.3685,4.3709,-0.9713,-0.9818,8.285,8.0,0.285,0.0
1000,0.0001,0.1,0.1,0.1,0.0,0.2,200.0,4.4816,4.4425,-0.9686,-0.9818,8.575,9.0,0.335,0.0
1000,0.0001,0.1,0.1,0.1,0.01,0.0,200.0,4.0158,4.0645,-0.9389,-0.9545,7.4,7.0,0.71,1.0
1000,0.0001,0.1,0.1,0.1,0.01,0.01,200.0,4.1499,4.2114,-0.9393,-0.9636,7.37,7.5,0.635,0.0
1000,0.0001,0.1,0.1,0.1,0.01,0.1,200.0,4.361,4.3044,-0.9671,-0.9818,8.28,8.0,0.28,0.0
1000,0.0001,0.1,0.1,0.1,0.01,0.2,200.0,4.3392,4.2852,-0.969,-0.9818,8.505,9.0,0.28,0.0
1000,0.0001,0.1,0.1,0.1,0.1,0.0,200.0,4.1088,4.1155,-0.937,-0.9545,7.29,7.0,0.815,1.0
1000,0.0001,0.1,0.1,0.1,0.1,0.01,200.0,4.2177,4.1628,-0.9382,-0.9636,7.565,8.0,0.675,1.0
1000,0.0001,0.1,0.1,0.1,0.1,0.1,200.0,4.4689,4.407,-0.9703,-0.9818,8.415,8.0,0.335,0.0
1000,0.0001,0.1,0.1,0.1,0.1,0.2,200.0,4.3505,4.332,-0.9721,-0.9818,8.485,9.0,0.255,0.0
