epochs,lr,lambda_kld,lambda_reg,lambda_pair,lambda_smooth,lambda_infonce,val_recon_r2,val_reg_r2
2000,5e-05,0.0,0.01,1.0,0.1,0.2,0.9732131778433234,0.9075301676325989
2000,5e-05,0.0,0.1,0.0,0.0,0.0,0.9796925583954926,0.9079417458449306
2000,5e-05,0.0,0.1,0.0,0.0,0.01,0.9805962564377002,0.911622889462629
2000,5e-05,0.0,0.1,0.0,0.0,0.1,0.9794619003378766,0.9190673752507099
2000,5e-05,0.0,0.1,0.0,0.0,0.2,0.9770902657644231,0.9122346543229205
2000,5e-05,0.0,0.1,0.0,0.01,0.0,0.979180325296653,0.9096454053032302
2000,5e-05,0.0,0.1,0.0,0.01,0.01,0.979238827816794,0.9127951156363042
2000,5e-05,0.0,0.1,0.0,0.01,0.1,0.9805160741655825,0.9196550156057814
2000,5e-05,0.0,0.1,0.0,0.01,0.2,0.9769659188784374,0.9131369076980995
2000,5e-05,0.0,0.1,0.0,0.1,0.0,0.9793952260912897,0.9105488553540513
2000,5e-05,0.0,0.1,0.0,0.1,0.01,0.9802149837693976,0.9145808980357911
2000,5e-05,0.0,0.1,0.0,0.1,0.1,0.979726573030574,0.9217226651500126
2000,5e-05,0.0,0.1,0.0,0.1,0.2,0.9763187086822585,0.9126848281512007
2000,5e-05,0.0,0.1,0.1,0.0,0.0,0.9804813589255753,0.9093210317260475
2000,5e-05,0.0,0.1,0.1,0.0,0.01,0.9794580896273961,0.9115604049740298
2000,5e-05,0.0,0.1,0.1,0.0,0.1,0.9793926464720004,0.9165221871614838
2000,5e-05,0.0,0.1,0.1,0.0,0.2,0.9768656070181642,0.909402617577849
2000,5e-05,0.0,0.1,0.1,0.01,0.0,0.9796810013004218,0.9097943715208227
2000,5e-05,0.0,0.1,0.1,0.01,0.01,0.9805539767160252,0.9097062686162376
2000,5e-05,0.0,0.1,0.1,0.01,0.1,0.9809280096448518,0.9161609472495227
2000,5e-05,0.0,0.1,0.1,0.01,0.2,0.9768244041027239,0.9106681838398326
2000,5e-05,0.0,0.1,0.1,0.1,0.0,0.9794402506742839,0.9097253558487113
2000,5e-05,0.0,0.1,0.1,0.1,0.01,0.980853432575795,0.9091330066105879
2000,5e-05,0.0,0.1,0.1,0.1,0.1,0.9810986651125955,0.9166584722057997
2000,5e-05,0.0,0.1,0.1,0.1,0.2,0.9777000090396117,0.9115464238716416
2000,5e-05,0.0,0.1,0.5,0.0,0.0,0.9786780554145161,0.9019585259573046
2000,5e-05,0.0,0.1,0.5,0.0,0.01,0.9805195657187865,0.9018210841385929
2000,5e-05,0.0,0.1,0.5,0.0,0.1,0.9812657047860693,0.9093634582137035
2000,5e-05,0.0,0.1,0.5,0.0,0.2,0.9777080147517341,0.9117103720915469
2000,5e-05,0.0,0.1,0.5,0.01,0.0,0.9790333339915616,0.9024676885720795
2000,5e-05,0.0,0.1,0.5,0.01,0.01,0.9793999468623198,0.9042538781094182
2000,5e-05,0.0,0.1,0.5,0.01,0.1,0.9809446988079825,0.9089682718617177
2000,5e-05,0.0,0.1,0.5,0.01,0.2,0.9782042661535535,0.911853983128231
2000,5e-05,0.0,0.1,0.5,0.1,0.0,0.9788642270615497,0.905221004703818
2000,5e-05,0.0,0.1,0.5,0.1,0.01,0.9796344652800411,0.9052541947606717
2000,5e-05,0.0,0.1,0.5,0.1,0.1,0.9802807053854617,0.9081003904351486
2000,5e-05,0.0,0.1,0.5,0.1,0.2,0.9789157031077662,0.9087199550028949
2000,5e-05,0.0,0.1,1.0,0.0,0.0,0.9787524488647161,0.9069314068028514
2000,5e-05,0.0,0.1,1.0,0.0,0.01,0.9789410953629862,0.906124984614348
2000,5e-05,0.0,0.1,1.0,0.0,0.1,0.9811109690079748,0.912016601072762
2000,5e-05,0.0,0.1,1.0,0.0,0.2,0.9785081089456091,0.9105010647908729
2000,5e-05,0.0,0.1,1.0,0.01,0.0,0.9792434827877547,0.9090616374088065
2000,5e-05,0.0,0.1,1.0,0.01,0.01,0.9790096549828811,0.9057669504969409
2000,5e-05,0.0,0.1,1.0,0.01,0.1,0.9806117806172063,0.9138636617692956
2000,5e-05,0.0,0.1,1.0,0.01,0.2,0.9788650728265873,0.9131504592491563
2000,5e-05,0.0,0.1,1.0,0.1,0.0,0.9789048784855957,0.9081977731268726
2000,5e-05,0.0,0.1,1.0,0.1,0.01,0.9788570488243171,0.9085792170702857
2000,5e-05,0.0,0.1,1.0,0.1,0.1,0.9803882918784379,0.9152914440382102
2000,5e-05,0.0,0.1,1.0,0.1,0.2,0.9783545960247577,0.9133626092801428
2000,5e-05,0.0,0.5,0.0,0.0,0.0,0.9674669404161234,0.9072277766471303
2000,5e-05,0.0,0.5,0.0,0.0,0.01,0.9697317434760739,0.907431328017627
2000,5e-05,0.0,0.5,0.0,0.0,0.1,0.9697129771698614,0.9132901702845602
2000,5e-05,0.0,0.5,0.0,0.0,0.2,0.9707081834467342,0.9146206330164477
2000,5e-05,0.0,0.5,0.0,0.01,0.0,0.9656251189175504,0.9065253994613922
2000,5e-05,0.0,0.5,0.0,0.01,0.01,0.9699131905707907,0.9075749646097484
2000,5e-05,0.0,0.5,0.0,0.01,0.1,0.9703274500534573,0.9128334668385387
2000,5e-05,0.0,0.5,0.0,0.01,0.2,0.9695050987608023,0.9164310000470987
2000,5e-05,0.0,0.5,0.0,0.1,0.0,0.9676799097273874,0.9071745340787317
2000,5e-05,0.0,0.5,0.0,0.1,0.01,0.9674656512305235,0.9072570496554265
2000,5e-05,0.0,0.5,0.0,0.1,0.1,0.9709903203170013,0.9123891679435501
2000,5e-05,0.0,0.5,0.0,0.1,0.2,0.9712873916004738,0.9135126088566957
2000,5e-05,0.0,0.5,0.1,0.0,0.0,0.9685335758231404,0.906051442136371
2000,5e-05,0.0,0.5,0.1,0.0,0.01,0.9686754215239894,0.9073030300576619
2000,5e-05,0.0,0.5,0.1,0.0,0.1,0.9720854599759662,0.9131462314702837
2000,5e-05,0.0,0.5,0.1,0.0,0.2,0.9689747835072228,0.914253062946887
2000,5e-05,0.0,0.5,0.1,0.01,0.0,0.9676328942962396,0.9060864834628197
2000,5e-05,0.0,0.5,0.1,0.01,0.01,0.9690303079878878,0.9052978117133413
2000,5e-05,0.0,0.5,0.1,0.01,0.1,0.9718624278966875,0.9130715306263008
2000,5e-05,0.0,0.5,0.1,0.01,0.2,0.9714254980045957,0.9158527327677691
2000,5e-05,0.0,0.5,0.1,0.1,0.0,0.9688577250129933,0.9061590971738649
2000,5e-05,0.0,0.5,0.1,0.1,0.01,0.9687161400410093,0.9059061724729431
2000,5e-05,0.0,0.5,0.1,0.1,0.1,0.971432271490892,0.9130867890407535
2000,5e-05,0.0,0.5,0.1,0.1,0.2,0.9702723120460026,0.9155682214604463
2000,5e-05,0.0,0.5,0.5,0.0,0.0,0.9696486857545331,0.9083236751939265
2000,5e-05,0.0,0.5,0.5,0.0,0.01,0.9691728453098611,0.9101869990615777
2000,5e-05,0.0,0.5,0.5,0.0,0.1,0.9712370435857482,0.9153522860134118
2000,5e-05,0.0,0.5,0.5,0.0,0.2,0.9699402496784686,0.9151888998389438
2000,5e-05,0.0,0.5,0.5,0.01,0.0,0.9694548219321388,0.9073374311958035
2000,5e-05,0.0,0.5,0.5,0.01,0.01,0.9688631017410297,0.9079423930399964
2000,5e-05,0.0,0.5,0.5,0.01,0.1,0.9704844945254739,0.9148631145651078
2000,5e-05,0.0,0.5,0.5,0.01,0.2,0.9705398757121206,0.9167369226369029
2000,5e-05,0.0,0.5,0.5,0.1,0.0,0.9704275815954362,0.9081623672146437
2000,5e-05,0.0,0.5,0.5,0.1,0.01,0.9700440390570525,0.9079788775774859
2000,5e-05,0.0,0.5,0.5,0.1,0.1,0.97214889167651,0.9143643646463713
2000,5e-05,0.0,0.5,0.5,0.1,0.2,0.9702199030170496,0.9155080843783159
2000,5e-05,0.0,0.5,1.0,0.0,0.0,0.9689827109507403,0.9037318807579396
2000,5e-05,0.0,0.5,1.0,0.0,0.01,0.9688721492969399,0.9060976632556716
2000,5e-05,0.0,0.5,1.0,0.0,0.1,0.9721375107125758,0.9131980245079272
2000,5e-05,0.0,0.5,1.0,0.0,0.2,0.970688018581382,0.915832206694669
2000,5e-05,0.0,0.5,1.0,0.01,0.0,0.970595561760693,0.9060410856199044
2000,5e-05,0.0,0.5,1.0,0.01,0.01,0.9693567801399929,0.9063158460765397
2000,5e-05,0.0,0.5,1.0,0.01,0.1,0.9722768768307628,0.9147512572735599
2000,5e-05,0.0,0.5,1.0,0.01,0.2,0.9716073531817506,0.9155665097220256
2000,5e-05,0.0,0.5,1.0,0.1,0.0,0.969168738673231,0.9040447340293487
2000,5e-05,0.0,0.5,1.0,0.1,0.01,0.97034561441417,0.9077987414854951
2000,5e-05,0.0,0.5,1.0,0.1,0.1,0.9718834378477698,0.9145220205850375
2000,5e-05,0.0,0.5,1.0,0.1,0.2,0.9716599876543002,0.9156627949702609
2000,5e-05,0.01,0.01,0.0,0.0,0.0,0.9819120446591302,0.9105193700502288
2000,5e-05,0.01,0.01,0.0,0.0,0.01,0.9815170935529204,0.9179052708877156
2000,5e-05,0.01,0.01,0.0,0.0,0.1,0.9761560291875409,0.922599124246207
2000,5e-05,0.01,0.01,0.0,0.0,0.2,0.9730225719327957,0.9023928328389424
2000,5e-05,0.01,0.01,0.0,0.01,0.0,0.9817599864275645,0.9116087911863473
2000,5e-05,0.01,0.01,0.0,0.01,0.01,0.9820455223252922,0.9200337014848277
2000,5e-05,0.01,0.01,0.0,0.01,0.1,0.976085498529251,0.920350788706588
2000,5e-05,0.01,0.01,0.0,0.01,0.2,0.9728899859867877,0.9023352510955416
2000,5e-05,0.01,0.01,0.0,0.1,0.0,0.9824431984000752,0.91365312545757
2000,5e-05,0.01,0.01,0.0,0.1,0.01,0.9819100310638571,0.9190680281475613
2000,5e-05,0.01,0.01,0.0,0.1,0.1,0.9760733931589625,0.9221511889039147
2000,5e-05,0.01,0.01,0.0,0.1,0.2,0.9728865025338942,0.9028084482857459
2000,5e-05,0.01,0.01,0.1,0.0,0.0,0.9814277530490932,0.9188669242681023
2000,5e-05,0.01,0.01,0.1,0.0,0.01,0.9813438092125986,0.9243880937383118
2000,5e-05,0.01,0.01,0.1,0.0,0.1,0.9772375286805488,0.9261946299023602
2000,5e-05,0.01,0.01,0.1,0.0,0.2,0.972498117025006,0.9110948043285397
2000,5e-05,0.01,0.01,0.1,0.01,0.0,0.9818667292660153,0.918864575408761
2000,5e-05,0.01,0.01,0.1,0.01,0.01,0.9810301649682848,0.9261381332811539
2000,5e-05,0.01,0.01,0.1,0.01,0.1,0.9772030930160732,0.9277812236352185
2000,5e-05,0.01,0.01,0.1,0.01,0.2,0.971823023317149,0.9089259154159378
2000,5e-05,0.01,0.01,0.1,0.1,0.0,0.9814374320385293,0.9200834773710388
2000,5e-05,0.01,0.01,0.1,0.1,0.01,0.9813908286671744,0.9245519988313481
2000,5e-05,0.01,0.01,0.1,0.1,0.1,0.9767564074025978,0.9273950689452903
2000,5e-05,0.01,0.01,0.1,0.1,0.2,0.9720430512504732,0.9109516488051865
2000,5e-05,0.01,0.01,0.5,0.0,0.0,0.9795071330664177,0.9192993599054498
2000,5e-05,0.01,0.01,0.5,0.0,0.01,0.9788700731293343,0.9220145512452814
2000,5e-05,0.01,0.01,0.5,0.0,0.1,0.9762649312687849,0.9236541346077746
2000,5e-05,0.01,0.01,0.5,0.0,0.2,0.9735536346452951,0.9186040618001595
2000,5e-05,0.01,0.01,0.5,0.01,0.0,0.9787297539680302,0.9188025201911778
2000,5e-05,0.01,0.01,0.5,0.01,0.01,0.9786172228011022,0.9207394652347984
2000,5e-05,0.01,0.01,0.5,0.01,0.1,0.9766977456168462,0.9235827451271857
2000,5e-05,0.01,0.01,0.5,0.01,0.2,0.973592962697597,0.9180064700893247
2000,5e-05,0.01,0.01,0.5,0.1,0.0,0.9794479284460177,0.9191460195586509
2000,5e-05,0.01,0.01,0.5,0.1,0.01,0.9782227083865997,0.9227025091762484
2000,5e-05,0.01,0.01,0.5,0.1,0.1,0.9765429602030447,0.9233544563987323
2000,5e-05,0.01,0.01,0.5,0.1,0.2,0.9736497362243559,0.9188673737562254
2000,5e-05,0.01,0.01,1.0,0.0,0.0,0.9781806042889878,0.9166256338498351
2000,5e-05,0.01,0.01,1.0,0.0,0.01,0.9781464300215048,0.9160112300051304
2000,5e-05,0.01,0.01,1.0,0.0,0.1,0.9728195780444187,0.92179032813081
2000,5e-05,0.01,0.01,1.0,0.0,0.2,0.9703403302319664,0.9204021469507976
2000,5e-05,0.01,0.01,1.0,0.01,0.0,0.978173438636555,0.9166573462110567
2000,5e-05,0.01,0.01,1.0,0.01,0.01,0.9775894806917693,0.9174242652153985
2000,5e-05,0.01,0.01,1.0,0.01,0.1,0.9722135017561644,0.9217869698382906
2000,5e-05,0.01,0.01,1.0,0.01,0.2,0.9703358480324967,0.9196504231108822
2000,5e-05,0.01,0.01,1.0,0.1,0.0,0.9775211789615386,0.9181898289681467
2000,5e-05,0.01,0.01,1.0,0.1,0.01,0.9776637101035679,0.918273996043009
2000,5e-05,0.01,0.01,1.0,0.1,0.1,0.9725563775333939,0.923439147071077
2000,5e-05,0.01,0.01,1.0,0.1,0.2,0.9697748971694976,0.9211214524052966
2000,5e-05,0.01,0.1,0.0,0.0,0.0,0.9790707805362625,0.9045988911013585
2000,5e-05,0.01,0.1,0.0,0.0,0.01,0.9784359445207887,0.9084042038130588
2000,5e-05,0.01,0.1,0.0,0.0,0.1,0.9763902694697,0.9123593289032652
2000,5e-05,0.01,0.1,0.0,0.0,0.2,0.9734772881374396,0.9109397542796644
2000,5e-05,0.01,0.1,0.0,0.01,0.0,0.97917347041094,0.9064116782859836
2000,5e-05,0.01,0.1,0.0,0.01,0.01,0.9788627375172724,0.9060421445768614
2000,5e-05,0.01,0.1,0.0,0.01,0.1,0.9765263090066885,0.9131044692573714
2000,5e-05,0.01,0.1,0.0,0.01,0.2,0.9723922648682854,0.9136128009271965
2000,5e-05,0.01,0.1,0.0,0.1,0.0,0.9790435062875933,0.9024081516401867
2000,5e-05,0.01,0.1,0.0,0.1,0.01,0.9786766697870639,0.9081604069857943
2000,5e-05,0.01,0.1,0.0,0.1,0.1,0.9757899713156224,0.9139915303430471
2000,5e-05,0.01,0.1,0.0,0.1,0.2,0.9727580387334528,0.9128448788160676
2000,5e-05,0.01,0.1,0.1,0.0,0.0,0.978674097095245,0.9041781048537749
2000,5e-05,0.01,0.1,0.1,0.0,0.01,0.9783240705282175,0.9090236220413922
2000,5e-05,0.01,0.1,0.1,0.0,0.1,0.9757120783200968,0.9152645164967665
2000,5e-05,0.01,0.1,0.1,0.0,0.2,0.9733238441723633,0.9105933607535616
2000,5e-05,0.01,0.1,0.1,0.01,0.0,0.979192908004496,0.9048963736917219
2000,5e-05,0.01,0.1,0.1,0.01,0.01,0.978427122086512,0.908997926143773
2000,5e-05,0.01,0.1,0.1,0.01,0.1,0.9765912093628022,0.9156938401563964
2000,5e-05,0.01,0.1,0.1,0.01,0.2,0.9729838013980823,0.9123725176306199
2000,5e-05,0.01,0.1,0.1,0.1,0.0,0.97945020089483,0.9051528171745533
2000,5e-05,0.01,0.1,0.1,0.1,0.01,0.9784314374542172,0.9101345584182957
2000,5e-05,0.01,0.1,0.1,0.1,0.1,0.9762249501274636,0.9151294174364353
2000,5e-05,0.01,0.1,0.1,0.1,0.2,0.9737574459059004,0.912590289772769
2000,5e-05,0.01,0.1,0.5,0.0,0.0,0.9776946291941095,0.9086022532958997
2000,5e-05,0.01,0.1,0.5,0.0,0.01,0.9771466582471828,0.9040528651228967
2000,5e-05,0.01,0.1,0.5,0.0,0.1,0.9760051571554609,0.912988103836201
2000,5e-05,0.01,0.1,0.5,0.0,0.2,0.9739169601125901,0.9111291161625032
2000,5e-05,0.01,0.1,0.5,0.01,0.0,0.9773516264306169,0.9063062873721531
2000,5e-05,0.01,0.1,0.5,0.01,0.01,0.9775585189867353,0.9073585261814341
2000,5e-05,0.01,0.1,0.5,0.01,0.1,0.9760968476759291,0.9139696200806378
2000,5e-05,0.01,0.1,0.5,0.01,0.2,0.9741549029043107,0.9104991143103622
2000,5e-05,0.01,0.1,0.5,0.1,0.0,0.977801239010226,0.9031481327451915
2000,5e-05,0.01,0.1,0.5,0.1,0.01,0.9777556413833541,0.9074569487139251
2000,5e-05,0.01,0.1,0.5,0.1,0.1,0.9766071168578468,0.9130336214172827
2000,5e-05,0.01,0.1,0.5,0.1,0.2,0.9741225835717509,0.912816009839561
2000,5e-05,0.01,0.1,1.0,0.0,0.0,0.9769930642739713,0.9079674300359123
2000,5e-05,0.01,0.1,1.0,0.0,0.01,0.9774102146284951,0.9095323185379219
2000,5e-05,0.01,0.1,1.0,0.0,0.1,0.9744075474886762,0.9175955155958189
2000,5e-05,0.01,0.1,1.0,0.0,0.2,0.9722972906780085,0.9166158045525248
2000,5e-05,0.01,0.1,1.0,0.01,0.0,0.9772039027715577,0.9058288439850357
2000,5e-05,0.01,0.1,1.0,0.01,0.01,0.9773028796804162,0.9092199938350525
2000,5e-05,0.01,0.1,1.0,0.01,0.1,0.975203723564993,0.9155193207643543
2000,5e-05,0.01,0.1,1.0,0.01,0.2,0.9721901544128703,0.9143996344672716
2000,5e-05,0.01,0.1,1.0,0.1,0.0,0.9767352863331293,0.9071388900722004
2000,5e-05,0.01,0.1,1.0,0.1,0.01,0.9766198793241616,0.9106563573893877
2000,5e-05,0.01,0.1,1.0,0.1,0.1,0.9746798312367618,0.9178931548656238
2000,5e-05,0.01,0.1,1.0,0.1,0.2,0.9727388578367002,0.9180443701648652
2000,5e-05,0.01,0.5,0.0,0.0,0.0,0.9673626319253003,0.8996688270692643
2000,5e-05,0.01,0.5,0.0,0.0,0.01,0.9675263748726276,0.9021714024940153
2000,5e-05,0.01,0.5,0.0,0.0,0.1,0.966502263068585,0.9121798221948731
2000,5e-05,0.01,0.5,0.0,0.0,0.2,0.9650767722642912,0.910846452049117
2000,5e-05,0.01,0.5,0.0,0.01,0.0,0.9672618649809107,0.8995121474726752
2000,5e-05,0.01,0.5,0.0,0.01,0.01,0.9686802531539009,0.9014474637080693
2000,5e-05,0.01,0.5,0.0,0.01,0.1,0.9659493521648045,0.912840575619399
2000,5e-05,0.01,0.5,0.0,0.01,0.2,0.9650806691330476,0.9096786516429997
2000,5e-05,0.01,0.5,0.0,0.1,0.0,0.9681707358154241,0.9004118335202779
2000,5e-05,0.01,0.5,0.0,0.1,0.01,0.9673030064767293,0.9014663000823527
2000,5e-05,0.01,0.5,0.0,0.1,0.1,0.9675107572112943,0.9115725580995988
2000,5e-05,0.01,0.5,0.0,0.1,0.2,0.965633205433866,0.9113066124275099
2000,5e-05,0.01,0.5,0.1,0.0,0.0,0.9675405143903153,0.8999263166233564
2000,5e-05,0.01,0.5,0.1,0.0,0.01,0.9679238330718248,0.9023250889873908
2000,5e-05,0.01,0.5,0.1,0.0,0.1,0.9670671232612644,0.9110388991007012
2000,5e-05,0.01,0.5,0.1,0.0,0.2,0.9652806902750408,0.9126500852342703
2000,5e-05,0.01,0.5,0.1,0.01,0.0,0.9672884015299732,0.8995559311210417
2000,5e-05,0.01,0.5,0.1,0.01,0.01,0.967417833056841,0.9039567591252369
2000,5e-05,0.01,0.5,0.1,0.01,0.1,0.9671636886633166,0.9114887161003973
2000,5e-05,0.01,0.5,0.1,0.01,0.2,0.9650099842491029,0.9117671027410125
2000,5e-05,0.01,0.5,0.1,0.1,0.0,0.9672758312210599,0.9006086918154146
2000,5e-05,0.01,0.5,0.1,0.1,0.01,0.9683293059805425,0.9008495894578563
2000,5e-05,0.01,0.5,0.1,0.1,0.1,0.9668335011614607,0.912536213066661
2000,5e-05,0.01,0.5,0.1,0.1,0.2,0.9661204539358745,0.9126782402394368
2000,5e-05,0.01,0.5,0.5,0.0,0.0,0.9678791226542486,0.9019265276260824
2000,5e-05,0.01,0.5,0.5,0.0,0.01,0.9677936977021266,0.9016184719783596
2000,5e-05,0.01,0.5,0.5,0.0,0.1,0.968822698699902,0.910458329232296
2000,5e-05,0.01,0.5,0.5,0.0,0.2,0.9643886415664871,0.9124372908748722
2000,5e-05,0.01,0.5,0.5,0.01,0.0,0.9688216221855859,0.9022423106754373
2000,5e-05,0.01,0.5,0.5,0.01,0.01,0.967687100769204,0.9004829414009933
2000,5e-05,0.01,0.5,0.5,0.01,0.1,0.968038976809491,0.9110900040806437
2000,5e-05,0.01,0.5,0.5,0.01,0.2,0.9667701539406688,0.9125748379000878
2000,5e-05,0.01,0.5,0.5,0.1,0.0,0.9684376611408181,0.9001294294485503
2000,5e-05,0.01,0.5,0.5,0.1,0.01,0.9674451397418243,0.9012058738195197
2000,5e-05,0.01,0.5,0.5,0.1,0.1,0.9691567229525637,0.9099933749394812
2000,5e-05,0.01,0.5,0.5,0.1,0.2,0.9668274331328925,0.9114577687685664
2000,5e-05,0.01,0.5,1.0,0.0,0.0,0.9689849067860581,0.9024308731325029
2000,5e-05,0.01,0.5,1.0,0.0,0.01,0.9691386349409525,0.9021807966647117
2000,5e-05,0.01,0.5,1.0,0.0,0.1,0.96875181504428,0.9096386071405708
2000,5e-05,0.01,0.5,1.0,0.0,0.2,0.9674884046632374,0.9122209484438241
2000,5e-05,0.01,0.5,1.0,0.01,0.0,0.9679240273778568,0.901474014421028
2000,5e-05,0.01,0.5,1.0,0.01,0.01,0.9690414099754859,0.9012717548798014
2000,5e-05,0.01,0.5,1.0,0.01,0.1,0.9689618273880227,0.9112891502729307
2000,5e-05,0.01,0.5,1.0,0.01,0.2,0.9665162993699685,0.9125530018075267
2000,5e-05,0.01,0.5,1.0,0.1,0.0,0.9686321431654148,0.902975418739191
2000,5e-05,0.01,0.5,1.0,0.1,0.01,0.9684403517707532,0.9034651890632317
2000,5e-05,0.01,0.5,1.0,0.1,0.1,0.96890844218919,0.9109493508656584
2000,5e-05,0.01,0.5,1.0,0.1,0.2,0.9670846112161334,0.9120951451879501
2000,5e-05,0.1,0.01,0.0,0.0,0.0,0.9444634136768086,0.8634474627010899
2000,5e-05,0.1,0.01,0.0,0.0,0.01,0.9441038507108699,0.8704543632041808
2000,5e-05,0.1,0.01,0.0,0.0,0.1,0.9420321712338624,0.9024636959482679
2000,5e-05,0.1,0.01,0.0,0.0,0.2,0.9397765385776045,0.9069519808336245
2000,5e-05,0.1,0.01,0.0,0.01,0.0,0.9448352170322558,0.8648098694488193
2000,5e-05,0.1,0.01,0.0,0.01,0.01,0.944123341152072,0.8716771382388646
2000,5e-05,0.1,0.01,0.0,0.01,0.1,0.94275477704332,0.9037302268175118
2000,5e-05,0.1,0.01,0.0,0.01,0.2,0.9398730542322156,0.907657097364198
2000,5e-05,0.1,0.01,0.0,0.1,0.0,0.9447756469759554,0.8639877800593856
2000,5e-05,0.1,0.01,0.0,0.1,0.01,0.9439758107876448,0.8715267380276795
2000,5e-05,0.1,0.01,0.0,0.1,0.1,0.9420624131549323,0.9035334542805457
2000,5e-05,0.1,0.01,0.0,0.1,0.2,0.9397008239688497,0.9066014573691461
2000,5e-05,0.1,0.01,0.1,0.0,0.0,0.9410994617660825,0.8998407866612093
2000,5e-05,0.1,0.01,0.1,0.0,0.01,0.941103905580028,0.9035112541542331
2000,5e-05,0.1,0.01,0.1,0.0,0.1,0.9403572588582252,0.9174154054961423
2000,5e-05,0.1,0.01,0.1,0.0,0.2,0.936468023153741,0.9176538308972191
2000,5e-05,0.1,0.01,0.1,0.01,0.0,0.9414895513539154,0.9008054183679993
2000,5e-05,0.1,0.01,0.1,0.01,0.01,0.9407740357072856,0.9027914826229883
2000,5e-05,0.1,0.01,0.1,0.01,0.1,0.9403001435174829,0.9175845965569589
2000,5e-05,0.1,0.01,0.1,0.01,0.2,0.9369110724262137,0.918463551690519
2000,5e-05,0.1,0.01,0.1,0.1,0.0,0.941272872851913,0.9002636408834819
2000,5e-05,0.1,0.01,0.1,0.1,0.01,0.940928725301764,0.9030475724056798
2000,5e-05,0.1,0.01,0.1,0.1,0.1,0.9402662937535684,0.917175538711657
2000,5e-05,0.1,0.01,0.1,0.1,0.2,0.9370869663700865,0.9182605658975607
2000,5e-05,0.1,0.01,0.5,0.0,0.0,0.9372779570478342,0.9206237547832408
2000,5e-05,0.1,0.01,0.5,0.0,0.01,0.9368569369027766,0.9213611127332575
2000,5e-05,0.1,0.01,0.5,0.0,0.1,0.9360362294260604,0.9270932990950804
2000,5e-05,0.1,0.01,0.5,0.0,0.2,0.9347589667273823,0.9285106009624966
2000,5e-05,0.1,0.01,0.5,0.01,0.0,0.937314330472746,0.9194882953758021
2000,5e-05,0.1,0.01,0.5,0.01,0.01,0.9374368534181454,0.9212140675027417
2000,5e-05,0.1,0.01,0.5,0.01,0.1,0.9363071700088894,0.9277304443461761
2000,5e-05,0.1,0.01,0.5,0.01,0.2,0.935053133721534,0.929274282814556
2000,5e-05,0.1,0.01,0.5,0.1,0.0,0.9369377746849445,0.9212716455379389
2000,5e-05,0.1,0.01,0.5,0.1,0.01,0.9374391352866848,0.921953990409568
2000,5e-05,0.1,0.01,0.5,0.1,0.1,0.9360850842395899,0.9268088945507018
2000,5e-05,0.1,0.01,0.5,0.1,0.2,0.9352970290475648,0.9287506244059527
2000,5e-05,0.1,0.01,1.0,0.0,0.0,0.930907960684882,0.9145529823158973
2000,5e-05,0.1,0.01,1.0,0.0,0.01,0.9312284750101167,0.9168913533596683
2000,5e-05,0.1,0.01,1.0,0.0,0.1,0.9303462785753651,0.925095797058498
2000,5e-05,0.1,0.01,1.0,0.0,0.2,0.9296013662490654,0.9297018345688264
2000,5e-05,0.1,0.01,1.0,0.01,0.0,0.9312115503686251,0.9142838545468879
2000,5e-05,0.1,0.01,1.0,0.01,0.01,0.9314369085268522,0.9167067720390731
2000,5e-05,0.1,0.01,1.0,0.01,0.1,0.9306339559321305,0.9249966899608923
2000,5e-05,0.1,0.01,1.0,0.01,0.2,0.9304041499681006,0.9303998854003696
2000,5e-05,0.1,0.01,1.0,0.1,0.0,0.9310188218372335,0.9140234443293496
2000,5e-05,0.1,0.01,1.0,0.1,0.01,0.930331133083804,0.9171291987302232
2000,5e-05,0.1,0.01,1.0,0.1,0.1,0.9307071991240645,0.925845537372256
2000,5e-05,0.1,0.01,1.0,0.1,0.2,0.9296598773436715,0.9302089713859322
2000,5e-05,0.1,0.1,0.0,0.0,0.0,0.9343973543004584,0.9070392278641404
2000,5e-05,0.1,0.1,0.0,0.0,0.01,0.9328554803291332,0.9076770743192668
2000,5e-05,0.1,0.1,0.0,0.0,0.1,0.9324164462698576,0.9074166840437845
2000,5e-05,0.1,0.1,0.0,0.0,0.2,0.9308889988978952,0.910725018760531
2000,5e-05,0.1,0.1,0.0,0.01,0.0,0.9330859322025198,0.9049140888255458
2000,5e-05,0.1,0.1,0.0,0.01,0.01,0.9332320661626066,0.9076024399606734
2000,5e-05,0.1,0.1,0.0,0.01,0.1,0.9321148832886283,0.9090057296099855
2000,5e-05,0.1,0.1,0.0,0.01,0.2,0.9311037201003174,0.9097174150828362
2000,5e-05,0.1,0.1,0.0,0.1,0.0,0.9335676326591569,0.9069316400663728
2000,5e-05,0.1,0.1,0.0,0.1,0.01,0.9334684278395393,0.9060574197605927
2000,5e-05,0.1,0.1,0.0,0.1,0.1,0.9328157514157487,0.9083534019288688
2000,5e-05,0.1,0.1,0.0,0.1,0.2,0.9307548443364272,0.9109959609037395
2000,5e-05,0.1,0.1,0.1,0.0,0.0,0.933221306911308,0.907341057248483
2000,5e-05,0.1,0.1,0.1,0.0,0.01,0.9335345414454315,0.9091234887345234
2000,5e-05,0.1,0.1,0.1,0.0,0.1,0.9330670736255069,0.9105364986968919
