,encoder_freeze,scratch,measure_size,weights,uncertainty_topk,grad_num,rand_num,T_mc,encoder_lr,cost_predictor_lr,rank_warmup_epochs,lambda_pair,margin_scale,lambda_smooth,lambda_infonce,tau,tau_c,phase,train_size,top-1,used_time,val_reg_r2,val_rank_r2,sampling_seed
300,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,1,4.23,[0.688],[None],2000
301,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.55,[0.5186],[None],2001
302,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,1,5.03,[0.6809],[None],2002
303,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,2,128,1,8.8,"[0.6338, 0.6064]","[None, None]",2003
304,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.28,[0.6843],[None],2004
305,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.3,[0.6287],[None],2005
306,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.05,[0.6365],[None],2006
307,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,2,128,0,8.6,"[0.5942, 0.613]","[None, None]",2007
308,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,1,4.23,[0.4199],[None],2008
309,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.13,[0.6297],[None],2009
310,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.4,[0.6362],[None],2010
311,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.38,[0.6259],[None],2011
312,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.49,[0.5738],[None],2012
313,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,2,128,0,9.28,"[0.6716, 0.6545]","[None, None]",2013
314,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.16,[0.6568],[None],2014
315,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,3,192,0,12.93,"[0.662, 0.6544, 0.6807]","[None, None, None]",2015
316,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,2,128,1,8.66,"[0.5613, 0.4816]","[None, None]",2016
317,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.2,[0.6945],[None],2017
318,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.75,[0.577],[None],2018
319,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,3.0,0.3,0.01,0.1,0.1,,1,64,0,4.41,[0.6146],[None],2019
320,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.53,[0.708],[None],2000
321,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.18,[0.6757],[None],2001
322,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,1,4.17,[0.6514],[None],2002
323,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,2,128,1,8.46,"[0.656, 0.6635]","[None, None]",2003
324,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.07,[0.7362],[None],2004
325,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.6307],[None],2005
326,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.6904],[None],2006
327,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.04,[0.6899],[None],2007
328,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,1,4.05,[0.5859],[None],2008
329,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.07,[0.6563],[None],2009
330,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.15,[0.7009],[None],2010
331,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,1,4.08,[0.6743],[None],2011
332,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,2,128,1,8.32,"[0.6861, 0.6537]","[None, None]",2012
333,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,2,128,1,8.4,"[0.6791, 0.5115]","[None, None]",2013
334,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.04,[0.708],[None],2014
335,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,2,128,0,8.32,"[0.6235, 0.5454]","[None, None]",2015
336,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.04,[0.6293],[None],2016
337,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.07,[0.7486],[None],2017
338,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,2,128,1,8.62,"[0.6485, 0.6185]","[None, None]",2018
339,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.05,,1,64,0,4.19,[0.6441],[None],2019
340,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.04,[0.7079],[None],2000
341,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.07,[0.6758],[None],2001
342,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,1,4.09,[0.6513],[None],2002
343,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,2,128,1,8.57,"[0.6561, 0.6804]","[None, None]",2003
344,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.1,[0.7359],[None],2004
345,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.06,[0.6303],[None],2005
346,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.11,[0.6904],[None],2006
347,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.19,[0.6899],[None],2007
348,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,1,4.07,[0.5857],[None],2008
349,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.07,[0.6561],[None],2009
350,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.1,[0.701],[None],2010
351,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,1,4.08,[0.6742],[None],2011
352,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,2,128,1,8.38,"[0.686, 0.6535]","[None, None]",2012
353,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,2,128,1,8.31,"[0.6789, 0.5163]","[None, None]",2013
354,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.04,[0.7081],[None],2014
355,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,2,128,0,8.31,"[0.6234, 0.5376]","[None, None]",2015
356,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.03,[0.6296],[None],2016
357,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.1,[0.7487],[None],2017
358,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,2,128,1,8.39,"[0.6484, 0.6205]","[None, None]",2018
359,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.001,0.1,,1,64,0,4.08,[0.644],[None],2019
360,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.04,[0.7095],[None],2000
361,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.04,[0.6742],[None],2001
362,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,1,4.04,[0.6559],[None],2002
363,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,2,128,1,8.36,"[0.6575, 0.6802]","[None, None]",2003
364,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.12,[0.7415],[None],2004
365,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.04,[0.6358],[None],2005
366,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.04,[0.6968],[None],2006
367,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.03,[0.6927],[None],2007
368,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,1,4.04,[0.5826],[None],2008
369,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.06,[0.6665],[None],2009
370,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.05,[0.7042],[None],2010
371,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,1,4.15,[0.6807],[None],2011
372,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,2,128,1,8.33,"[0.6784, 0.6567]","[None, None]",2012
373,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,2,128,1,8.31,"[0.686, 0.5281]","[None, None]",2013
374,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.1,[0.7091],[None],2014
375,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,2,128,0,8.35,"[0.6319, 0.5475]","[None, None]",2015
376,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.04,[0.6273],[None],2016
377,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.05,[0.7502],[None],2017
378,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,2,128,1,8.3,"[0.6485, 0.616]","[None, None]",2018
379,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.05,,1,64,0,4.03,[0.6508],[None],2019
380,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.03,[0.7102],[None],2000
381,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.03,[0.6744],[None],2001
382,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,1,4.03,[0.6576],[None],2002
383,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,2,128,1,8.38,"[0.6582, 0.6842]","[None, None]",2003
384,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.04,[0.7405],[None],2004
385,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.04,[0.6351],[None],2005
386,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.04,[0.6962],[None],2006
387,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.02,[0.6939],[None],2007
388,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,1,4.04,[0.582],[None],2008
389,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.03,[0.6653],[None],2009
390,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.07,[0.7068],[None],2010
391,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,1,4.05,[0.6789],[None],2011
392,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,2,128,1,8.42,"[0.6796, 0.6591]","[None, None]",2012
393,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,2,128,1,8.38,"[0.6858, 0.5059]","[None, None]",2013
394,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.06,[0.7095],[None],2014
395,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,2,128,0,8.34,"[0.6302, 0.5525]","[None, None]",2015
396,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.05,[0.6272],[None],2016
397,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.06,[0.7506],[None],2017
398,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,2,128,1,8.34,"[0.6489, 0.6269]","[None, None]",2018
399,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.01,0.1,,1,64,0,4.05,[0.6493],[None],2019
400,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,0,4.05,[0.711],[None],2000
401,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,0,4.07,[0.667],[None],2001
402,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,1,4.06,[0.6688],[None],2002
403,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,2,128,0,8.38,"[0.6615, 0.6581]","[None, None]",2003
404,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,0,4.06,[0.7487],[None],2004
405,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,0,4.07,[0.6453],[None],2005
406,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,0,4.04,[0.7022],[None],2006
407,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,0,4.04,[0.6991],[None],2007
408,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,1,4.1,[0.5658],[None],2008
409,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,0,4.04,[0.6794],[None],2009
410,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,0,4.03,[0.7019],[None],2010
411,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,1,4.04,[0.6871],[None],2011
412,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,2,128,1,8.34,"[0.6541, 0.6745]","[None, None]",2012
413,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,2,128,1,8.37,"[0.6954, 0.5422]","[None, None]",2013
414,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,0,4.07,[0.7052],[None],2014
415,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,2,128,0,8.31,"[0.6354, 0.6028]","[None, None]",2015
416,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,0,4.04,[0.6167],[None],2016
417,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,0,4.03,[0.7509],[None],2017
418,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,2,128,1,8.31,"[0.6358, 0.6441]","[None, None]",2018
419,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.05,,1,64,0,4.11,[0.6697],[None],2019
420,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,0,4.04,[0.7106],[None],2000
421,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,0,4.04,[0.662],[None],2001
422,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,1,4.03,[0.676],[None],2002
423,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,2,128,0,8.32,"[0.6621, 0.6594]","[None, None]",2003
424,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,0,4.05,[0.748],[None],2004
425,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,0,4.04,[0.6469],[None],2005
426,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,0,4.04,[0.7055],[None],2006
427,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,0,4.04,[0.7016],[None],2007
428,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,1,4.04,[0.5631],[None],2008
429,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,0,4.04,[0.6848],[None],2009
430,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,0,4.04,[0.711],[None],2010
431,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,1,4.04,[0.6899],[None],2011
432,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,0,4.04,[0.644],[None],2012
433,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,2,128,1,8.34,"[0.7005, 0.5613]","[None, None]",2013
434,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,0,4.04,[0.7046],[None],2014
435,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,2,128,0,8.43,"[0.6476, 0.5939]","[None, None]",2015
436,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,0,4.03,[0.6169],[None],2016
437,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,0,4.07,[0.7495],[None],2017
438,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,2,128,1,8.3,"[0.6403, 0.6652]","[None, None]",2018
439,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.05,0.1,,1,64,0,4.03,[0.6698],[None],2019
440,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,0,4.03,[0.7032],[None],2000
441,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,0,4.03,[0.6561],[None],2001
442,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,1,4.03,[0.6732],[None],2002
443,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,2,128,0,8.3,"[0.6561, 0.6315]","[None, None]",2003
444,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,0,4.15,[0.7437],[None],2004
445,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,0,4.18,[0.6397],[None],2005
446,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,0,4.13,[0.6979],[None],2006
447,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,0,4.03,[0.694],[None],2007
448,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,1,4.04,[0.5508],[None],2008
449,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,0,4.08,[0.6733],[None],2009
450,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,0,4.04,[0.6876],[None],2010
451,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,1,4.04,[0.6812],[None],2011
452,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,2,128,1,8.31,"[0.6357, 0.6547]","[None, None]",2012
