scratch,encoder_freeze,measure_size,encoder_lr,cost_predictor_lr,rank_warmup_epochs,weights,uncertainty_topk,T_mc,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2,sampling_seed
False,True,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.75,64,0,[0.5891],[None],2019
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.7,128,0,"[-9.3264, -9.1677]","[None, None]",2000
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.71,128,0,"[-9.1152, -8.9669]","[None, None]",2001
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.77,64,1,[-9.1198],[None],2002
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.73,128,0,"[-8.9666, -8.7673]","[None, None]",2003
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.75,64,0,[-9.1866],[None],2004
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.78,64,0,[-9.1616],[None],2005
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.7,128,0,"[-9.2827, -9.1423]","[None, None]",2006
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,3,8.83,192,0,"[-9.1734, -8.9794, -8.9164]","[None, None, None]",2007
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.75,64,1,[-9.4102],[None],2008
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.7,128,0,"[-9.3206, -9.0955]","[None, None]",2009
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.51,128,0,"[-9.2817, -9.0191]","[None, None]",2010
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.62,64,0,[-9.1193],[None],2011
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.48,128,0,"[-9.3181, -9.3293]","[None, None]",2012
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.47,128,0,"[-9.1604, -9.0828]","[None, None]",2013
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.51,128,0,"[-9.2575, -8.8235]","[None, None]",2014
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.45,128,0,"[-9.3721, -9.1211]","[None, None]",2015
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.45,128,0,"[-9.2631, -8.768]","[None, None]",2016
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.48,128,0,"[-8.9992, -9.0081]","[None, None]",2017
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.45,128,0,"[-9.062, -9.4981]","[None, None]",2018
False,True,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.62,64,0,[-9.0276],[None],2019
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.45,128,0,"[-8.7808, -8.5328]","[None, None]",2000
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.46,128,1,"[-8.4942, -8.3813]","[None, None]",2001
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.65,64,1,[-8.5466],[None],2002
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.45,128,0,"[-8.3595, -8.0674]","[None, None]",2003
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.62,64,0,[-8.6331],[None],2004
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.62,64,0,[-8.6025],[None],2005
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.62,64,0,[-8.7206],[None],2006
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,3,8.76,192,0,"[-8.5463, -8.4596, -8.4491]","[None, None, None]",2007
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.75,64,1,[-8.9172],[None],2008
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.71,128,0,"[-8.7348, -8.5148]","[None, None]",2009
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.75,64,0,[-8.6954],[None],2010
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.76,64,0,[-8.4732],[None],2011
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.69,128,0,"[-8.6682, -8.6223]","[None, None]",2012
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,3,8.56,192,0,"[-8.521, -8.6332, -8.587]","[None, None, None]",2013
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.48,128,0,"[-8.7031, -8.1458]","[None, None]",2014
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.63,64,0,[-8.7921],[None],2015
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.48,128,0,"[-8.6572, -8.1186]","[None, None]",2016
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.47,128,0,"[-8.3655, -8.4092]","[None, None]",2017
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.53,128,0,"[-8.5192, -9.0125]","[None, None]",2018
False,True,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.63,64,0,[-8.4457],[None],2019
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.48,128,0,"[-8.2819, -8.0954]","[None, None]",2000
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.48,128,1,"[-7.951, -8.0557]","[None, None]",2001
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.62,64,1,[-8.0233],[None],2002
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.46,128,0,"[-7.8326, -7.5491]","[None, None]",2003
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.63,64,0,[-8.0613],[None],2004
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.62,64,0,[-8.0608],[None],2005
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.64,64,0,[-8.2226],[None],2006
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,3,8.48,192,0,"[-8.0379, -8.0063, -8.0106]","[None, None, None]",2007
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.63,64,1,[-8.4002],[None],2008
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.5,128,0,"[-8.2105, -8.1199]","[None, None]",2009
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.63,64,0,[-8.2426],[None],2010
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.66,64,0,[-7.9491],[None],2011
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.49,128,0,"[-8.1462, -8.3597]","[None, None]",2012
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,3,8.48,192,0,"[-8.0206, -8.0471, -7.9439]","[None, None, None]",2013
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.47,128,0,"[-8.1773, -7.8338]","[None, None]",2014
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.63,64,0,[-8.3109],[None],2015
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.63,64,0,[-8.1171],[None],2016
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.54,128,1,"[-7.8168, -7.9741]","[None, None]",2017
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,2,5.47,128,0,"[-7.8906, -8.5726]","[None, None]",2018
False,True,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,2,0,1,2.63,64,0,[-7.9304],[None],2019
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6977],[None],2000
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.5826],[None],2001
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,1,[0.695],[None],2002
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.62,128,1,"[0.6664, 0.6705]","[None, None]",2003
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.7097],[None],2004
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6643],[None],2005
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6487],[None],2006
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6077],[None],2007
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,1,[0.4084],[None],2008
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6435],[None],2009
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.19,64,0,[0.6674],[None],2010
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.653],[None],2011
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.5891],[None],2012
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.62,128,0,"[0.6902, 0.7181]","[None, None]",2013
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6797],[None],2014
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,5,18.08,320,1,"[0.6539, 0.587, 0.6704, 0.6435, 0.6021]","[None, None, None, None, None]",2015
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.64,128,1,"[0.6079, 0.6004]","[None, None]",2016
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.716],[None],2017
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.69,128,0,"[0.5947, 0.6243]","[None, None]",2018
False,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.5953],[None],2019
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6966],[None],2000
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.5743],[None],2001
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.21,64,1,[0.687],[None],2002
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.63,128,1,"[0.6537, 0.6285]","[None, None]",2003
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6993],[None],2004
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6468],[None],2005
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6465],[None],2006
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6002],[None],2007
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,1,[0.4376],[None],2008
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6342],[None],2009
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.21,64,0,[0.6498],[None],2010
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6372],[None],2011
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.5961],[None],2012
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.63,128,0,"[0.6727, 0.6766]","[None, None]",2013
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6705],[None],2014
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6593],[None],2015
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.63,128,0,"[0.6, 0.4772]","[None, None]",2016
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.7003],[None],2017
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.63,128,1,"[0.5904, 0.6332]","[None, None]",2018
False,False,64,1e-05,0.0001,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.21,64,0,[0.6004],[None],2019
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.7004],[None],2000
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.5752],[None],2001
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.21,64,1,[0.6879],[None],2002
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.66,128,1,"[0.6567, 0.6497]","[None, None]",2003
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6986],[None],2004
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6355],[None],2005
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6524],[None],2006
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.21,64,0,[0.5969],[None],2007
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.23,64,1,[0.4725],[None],2008
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.21,64,0,[0.6394],[None],2009
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6379],[None],2010
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.21,64,0,[0.6312],[None],2011
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6033],[None],2012
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,3,10.24,192,0,"[0.6678, 0.7094, 0.6862]","[None, None, None]",2013
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.674],[None],2014
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,4,14.06,256,0,"[0.657, 0.6161, 0.6976, 0.6745]","[None, None, None, None]",2015
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.7,128,0,"[0.5973, 0.4705]","[None, None]",2016
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.34,64,0,[0.7037],[None],2017
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.89,128,0,"[0.5917, 0.6588]","[None, None]",2018
False,False,64,1e-05,0.0001,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.34,64,0,[0.6034],[None],2019
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.32,64,0,[0.6151],[None],2000
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.32,64,0,[0.6588],[None],2001
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.34,64,1,[0.5308],[None],2002
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.75,128,1,"[0.5791, 0.5041]","[None, None]",2003
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.19,64,0,[0.6573],[None],2004
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.19,64,0,[0.5295],[None],2005
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.19,64,0,[0.5873],[None],2006
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.34,64,0,[0.6274],[None],2007
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.35,64,1,[0.5004],[None],2008
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.32,64,0,[0.5273],[None],2009
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.34,64,0,[0.4897],[None],2010
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.33,64,1,[0.5822],[None],2011
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.87,128,1,"[0.6626, 0.4837]","[None, None]",2012
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.87,128,1,"[0.5406, 0.3783]","[None, None]",2013
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.32,64,0,[0.6484],[None],2014
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.88,128,0,"[0.4028, 0.2954]","[None, None]",2015
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.32,64,0,[0.5065],[None],2016
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.88,128,1,"[0.7103, 0.5935]","[None, None]",2017
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.87,128,1,"[0.5859, 0.4505]","[None, None]",2018
False,False,64,1e-05,1e-05,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.39,64,0,[0.5618],[None],2019
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.33,64,0,[0.6717],[None],2000
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.32,64,0,[0.667],[None],2001
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.32,64,1,[0.6109],[None],2002
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.89,128,1,"[0.6247, 0.572]","[None, None]",2003
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.35,64,0,[0.7093],[None],2004
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.34,64,0,[0.5795],[None],2005
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.33,64,0,[0.6447],[None],2006
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.33,64,0,[0.6641],[None],2007
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.33,64,1,[0.5354],[None],2008
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.32,64,0,[0.6007],[None],2009
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.33,64,0,[0.6203],[None],2010
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.34,64,1,[0.6386],[None],2011
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.86,128,0,"[0.664, 0.5785]","[None, None]",2012
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.9,128,1,"[0.6219, 0.4711]","[None, None]",2013
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.32,64,0,[0.6871],[None],2014
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.86,128,0,"[0.5352, 0.4359]","[None, None]",2015
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.32,64,0,[0.5791],[None],2016
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.33,64,0,[0.7361],[None],2017
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.89,128,1,"[0.6181, 0.5419]","[None, None]",2018
False,False,64,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.22,64,0,[0.6024],[None],2019
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.32,64,0,[0.6877],[None],2000
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.32,64,0,[0.6692],[None],2001
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.33,64,1,[0.6337],[None],2002
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.89,128,1,"[0.6416, 0.5841]","[None, None]",2003
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.33,64,0,[0.725],[None],2004
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.32,64,0,[0.6079],[None],2005
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.33,64,0,[0.6632],[None],2006
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.34,64,0,[0.6755],[None],2007
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.27,64,1,[0.5511],[None],2008
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6332],[None],2009
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6518],[None],2010
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,1,[0.6559],[None],2011
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.63,128,1,"[0.669, 0.6317]","[None, None]",2012
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.62,128,1,"[0.6486, 0.5267]","[None, None]",2013
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6988],[None],2014
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,3,10.21,192,0,"[0.575, 0.4501, 0.4531]","[None, None, None]",2015
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.5965],[None],2016
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.26,64,0,[0.7447],[None],2017
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.62,128,1,"[0.6344, 0.5701]","[None, None]",2018
False,False,64,1e-05,1e-05,200,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.23,64,0,[0.6239],[None],2019
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,3,10.21,192,0,"[0.741, 0.6559, 0.5554]","[None, None, None]",2000
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,5,18.11,320,0,"[0.7162, 0.6684, 0.5466, 0.4394, 0.2839]","[None, None, None, None, None]",2001
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.21,64,0,[0.75],[None],2002
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,4,14.06,256,0,"[0.7361, 0.5812, 0.4836, 0.4452]","[None, None, None, None]",2003
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.62,128,0,"[0.8005, 0.7086]","[None, None]",2004
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,4,14.06,256,0,"[0.7487, 0.611, 0.4961, 0.503]","[None, None, None, None]",2005
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.7204],[None],2006
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,3,10.23,192,0,"[0.6931, 0.584, 0.5447]","[None, None, None]",2007
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.2,64,0,[0.6657],[None],2008
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,2,6.63,128,1,"[0.7364, 0.6117]","[None, None]",2009
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.19,64,0,[0.739],[None],2010
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,1,3.28,64,0,[0.7538],[None],2011
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,3,10.37,192,0,"[0.7135, 0.5832, 0.4828]","[None, None, None]",2012
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,4,14.55,256,0,"[0.7756, 0.6197, 0.4951, 0.4896]","[None, None, None, None]",2013
True,False,64,1e-05,0.0001,0,"(0.5, 0.2, 0.3)",64,20,4,0,4,14.53,256,0,"[0.7644, 0.6689, 0.5702, 0.5076]","[None, None, None, None]",2014
