,measure_size,scratch,encoder_freeze,encoder_lr,cost_predictor_lr,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed,rank_warmup_epochs,top-1,T_mc
3753,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,3.29,48,[0.7065],[None],2003,200,0.0,20.0
3754,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,3.28,48,[0.7016],[None],2004,200,0.0,20.0
3755,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,6.72,96,"[0.5449, 0.6638]","[None, None]",2005,200,0.0,20.0
3756,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,6.74,96,"[0.7266, 0.6134]","[None, None]",2006,200,0.0,20.0
3757,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,10.29,144,"[0.7056, 0.585, 0.5057]","[None, None, None]",2007,200,0.0,20.0
3758,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,10.3,144,"[0.6866, 0.634, 0.6094]","[None, None, None]",2008,200,0.0,20.0
3759,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,10.29,144,"[0.717, 0.533, 0.5375]","[None, None, None]",2009,200,0.0,20.0
3760,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,10.3,144,"[0.7612, 0.6139, 0.5365]","[None, None, None]",2010,200,0.0,20.0
3761,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,6.72,96,"[0.5984, 0.3783]","[None, None]",2011,200,0.0,20.0
3762,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,6,22.07,288,"[0.6911, 0.6166, 0.4551, 0.3727, 0.3411, 0.3955]","[None, None, None, None, None, None]",2012,200,0.0,20.0
3763,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,10.29,144,"[0.6687, 0.5582, 0.5546]","[None, None, None]",2013,200,0.0,20.0
3764,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,6.72,96,"[0.7112, 0.5733]","[None, None]",2014,200,0.0,20.0
3765,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,6.73,96,"[0.7128, 0.4972]","[None, None]",2015,200,0.0,20.0
3766,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,6,22.04,288,"[0.5229, 0.5254, 0.5454, 0.4879, 0.4276, 0.425]","[None, None, None, None, None, None]",2016,200,0.0,20.0
3767,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,4,14.0,192,"[0.6726, 0.6639, 0.5734, 0.556]","[None, None, None, None]",2017,200,0.0,20.0
3768,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,7,26.2,336,"[0.659, 0.5606, 0.4747, 0.4518, 0.4335, 0.4462, 0.4563]","[None, None, None, None, None, None, None]",2018,200,0.0,20.0
3769,48,True,False,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,10.31,144,"[0.7205, 0.5927, 0.5038]","[None, None, None]",2019,200,0.0,20.0
3770,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,3.28,48,[0.0467],[None],2000,0,1.0,20.0
3771,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,11,47.58,528,"[0.2738, -0.2211, -0.1302, -0.3005, -0.3543, -0.3378, -0.3131, -0.3335, -0.3314, -0.2417, 0.0841]","[None, None, None, None, None, None, None, None, None, None, None]",2001,0,0.0,20.0
3772,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,8,30.59,384,"[-1.0689, -1.0467, -0.1005, -0.0322, -0.02, 0.0023, 0.0324, 0.037]","[None, None, None, None, None, None, None, None]",2002,0,0.0,20.0
3773,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.72,96,"[-0.5003, -0.3769]","[None, None]",2003,0,0.0,20.0
3774,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,3.27,48,[-0.4507],[None],2004,0,0.0,20.0
3775,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.51,96,"[0.3559, 0.2334]","[None, None]",2005,0,0.0,20.0
3776,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,3.15,48,[0.2184],[None],2006,0,0.0,20.0
3777,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,10.33,144,"[0.4345, -0.0644, -0.1452]","[None, None, None]",2007,0,0.0,20.0
3778,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,10.29,144,"[0.2475, 0.0294, -0.0752]","[None, None, None]",2008,0,0.0,20.0
3779,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,3.29,48,[0.3249],[None],2009,0,0.0,20.0
3780,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.73,96,"[0.388, -0.1031]","[None, None]",2010,0,0.0,20.0
3781,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.53,96,"[0.2283, -0.0426]","[None, None]",2011,0,0.0,20.0
3782,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,10,39.2,480,"[-0.4547, -0.4783, -0.3224, -0.2697, -0.1837, -0.1624, -0.2418, -0.2331, -0.0868, -0.0583]","[None, None, None, None, None, None, None, None, None, None]",2012,0,0.0,20.0
3783,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,10.24,144,"[0.3075, -0.3036, -0.2981]","[None, None, None]",2013,0,0.0,20.0
3784,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.49,96,"[0.086, -0.0443]","[None, None]",2014,0,0.0,20.0
3785,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.49,96,"[0.2042, -0.0813]","[None, None]",2015,0,0.0,20.0
3786,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.5,96,"[0.3078, 0.088]","[None, None]",2016,0,0.0,20.0
3787,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,4,13.99,192,"[0.4533, -0.0403, -0.0493, -0.0514]","[None, None, None, None]",2017,0,0.0,20.0
3788,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.72,96,"[-0.3987, -0.1537]","[None, None]",2018,0,0.0,20.0
3789,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,10.29,144,"[0.2101, -0.1123, -0.2006]","[None, None, None]",2019,0,0.0,20.0
3790,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,3.17,48,[0.1958],[None],2000,100,1.0,20.0
3791,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,12,55.25,576,"[0.4935, 0.1419, 0.001, -0.1085, -0.1324, -0.2324, -0.3208, -0.3446, -0.2752, -0.2473, 0.1882, 0.1322]","[None, None, None, None, None, None, None, None, None, None, None, None]",2001,100,0.0,20.0
3792,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.71,96,"[0.0608, -0.3421]","[None, None]",2002,100,0.0,20.0
3793,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.58,96,"[0.2054, -0.0165]","[None, None]",2003,100,0.0,20.0
3794,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,3.24,48,[0.2542],[None],2004,100,0.0,20.0
3795,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,10.24,144,"[0.3495, 0.3779, 0.2327]","[None, None, None]",2005,100,0.0,20.0
3796,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,3.31,48,[0.3774],[None],2006,100,0.0,20.0
3797,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,10.3,144,"[0.4878, 0.1575, 0.0452]","[None, None, None]",2007,100,0.0,20.0
3798,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.59,96,"[0.4623, 0.2505]","[None, None]",2008,100,0.0,20.0
3799,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,3.27,48,[0.4218],[None],2009,100,0.0,20.0
3800,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.5,96,"[0.5386, 0.1462]","[None, None]",2010,100,0.0,20.0
3801,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.72,96,"[0.3172, 0.0362]","[None, None]",2011,100,0.0,20.0
3802,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,15,78.99,720,"[0.1502, -0.0167, -0.052, 0.005, -0.0404, -0.034, -0.0647, -0.0154, -0.0772, -0.0956, 0.3185, 0.1835, 0.1676, 0.1909, 0.2549]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2012,100,0.0,20.0
3803,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,10.15,144,"[0.4271, 0.0865, -0.0197]","[None, None, None]",2013,100,0.0,20.0
3804,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.47,96,"[0.4153, 0.1081]","[None, None]",2014,100,0.0,20.0
3805,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.47,96,"[0.3791, 0.2234]","[None, None]",2015,100,0.0,20.0
3806,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.47,96,"[0.3202, 0.2267]","[None, None]",2016,100,0.0,20.0
3807,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,5,17.31,240,"[0.4816, 0.1945, 0.1151, 0.0526, 0.0574]","[None, None, None, None, None]",2017,100,0.0,20.0
3808,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,6,21.56,288,"[0.1533, 0.042, -0.0353, 0.0266, -0.0633, 0.0413]","[None, None, None, None, None, None]",2018,100,0.0,20.0
3809,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,9.94,144,"[0.4125, 0.0435, 0.0713]","[None, None, None]",2019,100,0.0,20.0
3810,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,3.26,48,[0.22],[None],2000,200,1.0,20.0
3811,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,12,55.61,576,"[0.5666, 0.2828, 0.0402, -0.1019, -0.0935, -0.1641, -0.3145, -0.2719, -0.2335, -0.1686, 0.2014, 0.0989]","[None, None, None, None, None, None, None, None, None, None, None, None]",2001,200,0.0,20.0
3812,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,6,22.02,288,"[0.4419, 0.0892, 0.1874, 0.1075, 0.0708, 0.0388]","[None, None, None, None, None, None]",2002,200,1.0,20.0
3813,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.73,96,"[0.3509, 0.0677]","[None, None]",2003,200,0.0,20.0
3814,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,3.27,48,[0.4087],[None],2004,200,0.0,20.0
3815,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,10.31,144,"[0.3432, 0.4652, 0.3806]","[None, None, None]",2005,200,0.0,20.0
3816,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,3.27,48,[0.4355],[None],2006,200,0.0,20.0
3817,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,10.29,144,"[0.5031, 0.2138, 0.0911]","[None, None, None]",2007,200,0.0,20.0
3818,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,4,14.0,192,"[0.5175, 0.3717, 0.1992, 0.1106]","[None, None, None, None]",2008,200,0.0,20.0
3819,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,3.27,48,[0.4671],[None],2009,200,0.0,20.0
3820,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.74,96,"[0.5789, 0.3159]","[None, None]",2010,200,0.0,20.0
3821,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,10.31,144,"[0.3455, 0.0896, 0.0035]","[None, None, None]",2011,200,0.0,20.0
3822,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,11,47.58,528,"[0.3542, 0.169, 0.0529, -0.0138, -0.0873, -0.0804, -0.1532, -0.1503, -0.1256, 0.0129, 0.4242]","[None, None, None, None, None, None, None, None, None, None, None]",2012,200,0.0,20.0
3823,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,10.3,144,"[0.4476, 0.177, 0.1127]","[None, None, None]",2013,200,0.0,20.0
3824,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.71,96,"[0.4965, 0.1995]","[None, None]",2014,200,0.0,20.0
3825,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.72,96,"[0.4642, 0.2893]","[None, None]",2015,200,1.0,20.0
3826,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,6.65,96,"[0.302, 0.3212]","[None, None]",2016,200,0.0,20.0
3827,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,5,17.71,240,"[0.4821, 0.2964, 0.2427, 0.1961, 0.1445]","[None, None, None, None, None]",2017,200,0.0,20.0
3828,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,5,17.91,240,"[0.3537, 0.1426, 0.1875, 0.1658, 0.1008]","[None, None, None, None, None]",2018,200,0.0,20.0
3829,48,True,False,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,9.95,144,"[0.4823, 0.2274, 0.1681]","[None, None, None]",2019,200,0.0,20.0
3830,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.58,48,[0.398],[None],2000,0,1.0,20.0
3831,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,6,18.52,288,"[0.5249, 0.4895, 0.4093, 0.1995, 0.2145, 0.2807]","[None, None, None, None, None, None]",2001,0,0.0,20.0
3832,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,5,15.05,240,"[0.4311, 0.5586, 0.4059, 0.2947, 0.3022]","[None, None, None, None, None]",2002,0,0.0,20.0
3833,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.7,48,[0.4756],[None],2003,0,0.0,20.0
3834,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.61,48,[0.5337],[None],2004,0,0.0,20.0
3835,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,8.2,144,"[0.5536, 0.4576, 0.6331]","[None, None, None]",2005,0,0.0,20.0
3836,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.58,48,[0.6185],[None],2006,0,0.0,20.0
3837,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.33,96,"[0.5872, 0.4939]","[None, None]",2007,0,0.0,20.0
3838,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,8.2,144,"[0.6034, 0.5454, 0.5456]","[None, None, None]",2008,0,0.0,20.0
3839,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.49,96,"[0.5279, 0.303]","[None, None]",2009,0,0.0,20.0
3840,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.56,96,"[0.514, 0.534]","[None, None]",2010,0,1.0,20.0
3841,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.57,96,"[0.429, 0.3084]","[None, None]",2011,0,0.0,20.0
3842,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.56,96,"[0.4883, 0.5476]","[None, None]",2012,0,0.0,20.0
3843,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.7,48,[0.5193],[None],2013,0,0.0,20.0
3844,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.7,48,[0.4583],[None],2014,0,0.0,20.0
3845,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.56,96,"[0.5781, 0.4144]","[None, None]",2015,0,0.0,20.0
3846,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.7,48,[0.375],[None],2016,0,0.0,20.0
3847,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,8.57,144,"[0.5928, 0.6159, 0.5129]","[None, None, None]",2017,0,0.0,20.0
3848,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,8.56,144,"[0.5321, 0.4291, 0.3972]","[None, None, None]",2018,0,0.0,20.0
3849,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.57,96,"[0.4636, 0.5147]","[None, None]",2019,0,0.0,20.0
3850,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.7,48,[0.3918],[None],2000,100,1.0,20.0
3851,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,5,15.07,240,"[0.5397, 0.5306, 0.4324, 0.3375, 0.3059]","[None, None, None, None, None]",2001,100,0.0,20.0
3852,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,8.57,144,"[0.4619, 0.6094, 0.5542]","[None, None, None]",2002,100,0.0,20.0
3853,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.7,48,[0.5016],[None],2003,100,0.0,20.0
3854,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.77,48,[0.5369],[None],2004,100,0.0,20.0
3855,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.58,96,"[0.5401, 0.539]","[None, None]",2005,100,0.0,20.0
3856,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.7,48,[0.6282],[None],2006,100,0.0,20.0
3857,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.57,96,"[0.5981, 0.4981]","[None, None]",2007,100,0.0,20.0
3858,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.58,96,"[0.5971, 0.5487]","[None, None]",2008,100,0.0,20.0
3859,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,8.57,144,"[0.5309, 0.31, 0.3414]","[None, None, None]",2009,100,0.0,20.0
3860,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.57,96,"[0.5232, 0.5439]","[None, None]",2010,100,1.0,20.0
3861,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.6,96,"[0.4393, 0.2625]","[None, None]",2011,100,0.0,20.0
3862,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.59,96,"[0.4986, 0.5424]","[None, None]",2012,100,0.0,20.0
3863,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.59,96,"[0.5159, 0.4873]","[None, None]",2013,100,0.0,20.0
3864,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.71,48,[0.4618],[None],2014,100,0.0,20.0
3865,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.58,96,"[0.5963, 0.5029]","[None, None]",2015,100,0.0,20.0
3866,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.71,48,[0.3873],[None],2016,100,0.0,20.0
3867,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,8.6,144,"[0.6036, 0.6204, 0.5337]","[None, None, None]",2017,100,0.0,20.0
3868,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.59,96,"[0.5374, 0.3963]","[None, None]",2018,100,0.0,20.0
3869,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.57,96,"[0.4742, 0.5065]","[None, None]",2019,100,0.0,20.0
3870,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.7,48,[0.3802],[None],2000,200,1.0,20.0
3871,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,6,18.61,288,"[0.5384, 0.5604, 0.5278, 0.4936, 0.4662, 0.5528]","[None, None, None, None, None, None]",2001,200,1.0,20.0
3872,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,8.58,144,"[0.4705, 0.6608, 0.5919]","[None, None, None]",2002,200,0.0,20.0
3873,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.7,48,[0.4939],[None],2003,200,0.0,20.0
3874,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.72,48,[0.5323],[None],2004,200,0.0,20.0
3875,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,8.59,144,"[0.5347, 0.5121, 0.6527]","[None, None, None]",2005,200,0.0,20.0
3876,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.71,48,[0.6256],[None],2006,200,0.0,20.0
3877,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,6,18.57,288,"[0.5949, 0.4936, 0.5304, 0.5511, 0.5671, 0.6019]","[None, None, None, None, None, None]",2007,200,0.0,20.0
3878,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.59,96,"[0.5969, 0.5689]","[None, None]",2008,200,0.0,20.0
3879,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,8.6,144,"[0.5168, 0.329, 0.3509]","[None, None, None]",2009,200,0.0,20.0
3880,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.58,96,"[0.5182, 0.5583]","[None, None]",2010,200,1.0,20.0
3881,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.58,96,"[0.4409, 0.35]","[None, None]",2011,200,0.0,20.0
3882,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.6,96,"[0.5028, 0.5554]","[None, None]",2012,200,0.0,20.0
3883,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.58,96,"[0.5104, 0.5491]","[None, None]",2013,200,0.0,20.0
3884,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.68,48,[0.4632],[None],2014,200,0.0,20.0
3885,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.47,96,"[0.6, 0.5171]","[None, None]",2015,200,0.0,20.0
3886,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.7,48,[0.3884],[None],2016,200,0.0,20.0
3887,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,3,8.36,144,"[0.6074, 0.6291, 0.5693]","[None, None, None]",2017,200,0.0,20.0
3888,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,1,2.59,48,[0.5353],[None],2018,200,0.0,20.0
3889,48,False,True,1e-05,0.0001,"(0.6, 0.1, 0.3)",0,2,0,2,5.35,96,"[0.475, 0.5214]","[None, None]",2019,200,0.0,20.0
3890,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,2.61,48,[-9.186],[None],2000,0,0.0,20.0
3891,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,8,25.94,384,"[-9.0984, -9.2994, -9.2503, -9.1414, -9.1511, -9.0797, -9.0496, -9.0467]","[None, None, None, None, None, None, None, None]",2001,0,0.0,20.0
3892,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,8.57,144,"[-9.6428, -9.2582, -9.179]","[None, None, None]",2002,0,0.0,20.0
3893,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,2.71,48,[-9.2835],[None],2003,0,0.0,20.0
3894,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,2.7,48,[-9.07],[None],2004,0,0.0,20.0
3895,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,8.57,144,"[-8.758, -8.8305, -8.9839]","[None, None, None]",2005,0,0.0,20.0
3896,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,2.7,48,[-9.3804],[None],2006,0,0.0,20.0
3897,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,8.57,144,"[-8.9073, -8.6157, -8.5992]","[None, None, None]",2007,0,0.0,20.0
3898,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,8.58,144,"[-9.2756, -9.2552, -9.2208]","[None, None, None]",2008,0,0.0,20.0
3899,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,2.7,48,[-8.5671],[None],2009,0,0.0,20.0
3900,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,5.58,96,"[-9.2713, -8.7841]","[None, None]",2010,0,1.0,20.0
3901,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,5.58,96,"[-8.9447, -9.165]","[None, None]",2011,0,1.0,20.0
3902,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,8.58,144,"[-9.5513, -9.2504, -8.888]","[None, None, None]",2012,0,1.0,20.0
3903,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,5.58,96,"[-9.2284, -8.8444]","[None, None]",2013,0,0.0,20.0
3904,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,1,2.71,48,[-9.0363],[None],2014,0,0.0,20.0
3905,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,5.63,96,"[-9.2736, -8.9586]","[None, None]",2015,0,0.0,20.0
3906,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,5.57,96,"[-8.9164, -8.8379]","[None, None]",2016,0,0.0,20.0
3907,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,3,8.58,144,"[-9.4814, -9.1659, -8.9147]","[None, None, None]",2017,0,0.0,20.0
3908,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,5.59,96,"[-9.4203, -9.1995]","[None, None]",2018,0,0.0,20.0
3909,48,False,True,1e-05,1e-05,"(0.6, 0.1, 0.3)",0,2,0,2,5.58,96,"[-8.9523, -8.6901]","[None, None]",2019,0,0.0,20.0
