,encoder_freeze,scratch,measure_size,weights,uncertainty_topk,grad_num,rand_num,T_mc,encoder_lr,cost_predictor_lr,rank_warmup_epochs,lambda_reg,lambda_pair,lambda_infonce,gamma,beta,noise_std,margin_scale,tau,tau_c,feature_predictor_lr,epochs,phase,train_size,top-1,used_time,val_reg_r2,val_rank_r2,sampling_seed
71,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.77,"[0.6539, 0.6755, 0.6699, 0.6642]","[None, None, None, None]",2011
72,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.64,"[0.6326, 0.6316]","[None, None]",2012
73,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,13.08,"[0.5521, 0.6472, 0.6407]","[None, None, None]",2013
74,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,5,320,0,22.73,"[0.5814, 0.669, 0.6949, 0.7099, 0.7114]","[None, None, None, None, None]",2014
75,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,5,320,0,22.77,"[0.6001, 0.7076, 0.6664, 0.6965, 0.6804]","[None, None, None, None, None]",2015
76,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,13.8,"[0.5788, 0.6619, 0.6804]","[None, None, None]",2016
77,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,13.93,"[0.5499, 0.6781, 0.6346]","[None, None, None]",2017
78,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,18.08,"[0.6076, 0.6324, 0.6627, 0.6169]","[None, None, None, None]",2018
79,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,2.0,0.3,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.41,"[0.6047, 0.6912]","[None, None]",2019
80,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,17.84,"[0.6023, 0.6178, 0.6353, 0.6186]","[None, None, None, None]",2000
81,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,1,64,0,4.07,[0.5413],[None],2001
82,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.39,"[0.6378, 0.5887]","[None, None]",2002
83,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.38,"[0.6182, 0.6413]","[None, None]",2003
84,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.93,"[0.5417, 0.5724, 0.5732]","[None, None, None]",2004
85,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.43,"[0.6797, 0.6716]","[None, None]",2005
86,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.37,"[0.5862, 0.6576]","[None, None]",2006
87,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.96,"[0.5071, 0.6867, 0.6582]","[None, None, None]",2007
88,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.5,"[0.6047, 0.6275]","[None, None]",2008
89,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.91,"[0.6619, 0.6486, 0.6566]","[None, None, None]",2009
90,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,13.39,"[0.5261, 0.6418, 0.6168]","[None, None, None]",2010
91,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,4,256,0,18.28,"[0.6449, 0.62, 0.6378, 0.6757]","[None, None, None, None]",2011
92,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.76,"[0.628, 0.5928]","[None, None]",2012
93,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,2,128,0,8.59,"[0.5557, 0.6277]","[None, None]",2013
94,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.85,"[0.5844, 0.7067, 0.6915]","[None, None, None]",2014
95,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,0.0001,100,0.01,3.0,0.01,0.01,0.01,0.001,0.3,0.05,,0.0,1000,3,192,0,12.85,"[0.6232, 0.6444, 0.5848]","[None, None, None]",2015
