,measure_size,encoder_freeze,scratch,weights,uncertainty_topk,grad_num,rand_num,encoder_lr,cost_predictor_lr,rank_warmup_epochs,lambda_pair,margin_scale,phase,train_size,top-1,used_time,val_reg_r2,val_rank_r2,sampling_seed,lambda_infonce,tau,tau_c,beta,gamma,noise_std,lambda_reg,feature_predictor_lr,epochs
112,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,2.0,0.3,3,192,0.0,13.26,"[0.586, 0.6825, 0.6984]","[None, None, None]",2014,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
113,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,2.0,0.3,3,192,0.0,13.16,"[0.6037, 0.664, 0.6643]","[None, None, None]",2015,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
114,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,2.0,0.3,4,256,0.0,17.49,"[0.5852, 0.7017, 0.679, 0.6968]","[None, None, None, None]",2016,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
115,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,2.0,0.3,3,192,0.0,12.82,"[0.5558, 0.703, 0.7063]","[None, None, None]",2017,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
116,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,2.0,0.3,3,192,0.0,13.01,"[0.6077, 0.6148, 0.6663]","[None, None, None]",2018,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
117,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,2.0,0.3,2,128,0.0,8.65,"[0.6042, 0.7031]","[None, None]",2019,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
118,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,3,192,0.0,12.82,"[0.5846, 0.6086, 0.6236]","[None, None, None]",2000,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
119,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,1,64,0.0,4.05,[0.5354],[None],2001,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
120,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.34,"[0.633, 0.6292]","[None, None]",2002,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
121,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.39,"[0.6113, 0.6604]","[None, None]",2003,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
122,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,4,256,0.0,17.58,"[0.5164, 0.651, 0.6077, 0.595]","[None, None, None, None]",2004,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
123,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.37,"[0.6772, 0.6661]","[None, None]",2005,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
124,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,1,64,0.0,4.05,[0.5735],[None],2006,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
125,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,4,256,0.0,17.51,"[0.4756, 0.6955, 0.6775, 0.7157]","[None, None, None, None]",2007,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
126,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.38,"[0.6052, 0.6151]","[None, None]",2008,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
127,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.34,"[0.6485, 0.6751]","[None, None]",2009,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
128,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,3,192,0.0,12.99,"[0.5101, 0.6237, 0.6556]","[None, None, None]",2010,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
129,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.43,"[0.6383, 0.6709]","[None, None]",2011,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
130,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.4,"[0.6262, 0.5757]","[None, None]",2012,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
131,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.34,"[0.5495, 0.583]","[None, None]",2013,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
132,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,3,192,0.0,12.81,"[0.5843, 0.6707, 0.6653]","[None, None, None]",2014,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
133,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,3,192,0.0,12.79,"[0.5991, 0.6449, 0.6166]","[None, None, None]",2015,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
134,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,4,256,0.0,17.48,"[0.584, 0.6823, 0.6981, 0.6789]","[None, None, None, None]",2016,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
135,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,3,192,0.0,12.88,"[0.5293, 0.6853, 0.6242]","[None, None, None]",2017,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
136,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,3,192,0.0,12.79,"[0.5928, 0.5625, 0.6033]","[None, None, None]",2018,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
137,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.65,"[0.5913, 0.6838]","[None, None]",2019,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
138,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,4,256,0.0,17.77,"[0.5736, 0.6118, 0.5732, 0.6648]","[None, None, None, None]",2000,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
139,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,1,64,0.0,4.07,[0.5341],[None],2001,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
140,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.41,"[0.631, 0.6087]","[None, None]",2002,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
141,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.37,"[0.6093, 0.6588]","[None, None]",2003,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
142,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,4,256,0.0,17.61,"[0.5086, 0.668, 0.6396, 0.6387]","[None, None, None, None]",2004,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
143,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.38,"[0.6699, 0.7007]","[None, None]",2005,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
144,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,1,64,0.0,4.08,[0.5728],[None],2006,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
145,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,4,256,0.0,17.56,"[0.4622, 0.7016, 0.671, 0.711]","[None, None, None, None]",2007,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
146,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.4,"[0.6071, 0.6203]","[None, None]",2008,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
147,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.42,"[0.6428, 0.7038]","[None, None]",2009,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
148,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,3,192,0.0,12.97,"[0.5053, 0.6199, 0.6681]","[None, None, None]",2010,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
149,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,4,256,0.0,17.71,"[0.6384, 0.6514, 0.6487, 0.6651]","[None, None, None, None]",2011,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
150,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,3,192,0.0,12.92,"[0.626, 0.6253, 0.6426]","[None, None, None]",2012,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
151,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.34,"[0.5474, 0.5744]","[None, None]",2013,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
152,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,3,192,0.0,12.92,"[0.5831, 0.6688, 0.6573]","[None, None, None]",2014,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
153,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,3,192,0.0,12.99,"[0.5943, 0.6565, 0.6368]","[None, None, None]",2015,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
154,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,4,256,0.0,17.5,"[0.5801, 0.6707, 0.694, 0.6849]","[None, None, None, None]",2016,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
155,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,3,192,0.0,12.8,"[0.539, 0.6787, 0.6758]","[None, None, None]",2017,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
156,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,3,192,0.0,12.8,"[0.5925, 0.5583, 0.6162]","[None, None, None]",2018,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
157,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,0.0001,100,3.0,0.3,2,128,0.0,8.34,"[0.5892, 0.6947]","[None, None]",2019,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
158,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,4,256,0.0,17.49,"[0.5578, 0.588, 0.5789, 0.5786]","[None, None, None, None]",2000,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
159,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,1,64,0.0,4.08,[0.5639],[None],2001,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
160,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,3,192,0.0,12.82,"[0.546, 0.3986, 0.4755]","[None, None, None]",2002,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
161,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,2,128,0.0,8.33,"[0.3241, 0.4942]","[None, None]",2003,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
162,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,4,256,0.0,17.57,"[0.5656, 0.4174, 0.458, 0.5007]","[None, None, None, None]",2004,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
163,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,2,128,0.0,8.34,"[0.5745, 0.4726]","[None, None]",2005,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
164,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,2,128,0.0,8.34,"[0.6023, 0.5006]","[None, None]",2006,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
165,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,5,320,0.0,22.43,"[0.5832, 0.511, 0.5541, 0.5453, 0.5541]","[None, None, None, None, None]",2007,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
166,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,2,128,0.0,8.34,"[0.2705, 0.0903]","[None, None]",2008,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
167,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,2,128,0.0,8.34,"[0.5227, 0.5785]","[None, None]",2009,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
168,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,3,192,0.0,12.79,"[0.4197, 0.4748, 0.5126]","[None, None, None]",2010,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
169,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,4,256,0.0,17.53,"[0.5884, 0.5514, 0.5659, 0.5543]","[None, None, None, None]",2011,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
170,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,2,128,0.0,8.34,"[0.5362, 0.4432]","[None, None]",2012,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
171,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,3,192,0.0,12.83,"[0.4152, 0.4113, 0.5025]","[None, None, None]",2013,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
172,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,4,256,0.0,17.68,"[0.5458, 0.4806, 0.5283, 0.5202]","[None, None, None, None]",2014,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
173,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,5,320,0.0,22.48,"[0.6127, 0.4953, 0.5309, 0.5509, 0.578]","[None, None, None, None, None]",2015,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
174,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,4,256,0.0,17.52,"[0.5546, 0.2668, 0.4417, 0.5394]","[None, None, None, None]",2016,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
175,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,3,192,0.0,12.8,"[0.6037, 0.5247, 0.536]","[None, None, None]",2017,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
176,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,2,128,0.0,8.36,"[0.5072, 0.5106]","[None, None]",2018,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
177,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,3,192,0.0,12.81,"[0.6015, 0.5839, 0.5513]","[None, None, None]",2019,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
178,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,4,256,0.0,17.5,"[0.4074, 0.5055, 0.4728, 0.4162]","[None, None, None, None]",2000,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
179,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,1,64,0.0,4.05,[0.4561],[None],2001,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
180,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,2,128,0.0,8.34,"[0.4225, 0.2719]","[None, None]",2002,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
181,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,2,128,0.0,8.36,"[-0.2926, 0.3802]","[None, None]",2003,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
182,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,3,192,0.0,12.8,"[0.5059, 0.3432, 0.3479]","[None, None, None]",2004,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
183,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,3,192,0.0,12.81,"[0.3586, 0.3772, 0.43]","[None, None, None]",2005,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
184,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,3,192,0.0,12.85,"[0.53, 0.4488, 0.4633]","[None, None, None]",2006,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
185,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,4,256,0.0,17.63,"[0.4973, 0.345, 0.4838, 0.4794]","[None, None, None, None]",2007,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
186,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,3,192,0.0,12.86,"[-0.0291, -0.5055, 0.2441]","[None, None, None]",2008,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
187,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,2,128,0.0,8.35,"[0.3202, 0.521]","[None, None]",2009,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
188,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,4,256,0.0,17.51,"[0.2552, 0.3739, 0.4941, 0.4777]","[None, None, None, None]",2010,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
189,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,4,256,0.0,17.5,"[0.4579, 0.4698, 0.4798, 0.4554]","[None, None, None, None]",2011,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
190,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,2,128,0.0,8.36,"[0.3558, 0.4051]","[None, None]",2012,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
191,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,3,192,0.0,12.81,"[0.222, 0.2752, 0.3873]","[None, None, None]",2013,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
192,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,4,256,0.0,17.55,"[0.4473, 0.334, 0.3841, 0.4306]","[None, None, None, None]",2014,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
193,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,7,448,0.0,33.83,"[0.4752, 0.3364, 0.4352, 0.4483, 0.4203, 0.4289, 0.4167]","[None, None, None, None, None, None, None]",2015,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
194,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,4,256,0.0,17.75,"[0.3557, -0.1699, 0.1835, 0.4013]","[None, None, None, None]",2016,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
195,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,3,192,0.0,13.27,"[0.4957, 0.4311, 0.3907]","[None, None, None]",2017,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
196,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,5,320,0.0,22.89,"[0.3487, 0.3316, 0.2667, 0.4344, 0.4374]","[None, None, None, None, None]",2018,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
197,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,2.0,0.3,3,192,0.0,13.06,"[0.451, 0.4529, 0.4683]","[None, None, None]",2019,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
198,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,4,256,0.0,17.85,"[0.1239, 0.1631, 0.1209, -0.0494]","[None, None, None, None]",2000,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
199,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,1,64,0.0,4.21,[0.1811],[None],2001,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
200,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,4,256,0.0,17.63,"[-0.0286, -0.6894, -0.4615, -0.349]","[None, None, None, None]",2002,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
201,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,2,128,0.0,8.38,"[-1.1739, -0.3727]","[None, None]",2003,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
202,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,3,192,0.0,12.93,"[0.3484, -0.6745, -0.549]","[None, None, None]",2004,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
203,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,3,192,0.0,12.82,"[-0.1427, -0.916, -0.2104]","[None, None, None]",2005,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
204,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,3,192,0.0,12.81,"[0.3967, -0.3465, -0.3568]","[None, None, None]",2006,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
205,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,5,320,0.0,22.47,"[0.2974, -0.6942, -0.3413, -0.3955, -0.4877]","[None, None, None, None, None]",2007,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
206,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,3,192,0.0,12.98,"[-0.8383, -1.433, -0.5976]","[None, None, None]",2008,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
207,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,3,192,0.0,12.83,"[-0.3728, 0.2403, 0.1101]","[None, None, None]",2009,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
208,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,5,320,0.0,22.49,"[-0.108, -0.5134, -0.0273, -0.0153, -0.0844]","[None, None, None, None, None]",2010,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
209,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,4,256,0.0,17.56,"[0.1607, 0.0409, 0.0165, -0.1548]","[None, None, None, None]",2011,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
210,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,2,128,0.0,8.41,"[-0.0852, 0.0581]","[None, None]",2012,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
211,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,3,192,0.0,12.82,"[-0.2176, -0.3581, -0.0092]","[None, None, None]",2013,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
212,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,3,192,0.0,13.15,"[0.1774, -0.644, -0.1415]","[None, None, None]",2014,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
213,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,4,256,0.0,17.9,"[0.0837, -0.7814, -0.399, -0.2307]","[None, None, None, None]",2015,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
214,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,3,192,0.0,13.22,"[-0.1882, -1.499, -1.5333]","[None, None, None]",2016,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
215,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,2,128,0.0,8.37,"[0.2045, -0.1367]","[None, None]",2017,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
216,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,4,256,0.0,17.52,"[-0.0968, -0.4653, -0.54, -0.1699]","[None, None, None, None]",2018,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
217,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,3,192,0.0,12.83,"[0.0629, 0.0182, -0.0174]","[None, None, None]",2019,0.1,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
218,64,False,False,"(0.4, 0.3, 0.3)",64.0,4,0,1e-05,1e-05,100,3.0,0.3,4,256,0.0,17.76,"[-0.3989, -0.494, -0.6647, -0.5724]","[None, None, None, None]",2000,0.2,0.05,,0.01,0.01,0.001,0.01,0.0,1000.0
